session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,all,NECO,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,213,139,239,86,26,23,65.2582,35.9833,10.8787,88.4615
2022/2023,Female,all,NECO,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,187,122,217,78,23,20,65.2406,35.9447,10.5991,86.9565
2022/2023,Female,all,NECO,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,140,91,160,58,18,16,65.0,36.25,11.25,88.8889
2022/2023,Female,all,WAEC,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,217,152,260,93,35,31,70.0461,35.7692,13.4615,88.5714
2022/2023,Female,all,WAEC,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,250,176,288,103,34,31,70.4,35.7639,11.8056,91.1765
2022/2023,Female,all,WAEC,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,218,153,245,87,29,28,70.1835,35.5102,11.8367,96.5517
2022/2023,Female,all,WAEC,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,227,160,265,95,33,31,70.4846,35.8491,12.4528,93.9394
2022/2023,Female,all,WAEC,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,271,191,314,113,35,33,70.4797,35.9873,11.1465,94.2857
2022/2023,Female,all,WAEC,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,243,171,283,101,37,34,70.3704,35.689,13.0742,91.8919
2022/2023,Female,all,WAEC,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,268,189,300,107,38,36,70.5224,35.6667,12.6667,94.7368
2022/2023,Female,all,WAEC,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,188,132,213,76,27,26,70.2128,35.6808,12.6761,96.2963
2022/2023,Female,all,WAEC,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,200,141,238,85,33,31,70.5,35.7143,13.8655,93.9394
2022/2023,Female,all,WAEC,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,235,165,275,98,36,34,70.2128,35.6364,13.0909,94.4444
2022/2023,Female,all,WAEC,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,246,173,284,102,37,35,70.3252,35.9155,13.0282,94.5946
2022/2023,Female,all,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,185,130,206,73,25,24,70.2703,35.4369,12.1359,96.0
2022/2023,Female,all,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,265,186,296,106,33,31,70.1887,35.8108,11.1486,93.9394
2022/2023,Female,all,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,252,177,285,102,33,31,70.2381,35.7895,11.5789,93.9394
2022/2023,Female,all,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,188,132,221,79,29,28,70.2128,35.7466,13.1222,96.5517
2022/2023,Female,disabled,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,8,6,9,4,2,1,75.0,44.4444,22.2222,50.0
2022/2023,Female,disabled,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,9,6,10,4,2,1,66.6667,40.0,20.0,50.0
2022/2023,Female,disabled,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,9,7,10,4,2,1,77.7778,40.0,20.0,50.0
2022/2023,Female,disabled,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,8,6,9,4,2,1,75.0,44.4444,22.2222,50.0
2022/2023,Female,disabled,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,9,6,10,4,1,0,66.6667,40.0,10.0,0.0
2022/2023,Female,disabled,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,9,6,11,4,2,1,66.6667,36.3636,18.1818,50.0
2022/2023,Female,disabled,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,9,6,11,4,2,1,66.6667,36.3636,18.1818,50.0
2022/2023,Female,disabled,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,9,7,10,4,2,1,77.7778,40.0,20.0,50.0
2022/2023,Female,disabled,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,9,6,10,4,2,1,66.6667,40.0,20.0,50.0
2022/2023,Female,disabled,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,8,6,9,4,2,1,75.0,44.4444,22.2222,50.0
2022/2023,Female,disabled,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,10,7,12,4,2,1,70.0,33.3333,16.6667,50.0
2022/2023,Female,disabled,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,8,6,9,4,2,1,75.0,44.4444,22.2222,50.0
2022/2023,Female,disabled,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,11,8,12,4,2,1,72.7273,33.3333,16.6667,50.0
2022/2023,Female,disabled,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,9,6,9,4,2,1,66.6667,44.4444,22.2222,50.0
2022/2023,Female,disabled,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,8,6,9,4,2,1,75.0,44.4444,22.2222,50.0
2022/2023,Female,disabled,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,13,9,14,5,2,1,69.2308,35.7143,14.2857,50.0
2022/2023,Female,disabled,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,15,10,17,6,2,1,66.6667,35.2941,11.7647,50.0
2022/2023,Female,disabled,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,13,8,15,6,2,1,61.5385,40.0,13.3333,50.0
2022/2023,Female,disabled,NECO,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,13,8,16,6,2,1,61.5385,37.5,12.5,50.0
2022/2023,Female,disabled,NECO,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,16,11,19,7,2,1,68.75,36.8421,10.5263,50.0
2022/2023,Female,disabled,NECO,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,13,9,15,6,2,1,69.2308,40.0,13.3333,50.0
2022/2023,Female,disabled,NECO,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,14,9,15,6,2,1,64.2857,40.0,13.3333,50.0
2022/2023,Female,disabled,NECO,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,12,8,14,5,2,1,66.6667,35.7143,14.2857,50.0
2022/2023,Female,disabled,NECO,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,12,8,14,5,2,1,66.6667,35.7143,14.2857,50.0
2022/2023,Female,disabled,NECO,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,14,9,17,6,2,1,64.2857,35.2941,11.7647,50.0
2022/2023,Female,disabled,NECO,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,16,11,18,7,2,1,68.75,38.8889,11.1111,50.0
2022/2023,Female,disabled,NECO,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,12,8,13,5,2,1,66.6667,38.4615,15.3846,50.0
2022/2023,Female,disabled,NECO,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,17,11,18,7,2,1,64.7059,38.8889,11.1111,50.0
2022/2023,Female,disabled,NECO,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,14,9,15,6,1,0,64.2857,40.0,6.6667,0.0
2022/2023,Female,disabled,NECO,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,11,7,14,5,2,1,63.6364,35.7143,14.2857,50.0
2022/2023,Female,disabled,WAEC,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,17,12,20,7,2,1,70.5882,35.0,10.0,50.0
2022/2023,Female,disabled,WAEC,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,18,13,21,8,2,1,72.2222,38.0952,9.5238,50.0
2022/2023,Female,disabled,WAEC,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,16,11,19,6,2,1,68.75,31.5789,10.5263,50.0
2022/2023,Female,disabled,WAEC,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,17,12,20,7,2,1,70.5882,35.0,10.0,50.0
2022/2023,Female,disabled,WAEC,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,22,16,25,9,3,2,72.7273,36.0,12.0,66.6667
2022/2023,Female,disabled,WAEC,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,16,11,19,7,2,1,68.75,36.8421,10.5263,50.0
2022/2023,Female,disabled,WAEC,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,19,13,21,8,2,1,68.4211,38.0952,9.5238,50.0
2022/2023,Female,disabled,WAEC,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,14,10,16,5,2,1,71.4286,31.25,12.5,50.0
2022/2023,Female,disabled,WAEC,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,15,11,17,6,2,1,73.3333,35.2941,11.7647,50.0
2022/2023,Female,disabled,WAEC,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,18,13,21,7,2,1,72.2222,33.3333,9.5238,50.0
2022/2023,Female,disabled,WAEC,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,20,14,24,9,3,2,70.0,37.5,12.5,66.6667
2022/2023,Female,disabled,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,17,12,19,6,2,1,70.5882,31.5789,10.5263,50.0
2022/2023,Female,disabled,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,22,16,25,9,2,1,72.7273,36.0,8.0,50.0
2022/2023,Female,disabled,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,19,13,23,8,2,1,68.4211,34.7826,8.6957,50.0
2022/2023,Female,disabled,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,14,10,16,6,2,1,71.4286,37.5,12.5,50.0
2022/2023,Male,all,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,78,57,91,33,19,17,73.0769,36.2637,20.8791,89.4737
2022/2023,Male,all,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,77,56,90,32,17,15,72.7273,35.5556,18.8889,88.2353
2022/2023,Male,all,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,67,49,74,27,13,12,73.1343,36.4865,17.5676,92.3077
2022/2023,Male,all,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,74,54,88,32,19,17,72.973,36.3636,21.5909,89.4737
2022/2023,Male,all,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,85,62,95,34,14,13,72.9412,35.7895,14.7368,92.8571
2022/2023,Male,all,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,90,65,109,39,21,20,72.2222,35.7798,19.2661,95.2381
2022/2023,Male,all,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,84,61,97,35,15,14,72.619,36.0825,15.4639,93.3333
2022/2023,Male,all,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,59,43,66,24,11,10,72.8814,36.3636,16.6667,90.9091
2022/2023,Male,all,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,67,49,77,28,16,14,73.1343,36.3636,20.7792,87.5
2022/2023,Male,all,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,78,57,91,33,16,13,73.0769,36.2637,17.5824,81.25
2022/2023,Male,all,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,84,61,97,35,16,15,72.619,36.0825,16.4948,93.75
2022/2023,Male,all,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,56,41,66,24,11,10,73.2143,36.3636,16.6667,90.9091
2022/2023,Male,all,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,88,64,97,35,16,14,72.7273,36.0825,16.4948,87.5
2022/2023,Male,all,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,80,58,87,31,15,13,72.5,35.6322,17.2414,86.6667
2022/2023,Male,all,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,62,45,74,26,16,15,72.5806,35.1351,21.6216,93.75
2022/2023,Male,all,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,140,91,166,60,28,25,65.0,36.1446,16.8675,89.2857
2022/2023,Male,all,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,153,100,175,63,26,24,65.3595,36.0,14.8571,92.3077
2022/2023,Male,all,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,128,84,144,52,24,21,65.625,36.1111,16.6667,87.5
2022/2023,Male,all,NECO,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,143,93,170,61,30,26,65.035,35.8824,17.6471,86.6667
2022/2023,Male,all,NECO,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,152,99,169,61,26,23,65.1316,36.0947,15.3846,88.4615
2022/2023,Male,all,NECO,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,156,102,181,65,30,27,65.3846,35.9116,16.5746,90.0
2022/2023,Male,all,NECO,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,156,102,178,64,27,24,65.3846,35.9551,15.1685,88.8889
2022/2023,Male,all,NECO,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,112,73,128,46,21,19,65.1786,35.9375,16.4062,90.4762
2022/2023,Male,all,NECO,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,118,77,138,50,23,22,65.2542,36.2319,16.6667,95.6522
2022/2023,Male,all,NECO,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,146,95,169,61,27,23,65.0685,36.0947,15.9763,85.1852
2022/2023,Male,all,NECO,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,141,92,161,58,29,25,65.2482,36.0248,18.0124,86.2069
2022/2023,Male,all,NECO,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,107,70,122,44,18,16,65.4206,36.0656,14.7541,88.8889
2022/2023,Male,all,NECO,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,162,106,183,66,28,24,65.4321,36.0656,15.3005,85.7143
2022/2023,Male,all,NECO,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,149,97,168,60,25,23,65.1007,35.7143,14.881,92.0
2022/2023,Male,all,NECO,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,118,77,140,50,25,22,65.2542,35.7143,17.8571,88.0
2022/2023,Male,all,WAEC,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,178,125,205,74,36,33,70.2247,36.0976,17.561,91.6667
2022/2023,Male,all,WAEC,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,199,140,230,82,37,35,70.3518,35.6522,16.087,94.5946
2022/2023,Male,all,WAEC,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,172,121,193,69,33,31,70.3488,35.7513,17.0984,93.9394
2022/2023,Male,all,WAEC,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,186,131,213,76,42,40,70.4301,35.6808,19.7183,95.2381
2022/2023,Male,all,WAEC,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,198,139,226,81,36,34,70.202,35.8407,15.9292,94.4444
2022/2023,Male,all,WAEC,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,200,141,234,84,42,39,70.5,35.8974,17.9487,92.8571
2022/2023,Male,all,WAEC,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,219,154,252,90,42,38,70.3196,35.7143,16.6667,90.4762
2022/2023,Male,all,WAEC,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,145,102,168,60,28,26,70.3448,35.7143,16.6667,92.8571
2022/2023,Male,all,WAEC,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,152,107,173,62,31,30,70.3947,35.8382,17.9191,96.7742
2022/2023,Male,all,WAEC,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,201,141,240,86,42,40,70.1493,35.8333,17.5,95.2381
2022/2023,Male,all,WAEC,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,188,132,213,76,39,37,70.2128,35.6808,18.3099,94.8718
2022/2023,Male,all,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,146,103,170,61,28,26,70.5479,35.8824,16.4706,92.8571
2022/2023,Male,all,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,209,147,229,82,37,34,70.3349,35.8079,16.1572,91.8919
2022/2023,Male,all,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,196,138,225,81,37,34,70.4082,36.0,16.4444,91.8919
2022/2023,Male,all,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,147,103,173,62,35,33,70.068,35.8382,20.2312,94.2857
2022/2023,Male,disabled,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,7,5,8,3,3,2,71.4286,37.5,37.5,66.6667
2022/2023,Male,disabled,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,7,5,8,3,2,1,71.4286,37.5,25.0,50.0
2022/2023,Male,disabled,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,7,5,8,3,2,1,71.4286,37.5,25.0,50.0
2022/2023,Male,disabled,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,7,5,8,3,3,2,71.4286,37.5,37.5,66.6667
2022/2023,Male,disabled,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,7,5,8,3,1,0,71.4286,37.5,12.5,0.0
2022/2023,Male,disabled,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,7,5,8,3,3,2,71.4286,37.5,37.5,66.6667
2022/2023,Male,disabled,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,7,5,8,3,1,0,71.4286,37.5,12.5,0.0
2022/2023,Male,disabled,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,6,4,7,3,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,Male,disabled,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,7,5,8,3,2,1,71.4286,37.5,25.0,50.0
2022/2023,Male,disabled,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,7,5,8,3,1,0,71.4286,37.5,12.5,0.0
2022/2023,Male,disabled,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,8,6,9,3,1,0,75.0,33.3333,11.1111,0.0
2022/2023,Male,disabled,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,6,4,7,3,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,Male,disabled,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,8,6,8,3,2,1,75.0,37.5,25.0,50.0
2022/2023,Male,disabled,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,7,5,7,3,1,0,71.4286,42.8571,14.2857,0.0
2022/2023,Male,disabled,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,7,5,8,3,2,1,71.4286,37.5,25.0,50.0
2022/2023,Male,disabled,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,10,7,12,4,2,1,70.0,33.3333,16.6667,50.0
2022/2023,Male,disabled,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,13,8,14,5,1,0,61.5385,35.7143,7.1429,0.0
2022/2023,Male,disabled,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,10,7,10,4,2,1,70.0,40.0,20.0,50.0
