"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NECO","University","14","14","7","4","5","0","1.8","0","7","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","WAEC","University","19","19","12","3","4","0","1.8","0","7","10","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NABTEB","University","74","73","50","16","13","3","1.8","1","23","35","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NECO","University","136","134","92","35","32","3","1.8","2","42","58","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","WAEC","University","195","192","122","46","42","4","1.8","3","70","76","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NECO","University","11","11","8","4","5","0","1.8","0","3","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","WAEC","University","14","14","7","4","4","0","1.8","0","7","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","all","NABTEB","University","77","76","47","12","13","0","1.8","1","29","36","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","all","NECO","University","145","143","92","31","27","4","1.8","2","51","62","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","all","WAEC","University","207","204","132","46","42","4","1.8","3","72","87","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","disabled","NECO","University","11","11","8","4","5","0","1.8","0","3","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Male","disabled","WAEC","University","16","16","9","4","4","0","1.8","0","7","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","all","NABTEB","University","125","123","79","25","21","4","1.8","2","44","54","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","all","NECO","University","222","219","146","53","46","7","1.8","3","73","94","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","all","WAEC","University","297","293","198","71","65","6","1.8","4","95","127","6"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","disabled","NABTEB","University","12","12","9","3","3","0","1.8","0","3","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","disabled","NECO","University","23","23","14","5","5","0","1.8","0","9","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Female","disabled","WAEC","University","37","36","22","7","8","0","1.8","1","14","16","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","all","NABTEB","University","122","120","79","20","17","3","1.8","2","41","59","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","all","NECO","University","228","225","146","48","41","7","1.8","3","79","99","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","all","WAEC","University","280","276","180","57","50","7","1.8","4","96","123","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","disabled","NABTEB","University","12","12","9","3","3","0","1.8","0","3","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","disabled","NECO","University","26","26","17","5","5","0","1.8","0","9","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Community Secondary School, Achalla  II","Male","disabled","WAEC","University","30","30","17","3","4","0","1.8","0","13","15","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","all","NABTEB","University","90","89","63","20","17","3","1.8","1","26","44","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","all","NECO","University","216","213","149","48","41","7","1.8","3","64","101","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","all","WAEC","University","232","229","158","61","54","7","1.8","3","71","98","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","disabled","NABTEB","University","13","13","9","4","4","0","1.8","0","4","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","disabled","NECO","University","26","26","17","4","5","0","1.8","0","9","13","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Female","disabled","WAEC","University","30","30","19","7","8","0","1.8","0","11","13","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","all","NABTEB","University","102","100","72","20","17","3","1.8","2","28","52","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","all","NECO","University","214","211","140","44","37","7","1.8","3","71","97","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","all","WAEC","University","238","234","155","54","50","4","1.8","4","79","101","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","disabled","NABTEB","University","13","13","9","4","4","0","1.8","0","4","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","disabled","NECO","University","32","32","20","5","5","0","1.8","0","12","15","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Comprehensive High School, Achalla  II","Male","disabled","WAEC","University","30","30","19","7","8","0","1.8","0","11","13","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","all","NABTEB","College of Education","119","117","78","20","17","3","2.1","2","39","58","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","all","NECO","College of Education","202","199","129","40","37","3","2.0","3","70","90","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","all","WAEC","College of Education","271","267","164","53","49","4","2.0","4","103","111","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","disabled","NECO","College of Education","17","17","10","4","5","0","2.0","0","7","7","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Female","disabled","WAEC","College of Education","25","25","15","3","4","0","2.0","0","10","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","all","NABTEB","College of Education","133","131","83","20","17","3","2.1","2","48","63","3"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","all","NECO","College of Education","261","257","166","53","46","7","2.0","4","91","113","7"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","all","WAEC","College of Education","319","314","198","50","46","4","2.0","5","116","149","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","disabled","NABTEB","College of Education","13","13","6","4","4","0","2.1","0","7","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","disabled","NECO","College of Education","23","23","14","4","5","0","2.0","0","9","10","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Government Secondary School, Achalla  II","Male","disabled","WAEC","College of Education","30","30","19","4","4","0","2.0","0","11","15","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","all","NABTEB","University","65","64","40","12","13","0","1.8","1","24","28","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","all","NECO","University","145","143","92","31","27","4","1.8","2","51","62","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","all","WAEC","University","177","174","111","39","34","5","1.8","3","63","72","5"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","disabled","NECO","University","20","20","13","4","5","0","1.8","0","7","10","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Female","disabled","WAEC","University","25","25","15","4","4","0","1.8","0","10","11","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","all","NABTEB","University","65","64","40","12","13","0","1.8","1","24","28","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","all","NECO","University","136","134","92","31","27","4","1.8","2","42","62","4"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","all","WAEC","University","167","165","112","36","34","2","1.8","2","53","77","2"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","disabled","NECO","University","17","17","10","4","5","0","1.8","0","7","7","0"
"2019/2020","South East","Anambra","Awka North","Achalla  II","Unity College, Awka North","Male","disabled","WAEC","University","24","24","14","3","4","0","1.8","0","10","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","all","NABTEB","College of Education","121","119","82","33","29","4","2.1","2","37","50","4"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","all","NECO","College of Education","223","220","161","70","64","6","2.0","3","59","91","6"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","all","WAEC","College of Education","325","320","232","100","92","8","2.0","5","88","132","8"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Female","disabled","WAEC","College of Education","24","24","17","7","8","0","2.0","0","7","11","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","all","NABTEB","College of Education","119","117","85","29","25","4","2.1","2","32","57","4"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","all","NECO","College of Education","211","208","143","57","50","7","2.0","3","65","87","7"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","all","WAEC","College of Education","291","287","195","74","69","6","2.0","4","92","120","6"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Community Secondary School, Achalla  III","Male","disabled","WAEC","College of Education","24","24","14","3","4","0","2.0","0","10","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","all","NABTEB","College of Education","60","59","37","12","13","0","2.1","1","22","26","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","all","NECO","College of Education","110","108","72","26","23","3","2.0","2","36","47","3"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","all","WAEC","College of Education","141","139","92","36","34","2","2.0","2","47","57","2"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","disabled","NECO","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Female","disabled","WAEC","College of Education","11","11","7","4","4","0","2.0","0","4","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","all","NABTEB","College of Education","59","58","37","8","9","0","2.1","1","21","29","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","all","NECO","College of Education","100","99","64","22","18","4","2.0","1","35","43","4"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","all","WAEC","College of Education","124","122","82","29","27","2","2.0","2","40","53","2"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","disabled","NECO","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Comprehensive High School, Achalla  III","Male","disabled","WAEC","College of Education","11","11","7","3","4","0","2.0","0","4","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","all","NABTEB","College of Education","133","131","102","37","34","3","2.1","2","29","65","3"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","all","NECO","College of Education","219","216","149","65","59","6","2.0","3","67","83","6"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","all","WAEC","College of Education","312","307","211","92","83","9","2.0","5","96","118","9"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Female","disabled","WAEC","College of Education","25","25","15","3","4","0","2.0","0","10","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","all","NABTEB","College of Education","116","114","85","29","25","4","2.1","2","29","57","4"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","all","NECO","College of Education","238","234","160","66","60","6","2.0","4","74","95","6"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","all","WAEC","College of Education","343","338","226","85","77","9","2.0","5","112","140","9"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","disabled","NABTEB","College of Education","10","10","5","4","4","0","2.1","0","5","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","disabled","NECO","College of Education","20","20","13","5","5","0","2.0","0","7","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Government Secondary School, Achalla  III","Male","disabled","WAEC","College of Education","24","24","14","3","4","0","2.0","0","10","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","all","NABTEB","University","52","51","34","8","8","0","1.8","1","17","26","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","all","NECO","University","104","102","67","26","23","3","1.8","2","35","42","3"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","all","WAEC","University","118","116","77","25","23","2","1.8","2","39","52","2"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","disabled","NECO","University","11","11","6","5","5","0","1.8","0","6","1","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Female","disabled","WAEC","University","17","17","10","3","4","0","1.8","0","7","7","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","all","NABTEB","University","57","56","37","8","8","0","1.8","1","19","29","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","all","NECO","University","115","113","75","26","23","3","1.8","2","38","49","3"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","all","WAEC","University","144","142","92","29","27","2","1.8","2","50","64","2"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","disabled","NECO","University","14","14","7","5","5","0","1.8","0","7","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  III","Unity College, Awka North","Male","disabled","WAEC","University","19","19","12","3","4","0","1.8","0","7","10","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","all","NABTEB","University","80","79","51","16","17","0","1.8","1","28","35","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","all","NECO","University","157","155","101","40","37","3","1.8","2","54","62","3"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","all","WAEC","University","221","218","142","50","46","4","1.8","3","76","93","4"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","disabled","NECO","University","14","14","8","5","5","0","1.8","0","6","4","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Female","disabled","WAEC","University","19","19","12","4","4","0","1.8","0","7","9","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","all","NABTEB","University","105","103","66","20","17","3","1.8","2","37","47","3"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","all","NECO","University","187","184","121","40","37","3","1.8","3","63","82","3"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","all","WAEC","University","267","263","183","61","54","7","1.8","4","80","123","7"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","disabled","NECO","University","17","17","10","4","5","0","1.8","0","7","7","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Community Secondary School, Agu Oka","Male","disabled","WAEC","University","22","22","15","4","4","0","1.8","0","7","11","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","all","NABTEB","Polytechnic","105","103","75","25","21","4","2.0","2","28","51","4"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","all","NECO","Polytechnic","214","211","140","53","46","7","2.0","3","71","88","7"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","all","WAEC","Polytechnic","256","252","165","71","65","6","2.0","4","87","95","6"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","disabled","NABTEB","Polytechnic","10","10","5","4","4","0","2.0","0","5","2","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","disabled","NECO","Polytechnic","23","23","14","4","5","0","2.0","0","9","10","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Female","disabled","WAEC","Polytechnic","30","30","19","7","8","0","2.0","0","11","13","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","all","NABTEB","Polytechnic","105","103","72","25","21","4","2.0","2","31","48","4"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","all","NECO","Polytechnic","213","210","140","48","41","7","2.0","3","70","92","7"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","all","WAEC","Polytechnic","258","254","178","64","57","7","2.0","4","76","114","7"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","disabled","NABTEB","Polytechnic","10","10","5","4","4","0","2.0","0","5","2","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","disabled","NECO","Polytechnic","23","23","17","4","5","0","2.0","0","6","13","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Comprehensive High School, Agu Oka","Male","disabled","WAEC","Polytechnic","27","27","17","4","4","0","2.0","0","10","14","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Government Secondary School, Agu Oka","Female","all","NABTEB","Polytechnic","62","61","40","12","13","0","2.0","1","21","28","0"
"2019/2020","South East","Anambra","Awka South","Agu Oka","Government Secondary School, Agu Oka","Female","all","NECO","Polytechnic","125","123","85","31","27","4","2.0","2","38","54","4"
