"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Female","disabled","NECO","University","11","11","8","5","5","0","1.8","0","3","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Female","disabled","WAEC","University","14","14","8","5","5","0","1.8","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","all","NABTEB","University","78","77","52","18","12","6","1.8","1","25","34","6"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","all","NECO","University","142","140","97","37","33","4","1.8","2","43","61","4"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","all","WAEC","University","187","184","125","51","46","5","1.8","3","59","74","5"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","disabled","NECO","University","14","14","8","5","5","0","1.8","0","6","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Comprehensive High School, Gboko East","Male","disabled","WAEC","University","17","17","11","5","5","0","1.8","0","6","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","all","NABTEB","Polytechnic","49","48","29","6","6","0","2.0","1","19","24","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","all","NECO","Polytechnic","94","93","59","21","16","5","2.0","1","34","39","5"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","all","WAEC","Polytechnic","121","119","75","28","25","3","2.0","2","44","47","3"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","disabled","NABTEB","Polytechnic","10","10","6","0","0","0","2.0","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","disabled","NECO","Polytechnic","11","11","6","5","5","0","2.0","0","6","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Female","disabled","WAEC","Polytechnic","14","14","8","5","5","0","2.0","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","all","NABTEB","Polytechnic","52","51","33","6","6","0","2.0","1","18","27","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","all","NECO","Polytechnic","94","93","62","16","16","0","2.0","1","31","46","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","all","WAEC","Polytechnic","113","111","72","23","20","3","2.0","2","39","50","3"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","disabled","NABTEB","Polytechnic","10","10","6","0","0","0","2.0","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","disabled","NECO","Polytechnic","14","14","8","0","0","0","2.0","0","6","8","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Government Secondary School, Gboko East","Male","disabled","WAEC","Polytechnic","14","14","8","5","5","0","2.0","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","all","NABTEB","College of Education","80","79","52","23","24","0","2.1","1","27","28","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","all","NECO","College of Education","145","143","103","42","38","4","2.0","2","40","62","4"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","all","WAEC","College of Education","162","160","108","42","40","2","2.0","2","52","67","2"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","disabled","NECO","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Female","disabled","WAEC","College of Education","11","11","7","5","5","0","2.0","0","4","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","all","NABTEB","College of Education","87","86","59","24","18","6","2.1","1","27","36","6"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","all","NECO","College of Education","151","149","103","37","33","4","2.0","2","46","67","4"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","all","WAEC","College of Education","194","191","132","47","46","1","2.0","3","59","85","1"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","disabled","NECO","College of Education","14","14","8","5","5","0","2.0","0","6","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko East","Unity College, Gboko","Male","disabled","WAEC","College of Education","14","14","8","5","5","0","2.0","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","all","NABTEB","College of Education","62","61","39","18","19","0","2.1","1","22","22","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","all","NECO","College of Education","107","105","68","26","22","4","2.0","2","37","43","4"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","all","WAEC","College of Education","159","157","105","37","35","2","2.0","2","52","69","2"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","disabled","NECO","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Female","disabled","WAEC","College of Education","14","14","8","5","5","0","2.0","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","all","NABTEB","College of Education","68","67","45","12","12","0","2.1","1","22","34","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","all","NECO","College of Education","127","125","80","26","22","4","2.0","2","45","54","4"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","all","WAEC","College of Education","195","192","132","42","40","2","2.0","3","60","91","2"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","disabled","NECO","College of Education","11","11","6","5","5","0","2.0","0","6","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Community Secondary School, Gboko North West","Male","disabled","WAEC","College of Education","17","17","11","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","all","NABTEB","Polytechnic","71","70","50","24","25","0","2.0","1","20","26","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","all","NECO","Polytechnic","160","158","118","47","44","3","2.0","2","40","72","3"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","all","WAEC","Polytechnic","171","168","119","55","50","5","2.0","3","49","63","5"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","disabled","NECO","Polytechnic","14","14","8","5","5","0","2.0","0","6","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Female","disabled","WAEC","Polytechnic","17","17","11","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","all","NABTEB","Polytechnic","82","81","60","24","25","0","2.0","1","21","36","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","all","NECO","Polytechnic","173","170","121","47","44","3","2.0","3","49","75","3"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","all","WAEC","Polytechnic","200","197","146","60","55","5","2.0","3","51","85","5"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","disabled","NECO","Polytechnic","14","14","8","5","5","0","2.0","0","6","4","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Comprehensive High School, Gboko North West","Male","disabled","WAEC","Polytechnic","17","17","11","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","all","NABTEB","University","87","86","52","12","12","0","1.8","1","34","41","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","all","NECO","University","163","161","109","37","33","4","1.8","2","52","73","4"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","all","WAEC","University","223","220","149","47","40","7","1.8","3","71","102","7"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","disabled","NECO","University","20","20","11","5","5","0","1.8","0","9","7","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Female","disabled","WAEC","University","28","28","18","5","5","0","1.8","0","10","14","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","all","NABTEB","University","92","91","62","18","12","6","1.8","1","29","45","6"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","all","NECO","University","190","187","127","37","33","4","1.8","3","60","91","4"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","all","WAEC","University","265","261","176","61","56","5","1.8","4","85","116","5"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","disabled","NECO","University","23","23","15","5","5","0","1.8","0","8","10","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Government Secondary School, Gboko North West","Male","disabled","WAEC","University","31","31","18","5","5","0","1.8","0","13","14","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","all","NABTEB","College of Education","117","115","79","18","18","0","2.1","2","36","61","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","all","NECO","College of Education","210","207","130","37","33","4","2.0","3","77","93","4"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","all","WAEC","College of Education","250","246","154","51","46","5","2.0","4","92","104","5"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","disabled","NECO","College of Education","17","17","11","5","5","0","2.0","0","6","7","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Female","disabled","WAEC","College of Education","20","20","11","5","5","0","2.0","0","9","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","all","NABTEB","College of Education","145","143","89","24","18","6","2.1","2","54","66","6"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","all","NECO","College of Education","268","264","175","47","38","9","2.0","4","89","129","9"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","all","WAEC","College of Education","305","300","203","61","56","5","2.0","5","97","142","5"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","disabled","NECO","College of Education","20","20","11","5","6","0","2.0","0","9","7","0"
"2019/2020","North Central","Benue","Gboko","Gboko North West","Unity College, Gboko","Male","disabled","WAEC","College of Education","25","25","13","5","5","0","2.0","0","12","9","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","all","NABTEB","University","75","74","49","18","18","0","1.8","1","25","31","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","all","NECO","University","131","129","86","31","27","4","1.8","2","43","56","4"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","all","WAEC","University","175","172","111","42","40","2","1.8","3","61","70","2"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","disabled","NABTEB","University","10","10","6","5","5","0","1.8","0","4","1","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","disabled","NECO","University","14","14","8","5","5","0","1.8","0","6","4","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Female","disabled","WAEC","University","22","22","13","5","5","0","1.8","0","9","9","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","all","NABTEB","University","75","74","45","12","12","0","1.8","1","29","33","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","all","NECO","University","151","149","97","31","27","4","1.8","2","52","67","4"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","all","WAEC","University","200","197","138","47","40","7","1.8","3","59","91","7"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","disabled","NECO","University","17","17","11","5","5","0","1.8","0","6","7","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Community Secondary School, Ikurav Tiev I","Male","disabled","WAEC","University","23","23","14","0","0","0","1.8","0","9","14","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","all","NABTEB","Polytechnic","95","94","65","31","25","6","2.0","1","29","35","6"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","all","NECO","Polytechnic","151","149","106","47","38","9","2.0","2","43","60","9"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","all","WAEC","Polytechnic","202","199","130","55","50","5","2.0","3","69","74","5"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","disabled","NECO","Polytechnic","17","17","11","5","6","0","2.0","0","6","7","0"
"2019/2020","North Central","Benue","Katsina-Ala","Ikurav Tiev I","Comprehensive High School, Ikurav Tiev I","Female","disabled","WAEC","Polytechnic","23","23","14","5","5","0","2.0","0","9","9","0"
