"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NABTEB","University","99","98","64","30","25","5","1.8","1","34","33","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NECO","University","219","216","135","48","42","6","1.8","3","81","88","6"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","WAEC","University","270","266","163","70","63","7","1.8","4","103","94","7"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NECO","University","25","25","14","4","4","0","1.8","0","11","11","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","WAEC","University","29","29","17","7","8","0","1.8","0","12","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NABTEB","University","110","108","69","30","25","5","1.8","2","39","39","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NECO","University","240","236","143","40","33","7","1.8","4","93","103","7"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","WAEC","University","292","288","187","74","67","7","1.8","4","101","114","7"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NABTEB","University","13","13","8","5","5","0","1.8","0","5","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NECO","University","27","27","17","4","4","0","1.8","0","10","13","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","WAEC","University","37","36","21","8","9","0","1.8","1","15","13","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NABTEB","Polytechnic","105","103","67","25","21","4","2.0","2","36","42","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NECO","Polytechnic","252","248","148","44","38","6","2.0","4","100","105","6"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","WAEC","Polytechnic","267","263","166","59","50","9","2.0","4","97","108","9"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NECO","Polytechnic","22","22","12","4","4","0","2.0","0","10","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","WAEC","Polytechnic","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NABTEB","Polytechnic","127","125","73","20","16","4","2.0","2","52","54","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NECO","Polytechnic","283","279","176","57","50","7","2.0","4","103","120","7"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","WAEC","Polytechnic","348","343","205","74","67","7","2.0","5","138","131","7"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NABTEB","Polytechnic","13","13","6","0","0","0","2.0","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NECO","Polytechnic","27","27","14","4","4","0","2.0","0","13","10","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","WAEC","Polytechnic","36","35","18","4","4","0","2.0","1","18","14","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NABTEB","College of Education","57","56","36","14","14","0","2.1","1","20","21","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NECO","College of Education","115","113","71","24","21","3","2.0","2","42","48","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","WAEC","College of Education","134","132","82","35","34","1","2.0","2","50","48","1"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NECO","College of Education","11","11","7","4","4","0","2.0","0","4","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","WAEC","College of Education","11","11","7","4","4","0","2.0","0","4","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","all","NABTEB","College of Education","55","54","30","10","10","0","2.1","1","24","21","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","all","NECO","College of Education","103","101","61","16","13","3","2.0","2","40","45","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","all","WAEC","College of Education","137","135","80","23","21","2","2.0","2","55","58","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","disabled","NECO","College of Education","11","11","5","0","0","0","2.0","0","6","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Male","disabled","WAEC","College of Education","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","all","NABTEB","University","103","101","59","15","10","5","1.8","2","42","44","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","all","NECO","University","181","178","104","32","29","3","1.8","3","74","72","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","all","WAEC","University","193","190","110","43","38","5","1.8","3","80","67","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","disabled","NECO","University","14","14","8","4","4","0","1.8","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Female","disabled","WAEC","University","15","15","8","4","4","0","1.8","0","7","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","all","NABTEB","University","110","108","66","19","16","4","1.8","2","42","47","4"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","all","NECO","University","196","193","120","36","33","3","1.8","3","73","84","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","all","WAEC","University","243","239","144","51","46","5","1.8","4","95","93","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","disabled","NECO","University","14","14","8","4","4","0","1.8","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Community Secondary School, Ewu II","Male","disabled","WAEC","University","18","18","11","4","4","0","1.8","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","all","NABTEB","University","85","84","48","20","16","4","1.8","1","36","28","4"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","all","NECO","University","158","156","99","32","29","3","1.8","2","57","68","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","all","WAEC","University","169","166","101","43","38","5","1.8","3","65","59","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","disabled","NECO","University","14","14","8","4","4","0","1.8","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Female","disabled","WAEC","University","15","15","8","4","4","0","1.8","0","7","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","all","NABTEB","University","99","98","56","24","21","4","1.8","1","42","31","4"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","all","NECO","University","185","182","112","36","33","3","1.8","3","70","77","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","all","WAEC","University","202","199","126","51","46","5","1.8","3","73","76","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","disabled","NECO","University","17","17","10","4","4","0","1.8","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Comprehensive High School, Ewu II","Male","disabled","WAEC","University","19","19","12","4","4","0","1.8","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","all","NABTEB","College of Education","59","58","32","10","10","0","2.1","1","26","23","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","all","NECO","College of Education","150","148","86","32","29","3","2.0","2","62","55","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","all","WAEC","College of Education","177","174","99","39","34","5","2.0","3","75","61","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","disabled","NECO","College of Education","20","20","10","4","4","0","2.0","0","10","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Female","disabled","WAEC","College of Education","25","25","14","4","4","0","2.0","0","11","10","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","all","NABTEB","College of Education","70","69","42","10","10","0","2.1","1","27","32","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","all","NECO","College of Education","166","164","99","28","25","3","2.0","2","65","71","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","all","WAEC","College of Education","190","187","106","35","34","1","2.0","3","81","71","1"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","disabled","NECO","College of Education","22","22","12","4","4","0","2.0","0","10","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Government Secondary School, Ewu II","Male","disabled","WAEC","College of Education","27","27","14","4","4","0","2.0","0","14","10","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","all","NABTEB","College of Education","87","86","56","25","21","4","2.1","1","30","32","4"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","all","NECO","College of Education","167","165","109","48","42","6","2.0","2","56","62","6"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","all","WAEC","College of Education","192","189","118","55","50","5","2.0","3","71","63","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","disabled","NECO","College of Education","17","17","10","4","4","0","2.0","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Female","disabled","WAEC","College of Education","19","19","12","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","all","NABTEB","College of Education","89","88","53","20","15","5","2.1","1","35","34","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","all","NECO","College of Education","161","159","94","32","29","3","2.0","2","65","63","3"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","all","WAEC","College of Education","177","174","108","47","42","5","2.0","3","66","62","5"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","disabled","NECO","College of Education","14","14","8","4","4","0","2.0","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu II","Unity College, Esan Central","Male","disabled","WAEC","College of Education","19","19","12","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","all","NABTEB","University","87","86","50","15","15","0","1.8","1","36","36","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","all","NECO","University","132","130","76","24","21","3","1.8","2","54","52","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","all","WAEC","University","202","199","122","39","38","1","1.8","3","77","84","1"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","disabled","NECO","University","14","14","8","4","4","0","1.8","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Female","disabled","WAEC","University","21","21","11","4","4","0","1.8","0","10","8","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","all","NABTEB","University","103","101","59","15","10","5","1.8","2","42","44","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","all","NECO","University","164","162","91","24","21","3","1.8","2","71","68","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","all","WAEC","University","224","221","136","51","46","5","1.8","3","85","86","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","disabled","NECO","University","16","16","9","4","4","0","1.8","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Community Secondary School, Ikekato","Male","disabled","WAEC","University","25","25","14","4","4","0","1.8","0","11","10","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","all","NABTEB","Polytechnic","62","61","39","15","15","0","2.0","1","22","24","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","all","NECO","Polytechnic","117","115","73","31","29","3","2.0","2","42","41","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","all","WAEC","Polytechnic","151","149","94","43","38","5","2.0","2","55","52","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","disabled","NECO","Polytechnic","14","14","8","4","4","0","2.0","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Female","disabled","WAEC","Polytechnic","19","19","12","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","all","NABTEB","Polytechnic","76","75","47","20","15","5","2.0","1","28","28","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","all","NECO","Polytechnic","153","151","91","32","29","3","2.0","2","60","60","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","all","WAEC","Polytechnic","197","194","119","55","50","5","2.0","3","75","65","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","disabled","NECO","Polytechnic","19","19","12","4","4","0","2.0","0","7","9","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Comprehensive High School, Ikekato","Male","disabled","WAEC","Polytechnic","25","25","16","8","9","0","2.0","0","9","8","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","all","NABTEB","University","60","59","36","19","15","5","1.8","1","23","16","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","all","NECO","University","104","102","66","28","25","3","1.8","2","36","39","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","all","WAEC","University","146","144","92","43","42","1","1.8","2","52","50","1"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","disabled","NECO","University","14","14","8","4","4","0","1.8","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Female","disabled","WAEC","University","19","19","12","4","4","0","1.8","0","7","8","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","all","NABTEB","University","65","64","42","19","16","4","1.8","1","22","22","4"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","all","NECO","University","118","116","71","24","21","3","1.8","2","45","48","3"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","all","WAEC","University","169","166","99","39","34","5","1.8","3","67","61","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","disabled","NABTEB","University","10","10","5","5","5","0","1.8","0","5","1","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","disabled","NECO","University","16","16","9","4","4","0","1.8","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Government Secondary School, Ikekato","Male","disabled","WAEC","University","22","22","14","4","4","0","1.8","0","8","10","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","all","NABTEB","College of Education","114","112","67","31","26","5","2.1","2","45","37","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","all","NECO","College of Education","234","231","140","48","42","6","2.0","3","91","93","6"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","all","WAEC","College of Education","310","305","187","82","76","6","2.0","5","118","106","6"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","disabled","NABTEB","College of Education","12","12","7","5","5","0","2.1","0","5","3","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","disabled","NECO","College of Education","30","30","17","4","4","0","2.0","0","13","13","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Female","disabled","WAEC","College of Education","40","39","23","8","9","0","2.0","1","16","15","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","all","NABTEB","College of Education","140","138","90","31","26","5","2.1","2","48","60","5"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","all","NECO","College of Education","275","271","163","61","50","11","2.0","4","108","103","11"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","all","WAEC","College of Education","377","371","224","93","88","6","2.0","6","147","130","6"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","disabled","NABTEB","College of Education","15","15","8","5","5","0","2.1","0","8","3","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","disabled","NECO","College of Education","34","33","19","8","8","0","2.0","1","14","12","0"
"2019/2020","South South","Edo","Esan Central","Ikekato","Unity College, Esan Central","Male","disabled","WAEC","College of Education","41","40","22","8","9","0","2.0","1","18","14","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","all","NABTEB","Polytechnic","87","86","53","25","21","4","2.0","1","33","29","4"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","all","NECO","Polytechnic","141","139","78","28","25","3","2.0","2","61","51","3"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","all","WAEC","Polytechnic","194","191","119","47","42","5","2.0","3","72","73","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","disabled","NECO","Polytechnic","14","14","8","4","4","0","2.0","0","6","4","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Female","disabled","WAEC","Polytechnic","22","22","14","4","4","0","2.0","0","8","10","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","all","NABTEB","Polytechnic","89","88","53","20","16","4","2.0","1","35","34","4"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","all","NECO","Polytechnic","162","160","95","24","21","3","2.0","2","65","71","3"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","all","WAEC","Polytechnic","213","210","126","47","42","5","2.0","3","84","80","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","disabled","NECO","Polytechnic","17","17","10","4","4","0","2.0","0","7","6","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Community Secondary School, Anwain","Male","disabled","WAEC","Polytechnic","24","24","13","4","4","0","2.0","0","11","10","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","all","NABTEB","Polytechnic","71","70","39","15","16","0","2.0","1","31","25","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","all","NECO","Polytechnic","153","151","89","24","21","3","2.0","2","62","66","3"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","all","WAEC","Polytechnic","183","180","103","43","38","5","2.0","3","77","61","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","1","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","disabled","NECO","Polytechnic","14","14","8","0","0","0","2.0","0","6","8","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Female","disabled","WAEC","Polytechnic","19","19","9","4","4","0","2.0","0","10","5","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","all","NABTEB","Polytechnic","86","85","50","15","10","5","2.0","1","35","35","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","all","NECO","Polytechnic","179","176","107","32","29","3","2.0","3","69","76","3"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","all","WAEC","Polytechnic","230","227","138","47","42","5","2.0","3","89","92","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","disabled","NECO","Polytechnic","16","16","9","4","4","0","2.0","0","7","6","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Comprehensive High School, Anwain","Male","disabled","WAEC","Polytechnic","23","23","13","4","4","0","2.0","0","10","9","0"
"2019/2020","South South","Edo","Etsako West","Anwain","Government Secondary School, Anwain","Female","all","NABTEB","College of Education","71","70","42","20","15","5","2.1","1","28","23","5"
"2019/2020","South South","Edo","Etsako West","Anwain","Government Secondary School, Anwain","Female","all","NECO","College of Education","138","136","91","40","33","7","2.0","2","45","52","7"
"2019/2020","South South","Edo","Etsako West","Anwain","Government Secondary School, Anwain","Female","all","WAEC","College of Education","183","180","113","47","42","5","2.0","3","67","67","5"
