"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Kebbi","Argungu","Alwasa/Gotomo","Unity College, Argungu","Male","disabled","WAEC","College of Education","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","all","NABTEB","College of Education","58","57","36","14","15","0","2.1","1","21","22","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","all","NECO","College of Education","115","113","72","33","29","4","2.0","2","41","38","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","all","WAEC","College of Education","118","116","69","28","26","2","2.0","2","47","42","2"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","disabled","NECO","College of Education","18","18","11","4","4","0","2.0","0","7","7","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Female","disabled","WAEC","College of Education","16","16","9","4","4","0","2.0","0","7","6","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","all","NABTEB","College of Education","70","69","43","14","10","4","2.1","1","26","29","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","all","NECO","College of Education","128","126","76","33","30","4","2.0","2","50","42","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","all","WAEC","College of Education","152","150","85","35","30","5","2.0","2","65","51","5"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","disabled","NECO","College of Education","16","16","8","4","4","0","2.0","0","8","4","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Community Secondary School, Dikko","Male","disabled","WAEC","College of Education","18","18","9","4","4","0","2.0","0","9","5","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","all","NABTEB","University","84","83","48","18","19","0","1.8","1","35","30","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","all","NECO","University","183","180","101","34","30","4","1.8","3","79","68","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","all","WAEC","University","253","249","140","45","41","4","1.8","4","109","96","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","disabled","NABTEB","University","8","8","4","4","4","0","1.8","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","disabled","NECO","University","18","18","10","4","4","0","1.8","0","8","6","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Female","disabled","WAEC","University","23","23","13","4","4","0","1.8","0","10","9","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","all","NABTEB","University","101","100","56","14","10","4","1.8","1","44","42","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","all","NECO","University","198","195","112","38","30","8","1.8","3","83","74","8"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","all","WAEC","University","242","238","131","45","41","4","1.8","4","107","86","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","disabled","NECO","University","23","23","11","4","4","0","1.8","0","12","7","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Comprehensive High School, Dikko","Male","disabled","WAEC","University","26","26","13","4","4","0","1.8","0","13","10","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","all","NABTEB","Polytechnic","109","107","66","32","29","3","2.0","2","41","34","3"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","all","NECO","Polytechnic","185","182","110","54","46","8","2.0","3","72","55","8"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","all","WAEC","Polytechnic","250","246","158","76","70","6","2.0","4","88","81","6"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","disabled","NABTEB","Polytechnic","13","13","7","5","5","0","2.0","0","6","3","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","disabled","NECO","Polytechnic","22","22","13","4","4","0","2.0","0","9","10","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Female","disabled","WAEC","Polytechnic","28","28","18","7","7","0","2.0","0","10","11","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","all","NABTEB","Polytechnic","108","106","68","28","24","4","2.0","2","38","41","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","all","NECO","Polytechnic","166","164","97","34","30","4","2.0","2","67","63","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","all","WAEC","Polytechnic","232","229","136","58","56","3","2.0","3","93","77","3"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","disabled","NABTEB","Polytechnic","13","13","7","5","5","0","2.0","0","6","3","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","disabled","NECO","Polytechnic","22","22","13","4","4","0","2.0","0","9","10","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Government Secondary School, Dikko","Male","disabled","WAEC","Polytechnic","25","25","15","4","4","0","2.0","0","10","11","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","all","NABTEB","College of Education","113","111","65","28","24","4","2.1","2","46","38","4"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","all","NECO","College of Education","229","226","131","51","43","8","2.0","3","95","81","8"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","all","WAEC","College of Education","266","262","160","63","56","7","2.0","4","102","98","7"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","disabled","NECO","College of Education","18","18","9","4","4","0","2.0","0","9","5","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Female","disabled","WAEC","College of Education","23","23","13","4","4","0","2.0","0","10","9","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","all","NABTEB","College of Education","117","115","70","32","29","3","2.1","2","45","39","3"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","all","NECO","College of Education","258","254","153","59","52","7","2.0","4","101","95","7"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","all","WAEC","College of Education","319","314","191","77","67","10","2.0","5","123","115","10"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","disabled","NECO","College of Education","22","22","13","4","4","0","2.0","0","9","10","0"
"2019/2020","North West","Kebbi","Argungu","Dikko","Unity College, Argungu","Male","disabled","WAEC","College of Education","25","25","15","6","6","0","2.0","0","10","8","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","all","NABTEB","University","106","104","60","23","19","4","1.8","2","44","38","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","all","NECO","University","204","201","112","47","39","8","1.8","3","89","66","8"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","all","WAEC","University","220","217","128","45","41","4","1.8","3","89","84","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","disabled","NECO","University","18","18","9","4","4","0","1.8","0","9","5","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Female","disabled","WAEC","University","22","22","12","4","4","0","1.8","0","10","8","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","all","NABTEB","University","109","107","61","18","15","3","1.8","2","46","43","3"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","all","NECO","University","201","198","110","42","35","7","1.8","3","88","69","7"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","all","WAEC","University","231","228","137","45","41","4","1.8","3","91","92","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","disabled","NECO","University","20","20","11","4","4","0","1.8","0","9","7","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Community Secondary School, Felande","Male","disabled","WAEC","University","22","22","12","4","4","0","1.8","0","10","8","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","all","NABTEB","Polytechnic","86","85","50","23","19","4","2.0","1","35","28","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","all","NECO","Polytechnic","162","160","97","34","30","4","2.0","2","63","64","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","all","WAEC","Polytechnic","198","195","118","42","37","5","2.0","3","77","77","5"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","disabled","NABTEB","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","disabled","NECO","Polytechnic","22","22","13","4","4","0","2.0","0","9","10","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Female","disabled","WAEC","Polytechnic","29","29","15","7","7","0","2.0","0","14","9","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","all","NABTEB","Polytechnic","96","95","53","14","10","4","2.0","1","42","39","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","all","NECO","Polytechnic","177","174","99","34","30","4","2.0","3","75","65","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","all","WAEC","Polytechnic","246","242","136","49","45","4","2.0","4","106","88","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","disabled","NABTEB","Polytechnic","10","10","4","0","0","0","2.0","0","6","4","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","disabled","NECO","Polytechnic","23","23","11","4","4","0","2.0","0","12","7","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Comprehensive High School, Felande","Male","disabled","WAEC","Polytechnic","32","32","16","4","4","0","2.0","0","16","12","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","all","NABTEB","Polytechnic","63","62","36","14","15","0","2.0","1","26","22","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","all","NECO","Polytechnic","110","108","65","26","22","4","2.0","2","43","39","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","all","WAEC","Polytechnic","150","148","91","42","37","5","2.0","2","57","50","5"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","disabled","NECO","Polytechnic","10","10","5","3","3","0","2.0","0","5","2","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Female","disabled","WAEC","Polytechnic","20","20","10","4","4","0","2.0","0","10","6","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","all","NABTEB","Polytechnic","74","73","42","19","15","4","2.0","1","31","24","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","all","NECO","Polytechnic","148","146","85","34","30","4","2.0","2","61","51","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","all","WAEC","Polytechnic","179","176","100","38","33","5","2.0","3","76","62","5"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","disabled","NECO","Polytechnic","18","18","10","4","4","0","2.0","0","8","6","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Government Secondary School, Felande","Male","disabled","WAEC","Polytechnic","22","22","12","4","4","0","2.0","0","10","8","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","all","NABTEB","College of Education","48","47","29","9","10","0","2.1","1","18","21","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","all","NECO","College of Education","80","79","50","17","13","4","2.0","1","29","33","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","all","WAEC","College of Education","98","97","56","21","19","2","2.0","1","41","35","2"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","disabled","NECO","College of Education","8","8","6","0","0","0","2.0","0","2","6","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Female","disabled","WAEC","College of Education","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","all","NABTEB","College of Education","51","50","28","9","10","0","2.1","1","22","19","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","all","NECO","College of Education","72","71","40","21","17","4","2.0","1","31","20","4"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","all","WAEC","College of Education","94","93","56","21","18","3","2.0","1","37","36","3"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","disabled","NECO","College of Education","8","8","4","3","3","0","2.0","0","4","1","0"
"2019/2020","North West","Kebbi","Argungu","Felande","Unity College, Argungu","Male","disabled","WAEC","College of Education","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","all","NABTEB","University","116","114","71","28","24","4","1.8","2","43","43","4"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","all","NECO","University","226","223","140","55","47","8","1.8","3","83","85","8"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","all","WAEC","University","301","297","181","80","71","9","1.8","4","116","102","9"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","disabled","NABTEB","University","8","8","4","4","4","0","1.8","0","4","0","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","disabled","NECO","University","20","20","11","4","4","0","1.8","0","9","7","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Female","disabled","WAEC","University","23","23","13","4","4","0","1.8","0","10","9","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","all","NABTEB","University","132","130","78","32","29","3","1.8","2","52","47","3"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","all","NECO","University","261","257","149","59","52","7","1.8","4","108","91","7"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","all","WAEC","University","296","292","179","70","63","7","1.8","4","113","110","7"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","disabled","NABTEB","University","10","10","7","4","4","0","1.8","0","3","2","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","disabled","NECO","University","20","20","11","4","4","0","1.8","0","9","7","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Community Secondary School, Ambursa","Male","disabled","WAEC","University","22","22","12","4","4","0","1.8","0","10","9","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","all","NABTEB","Polytechnic","94","93","53","18","19","0","2.0","1","40","35","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","all","NECO","Polytechnic","181","178","99","34","30","4","2.0","3","79","66","4"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","all","WAEC","Polytechnic","228","225","124","42","37","5","2.0","3","101","83","5"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","disabled","NECO","Polytechnic","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Female","disabled","WAEC","Polytechnic","22","22","12","4","4","0","2.0","0","10","8","0"
"2019/2020","North West","Kebbi","Birnin Kebbi","Ambursa","Comprehensive High School, Ambursa","Male","all","NABTEB","Polytechnic","103","101","60","14","10","4","2.0","2","41","47","4"
