"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","WAEC","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","WAEC","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NABTEB","1-year","University","36","22","8","8","0","1.0","0","0","14","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NABTEB","2-year","University","22","16","8","8","0","2.0","0","0","6","8","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NABTEB","3-5-year","University","12","7","0","0","0","1.5","0","0","5","7","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NABTEB","5+-year","University","10","7","0","0","0","1.5","0","0","3","7","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NECO","1-year","University","64","44","12","13","0","1.0","0","0","20","32","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NECO","2-year","University","40","29","6","6","0","2.0","0","0","11","23","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NECO","3-5-year","University","24","18","6","6","0","1.5","0","0","6","12","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NECO","5+-year","University","13","9","6","0","6","1.5","0","0","4","3","6"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","WAEC","1-year","University","83","57","21","16","5","1.0","0","0","26","36","5"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","WAEC","2-year","University","53","39","10","11","0","2.0","0","0","14","29","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","WAEC","3-5-year","University","38","26","10","6","4","1.5","0","0","12","16","4"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","WAEC","5+-year","University","25","18","5","6","0","1.5","0","0","7","13","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NECO","1-year","University","8","6","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NECO","2-year","University","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","WAEC","1-year","University","13","8","5","6","0","1.0","0","0","5","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","WAEC","2-year","University","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","WAEC","3-5-year","University","5","2","0","0","0","1.5","0","0","3","2","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","WAEC","5+-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NABTEB","1-year","University","36","22","8","8","0","1.0","0","0","14","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NABTEB","2-year","University","24","16","8","8","0","2.0","0","0","8","8","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NABTEB","3-5-year","University","12","10","0","0","0","1.5","0","0","2","10","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NABTEB","5+-year","University","7","3","0","0","0","1.5","0","0","4","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NECO","1-year","University","64","44","11","13","0","1.0","0","0","20","33","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NECO","2-year","University","42","29","6","6","0","2.0","0","0","13","23","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NECO","3-5-year","University","26","20","6","6","0","1.5","0","0","6","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NECO","5+-year","University","13","9","6","0","6","1.5","0","0","4","3","6"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","WAEC","1-year","University","85","59","15","16","0","1.0","0","0","26","44","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","WAEC","2-year","University","60","41","10","11","0","2.0","0","0","19","31","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","WAEC","3-5-year","University","40","28","10","5","5","1.5","0","0","12","18","5"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","WAEC","5+-year","University","25","15","5","5","0","1.5","0","0","10","10","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NECO","1-year","University","8","6","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NECO","2-year","University","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","WAEC","1-year","University","10","5","5","6","0","1.0","0","0","5","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","WAEC","2-year","University","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","WAEC","3-5-year","University","5","2","0","0","0","1.5","0","0","3","2","0"
"2019/2020","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","WAEC","5+-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NABTEB","1-year","University","29","22","8","8","0","1.0","0","0","7","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NABTEB","2-year","University","19","13","8","8","0","2.0","0","0","6","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NABTEB","3-5-year","University","10","7","0","0","0","1.5","0","0","3","7","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NABTEB","5+-year","University","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NECO","1-year","University","42","29","6","6","0","1.0","0","0","13","23","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NECO","2-year","University","26","18","6","6","0","2.0","0","0","8","12","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NECO","3-5-year","University","18","12","6","0","6","1.5","0","0","6","6","6"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NECO","5+-year","University","11","6","0","0","0","1.5","0","0","5","6","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","WAEC","1-year","University","68","46","15","16","0","1.0","0","0","22","31","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","WAEC","2-year","University","43","28","10","11","0","2.0","0","0","15","18","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","WAEC","3-5-year","University","30","21","10","6","4","1.5","0","0","9","11","4"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","WAEC","5+-year","University","18","10","5","6","0","1.5","0","0","8","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NECO","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NECO","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","WAEC","1-year","University","8","5","5","6","0","1.0","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","WAEC","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","WAEC","3-5-year","University","2","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","WAEC","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NABTEB","1-year","University","29","19","8","8","0","1.0","0","0","10","11","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NABTEB","2-year","University","19","13","8","8","0","2.0","0","0","6","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NABTEB","3-5-year","University","12","10","0","0","0","1.5","0","0","2","10","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NABTEB","5+-year","University","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NECO","1-year","University","50","32","6","6","0","1.0","0","0","18","26","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NECO","2-year","University","32","20","6","6","0","2.0","0","0","12","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NECO","3-5-year","University","18","15","6","6","0","1.5","0","0","3","9","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NECO","5+-year","University","13","9","0","0","0","1.5","0","0","4","9","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","WAEC","1-year","University","73","49","15","16","0","1.0","0","0","24","34","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","WAEC","2-year","University","45","31","10","11","0","2.0","0","0","14","21","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","WAEC","3-5-year","University","30","21","5","5","0","1.5","0","0","9","16","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","WAEC","5+-year","University","18","10","5","0","5","1.5","0","0","8","5","5"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NECO","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NECO","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","WAEC","1-year","University","8","5","0","0","0","1.0","0","0","3","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","WAEC","2-year","University","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","WAEC","3-5-year","University","2","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NABTEB","1-year","College of Education","24","16","8","8","0","1.0","0","0","8","8","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NABTEB","2-year","College of Education","19","13","8","8","0","2.0","0","0","6","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NABTEB","3-5-year","College of Education","12","7","0","0","0","1.5","0","0","5","7","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NABTEB","5+-year","College of Education","7","7","0","0","0","1.5","0","0","0","7","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NECO","1-year","College of Education","48","32","12","6","6","1.0","0","0","16","20","6"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NECO","2-year","College of Education","29","20","6","6","0","2.0","0","0","9","14","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NECO","3-5-year","College of Education","18","12","6","6","0","1.5","0","0","6","6","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NECO","5+-year","College of Education","11","9","0","0","0","1.5","0","0","2","9","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","WAEC","1-year","College of Education","55","36","10","11","0","1.0","0","0","19","26","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","WAEC","2-year","College of Education","35","21","5","5","0","2.0","0","0","14","16","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","WAEC","3-5-year","College of Education","23","15","5","5","0","1.5","0","0","8","10","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","WAEC","5+-year","College of Education","10","8","5","0","5","1.5","0","0","2","3","5"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NABTEB","1-year","College of Education","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NECO","1-year","College of Education","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NECO","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NECO","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","WAEC","1-year","College of Education","5","5","0","0","0","1.0","0","0","0","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","WAEC","2-year","College of Education","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","WAEC","3-5-year","College of Education","2","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","WAEC","5+-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","NABTEB","1-year","College of Education","29","19","8","8","0","1.0","0","0","10","11","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","NABTEB","2-year","College of Education","17","13","8","8","0","2.0","0","0","4","5","0"
"2019/2020","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","NABTEB","3-5-year","College of Education","12","10","0","0","0","1.5","0","0","2","10","0"
