session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,54,0,0,3,0,0.0,18.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nkanu East,South East,Enugu,Nkanu East,,,67,0,0,4,0,0.0,16.75,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nkanu West,South East,Enugu,Nkanu West,,,66,0,0,4,0,0.0,16.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nsukka,South East,Enugu,Nsukka,,,93,0,0,5,0,0.0,18.6,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oji-River,South East,Enugu,Oji-River,,,93,0,0,4,0,0.0,23.25,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Udenu,South East,Enugu,Udenu,,,49,0,0,4,0,0.0,12.25,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Udi,South East,Enugu,Udi,,,93,0,0,4,0,0.0,23.25,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,77,0,0,5,0,0.0,15.4,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aninri,South East,Enugu,Aninri,,,30,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Awgu,South East,Enugu,Awgu,,,30,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Enugu East,South East,Enugu,Enugu East,,,32,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Enugu North,South East,Enugu,Enugu North,,,36,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Enugu South,South East,Enugu,Enugu South,,,38,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ezeagu,South East,Enugu,Ezeagu,,,56,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,59,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,55,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,44,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,32,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nkanu East,South East,Enugu,Nkanu East,,,40,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nkanu West,South East,Enugu,Nkanu West,,,40,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nsukka,South East,Enugu,Nsukka,,,55,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oji-River,South East,Enugu,Oji-River,,,55,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Udenu,South East,Enugu,Udenu,,,29,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Udi,South East,Enugu,Udi,,,55,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,46,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Aninri,South East,Enugu,Aninri,,,179,0,0,12,0,0.0,14.9167,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Awgu,South East,Enugu,Awgu,,,200,0,0,15,0,0.0,13.3333,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Enugu East,South East,Enugu,Enugu East,,,214,0,0,17,0,0.0,12.5882,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Enugu North,South East,Enugu,Enugu North,,,237,0,0,19,0,0.0,12.4737,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Enugu South,South East,Enugu,Enugu South,,,244,0,0,19,0,0.0,12.8421,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Ezeagu,South East,Enugu,Ezeagu,,,353,0,0,23,0,0.0,15.3478,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,369,0,0,27,0,0.0,13.6667,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,370,0,0,29,0,0.0,12.7586,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,291,0,0,22,0,0.0,13.2273,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,197,0,0,12,0,0.0,16.4167,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Nkanu East,South East,Enugu,Nkanu East,,,255,0,0,19,0,0.0,13.4211,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Nkanu West,South East,Enugu,Nkanu West,,,252,0,0,18,0,0.0,14.0,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Nsukka,South East,Enugu,Nsukka,,,370,0,0,31,0,0.0,11.9355,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Oji-River,South East,Enugu,Oji-River,,,353,0,0,24,0,0.0,14.7083,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Udenu,South East,Enugu,Udenu,,,193,0,0,16,0,0.0,12.0625,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Udi,South East,Enugu,Udi,,,353,0,0,25,0,0.0,14.12,0.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,298,0,0,22,0,0.0,13.5455,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Aninri,South East,Enugu,Aninri,,,146,0,0,7,0,0.0,20.8571,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Awgu,South East,Enugu,Awgu,,,162,0,0,9,0,0.0,18.0,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Enugu East,South East,Enugu,Enugu East,,,173,0,0,9,0,0.0,19.2222,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Enugu North,South East,Enugu,Enugu North,,,194,0,0,9,0,0.0,21.5556,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Enugu South,South East,Enugu,Enugu South,,,198,0,0,11,0,0.0,18.0,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Ezeagu,South East,Enugu,Ezeagu,,,286,0,0,13,0,0.0,22.0,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,301,0,0,14,0,0.0,21.5,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,301,0,0,16,0,0.0,18.8125,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,237,0,0,12,0,0.0,19.75,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,161,0,0,6,0,0.0,26.8333,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Nkanu East,South East,Enugu,Nkanu East,,,207,0,0,10,0,0.0,20.7,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Nkanu West,South East,Enugu,Nkanu West,,,204,0,0,10,0,0.0,20.4,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Nsukka,South East,Enugu,Nsukka,,,301,0,0,15,0,0.0,20.0667,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Oji-River,South East,Enugu,Oji-River,,,286,0,0,12,0,0.0,23.8333,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Udenu,South East,Enugu,Udenu,,,158,0,0,8,0,0.0,19.75,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Udi,South East,Enugu,Udi,,,286,0,0,12,0,0.0,23.8333,0.0
2019/2020,Female,all,Private,JSS,JSS2,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,243,0,0,10,0,0.0,24.3,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Aninri,South East,Enugu,Aninri,,,115,0,0,2,0,0.0,57.5,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Awgu,South East,Enugu,Awgu,,,127,0,0,2,0,0.0,63.5,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Enugu East,South East,Enugu,Enugu East,,,138,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Enugu North,South East,Enugu,Enugu North,,,152,0,0,2,0,0.0,76.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Enugu South,South East,Enugu,Enugu South,,,156,0,0,2,0,0.0,78.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Ezeagu,South East,Enugu,Ezeagu,,,226,0,0,2,0,0.0,113.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,237,0,0,4,0,0.0,59.25,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,237,0,0,2,0,0.0,118.5,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,187,0,0,2,0,0.0,93.5,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,127,0,0,1,0,0.0,127.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Nkanu East,South East,Enugu,Nkanu East,,,163,0,0,1,0,0.0,163.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Nkanu West,South East,Enugu,Nkanu West,,,161,0,0,1,0,0.0,161.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Nsukka,South East,Enugu,Nsukka,,,237,0,0,2,0,0.0,118.5,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Oji-River,South East,Enugu,Oji-River,,,226,0,0,2,0,0.0,113.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Udenu,South East,Enugu,Udenu,,,124,0,0,2,0,0.0,62.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Udi,South East,Enugu,Udi,,,226,0,0,2,0,0.0,113.0,0.0
2019/2020,Female,all,Private,JSS,JSS3,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,191,0,0,4,0,0.0,47.75,0.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aninri,South East,Enugu,Aninri,,,521,0,2,28,18,260.5,18.6071,28.9444
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awgu,South East,Enugu,Awgu,,,549,0,2,28,20,274.5,19.6071,27.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Enugu East,South East,Enugu,Enugu East,,,625,0,1,34,22,625.0,18.3824,28.4091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Enugu North,South East,Enugu,Enugu North,,,662,0,0,34,24,0.0,19.4706,27.5833
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Enugu South,South East,Enugu,Enugu South,,,678,0,1,34,26,678.0,19.9412,26.0769
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ezeagu,South East,Enugu,Ezeagu,,,1030,0,2,54,36,515.0,19.0741,28.6111
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,1043,0,1,56,38,1043.0,18.625,27.4474
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,1027,0,2,53,38,513.5,19.3774,27.0263
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,840,0,2,45,30,420.0,18.6667,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,564,0,2,31,20,282.0,18.1935,28.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nkanu East,South East,Enugu,Nkanu East,,,732,0,2,39,26,366.0,18.7692,28.1538
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nkanu West,South East,Enugu,Nkanu West,,,712,0,2,37,26,356.0,19.2432,27.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nsukka,South East,Enugu,Nsukka,,,1027,0,2,53,38,513.5,19.3774,27.0263
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oji-River,South East,Enugu,Oji-River,,,1030,0,3,55,35,343.3333,18.7273,29.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Udenu,South East,Enugu,Udenu,,,520,0,0,27,20,0.0,19.2593,26.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Udi,South East,Enugu,Udi,,,1030,0,3,55,34,343.3333,18.7273,30.2941
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,828,0,2,44,29,414.0,18.8182,28.5517
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Aninri,South East,Enugu,Aninri,,,462,0,2,23,16,231.0,20.087,28.875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Awgu,South East,Enugu,Awgu,,,487,0,2,26,13,243.5,18.7308,37.4615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Enugu East,South East,Enugu,Enugu East,,,553,0,2,29,17,276.5,19.069,32.5294
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Enugu North,South East,Enugu,Enugu North,,,587,0,0,30,17,0.0,19.5667,34.5294
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Enugu South,South East,Enugu,Enugu South,,,601,0,2,30,18,300.5,20.0333,33.3889
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ezeagu,South East,Enugu,Ezeagu,,,913,0,4,49,26,228.25,18.6327,35.1154
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,925,0,4,45,28,231.25,20.5556,33.0357
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,910,0,2,46,23,455.0,19.7826,39.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,745,0,2,40,21,372.5,18.625,35.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,500,0,2,26,16,250.0,19.2308,31.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Nkanu East,South East,Enugu,Nkanu East,,,649,0,2,34,20,324.5,19.0882,32.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Nkanu West,South East,Enugu,Nkanu West,,,631,0,2,32,18,315.5,19.7188,35.0556
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Nsukka,South East,Enugu,Nsukka,,,910,0,2,48,25,455.0,18.9583,36.4
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Oji-River,South East,Enugu,Oji-River,,,913,0,4,50,26,228.25,18.26,35.1154
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Udenu,South East,Enugu,Udenu,,,461,0,0,22,13,0.0,20.9545,35.4615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Udi,South East,Enugu,Udi,,,913,0,4,50,25,228.25,18.26,36.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,734,0,2,38,21,367.0,19.3158,34.9524
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Aninri,South East,Enugu,Aninri,,,413,0,3,21,10,137.6667,19.6667,41.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Awgu,South East,Enugu,Awgu,,,439,0,2,23,6,219.5,19.087,73.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Enugu East,South East,Enugu,Enugu East,,,497,0,3,26,10,165.6667,19.1154,49.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Enugu North,South East,Enugu,Enugu North,,,528,0,2,28,10,264.0,18.8571,52.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Enugu South,South East,Enugu,Enugu South,,,539,0,4,27,9,134.75,19.963,59.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ezeagu,South East,Enugu,Ezeagu,,,819,0,6,43,14,136.5,19.0465,58.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,830,0,3,42,16,276.6667,19.7619,51.875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,818,0,2,43,13,409.0,19.0233,62.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,669,0,3,35,13,223.0,19.1143,51.4615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,448,0,3,23,9,149.3333,19.4783,49.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nkanu East,South East,Enugu,Nkanu East,,,582,0,3,30,10,194.0,19.4,58.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nkanu West,South East,Enugu,Nkanu West,,,568,0,2,29,8,284.0,19.5862,71.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nsukka,South East,Enugu,Nsukka,,,818,0,6,43,12,136.3333,19.0233,68.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Oji-River,South East,Enugu,Oji-River,,,820,0,6,43,14,136.6667,19.0698,58.5714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Udenu,South East,Enugu,Udenu,,,414,0,2,21,7,207.0,19.7143,59.1429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Udi,South East,Enugu,Udi,,,820,0,5,43,15,164.0,19.0698,54.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Uzo-Uwani,South East,Enugu,Uzo-Uwani,,,659,0,3,34,12,219.6667,19.3824,54.9167
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Aninri,South East,Enugu,Aninri,,,380,0,2,20,5,190.0,19.0,76.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Awgu,South East,Enugu,Awgu,,,401,0,2,22,3,200.5,18.2273,133.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Enugu East,South East,Enugu,Enugu East,,,455,0,2,24,6,227.5,18.9583,75.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Enugu North,South East,Enugu,Enugu North,,,483,0,0,26,4,0.0,18.5769,120.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Enugu South,South East,Enugu,Enugu South,,,493,0,1,26,5,493.0,18.9615,98.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ezeagu,South East,Enugu,Ezeagu,,,751,0,2,40,11,375.5,18.775,68.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,761,0,2,40,8,380.5,19.025,95.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,748,0,2,40,9,374.0,18.7,83.1111
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,612,0,2,32,9,306.0,19.125,68.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,412,0,2,22,5,206.0,18.7273,82.4
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Nkanu East,South East,Enugu,Nkanu East,,,533,0,2,28,6,266.5,19.0357,88.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Nkanu West,South East,Enugu,Nkanu West,,,520,0,2,28,4,260.0,18.5714,130.0
