session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,10,12,0,0,0,0,0,12,0
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,21,26,1,0,0,0,0,25,1
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,11,13,0,0,0,0,0,13,0
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,20,23,1,0,0,0,0,22,1
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,11,15,0,0,0,0,0,15,0
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,22,25,1,0,0,0,0,24,1
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,15,16,0,0,0,0,0,16,0
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,12,15,0,0,0,0,0,15,0
2022/2023,Female,all,NABTEB,1-year,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,17,20,1,0,0,0,0,19,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,6,7,2,1,0,0,0,5,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,6,7,1,0,0,0,0,6,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,18,22,5,4,0,0,0,17,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,14,15,3,2,0,0,0,12,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,9,9,2,1,0,0,0,7,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,25,29,8,7,0,0,0,21,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,12,13,3,2,0,0,0,10,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,7,7,2,1,0,0,0,5,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,6,7,1,0,0,0,0,6,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,14,16,3,2,0,0,0,13,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,34,37,9,8,0,0,0,28,1
2022/2023,Female,all,NABTEB,1-year,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,9,10,3,2,0,0,0,7,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,16,19,3,2,0,0,0,16,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,19,23,4,3,0,0,0,19,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,21,24,3,2,0,0,0,21,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,8,10,2,1,0,0,0,8,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,23,25,3,2,0,0,0,22,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,12,15,2,1,0,0,0,13,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,6,6,1,0,0,0,0,5,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,17,19,3,2,0,0,0,16,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,5,6,1,0,0,0,0,5,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,16,18,3,2,0,0,0,15,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,15,16,3,2,0,0,0,13,1
2022/2023,Female,all,NABTEB,2-year,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,6,7,1,0,0,0,0,6,1
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,10,10,0,0,0,0,0,10,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,10,12,0,0,0,0,0,12,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,13,15,0,0,0,0,0,15,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,9,10,0,0,0,0,0,10,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,7,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,14,18,1,0,0,0,0,17,1
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,8,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,11,13,0,0,0,0,0,13,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,6,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,14,16,1,0,0,0,0,15,1
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,9,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,8,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,2-year,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,9,12,0,0,0,0,0,12,0
2022/2023,Female,all,NABTEB,2-year,University,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,4,4,2,1,0,0,0,2,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,4,6,1,0,0,0,0,5,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,11,13,3,2,0,0,0,10,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,9,10,2,1,0,0,0,8,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,6,6,2,1,0,0,0,4,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,15,18,5,4,0,0,0,13,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,8,9,2,1,0,0,0,7,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,4,2,1,0,0,0,2,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,4,4,1,0,0,0,0,3,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,9,10,2,1,0,0,0,8,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,21,23,5,4,0,0,0,18,1
2022/2023,Female,all,NABTEB,2-year,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,5,6,2,1,0,0,0,4,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,10,12,3,2,0,0,0,9,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,11,13,2,1,0,0,0,11,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,12,13,3,2,0,0,0,10,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,6,6,1,0,0,0,0,5,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,15,18,3,2,0,0,0,15,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,9,10,2,1,0,0,0,8,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,4,4,0,0,0,0,0,4,0
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,10,13,3,2,0,0,0,10,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,4,1,0,0,0,0,3,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,11,12,1,0,0,0,0,11,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,8,10,2,1,0,0,0,8,1
2022/2023,Female,all,NABTEB,3-5-year,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,4,4,1,0,0,0,0,3,1
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,5,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,7,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,4,4,0,0,0,0,0,4,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,9,10,0,0,0,0,0,10,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,9,10,0,0,0,0,0,10,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,6,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,10,12,0,0,0,0,0,12,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,5,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,7,9,0,0,0,0,0,9,0
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,7,9,3,2,0,0,0,6,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,6,7,2,1,0,0,0,5,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,4,4,0,0,0,0,0,4,0
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,10,12,3,2,0,0,0,9,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,5,6,2,1,0,0,0,4,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,3,4,2,1,0,0,0,2,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,3,3,1,0,0,0,0,2,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,5,6,2,1,0,0,0,4,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,12,13,5,4,0,0,0,8,1
2022/2023,Female,all,NABTEB,3-5-year,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,4,2,1,0,0,0,2,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,6,9,1,0,0,0,0,8,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,6,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,8,10,1,0,0,0,0,9,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,2,3,1,0,0,0,0,2,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,3,5,1,0,0,0,0,4,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,6,9,1,0,0,0,0,8,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,6,8,1,0,0,0,0,7,1
2022/2023,Female,all,NABTEB,5+-year,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,5,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,5,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,4,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,6,6,0,0,0,0,0,6,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,4,0,0,0,0,0,4,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,4,3,0,0,0,0,1,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,4,0,0,0,0,0,4,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,4,6,2,1,0,0,0,4,1
2022/2023,Female,all,NABTEB,5+-year,University,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,4,3,2,0,1,0,1,1,2
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,6,7,2,0,1,0,0,5,2
2022/2023,Female,all,NABTEB,5+-year,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,4,2,0,1,0,0,2,2
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,1,3,0,0,0,0,0,3,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,0,3,3,2,0,1,0,0,1,2
2022/2023,Female,all,NABTEB,5+-year,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,9,10,0,0,0,0,0,10,0
2022/2023,Female,all,NABTEB,5+-year,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,all,NECO,1-year,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,45,54,8,7,0,0,0,46,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,54,63,7,6,0,0,0,56,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,64,72,9,8,0,0,0,63,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,23,26,4,3,0,0,0,22,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,63,72,8,7,0,0,0,64,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,36,46,7,6,0,0,0,39,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,16,17,2,1,0,0,0,15,1
2022/2023,Female,all,NECO,1-year,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,45,53,7,6,0,0,0,46,1
