"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","21","12","10","10","0","0","9","2","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","43","25","10","10","0","0","18","15","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Dandago","North West","Kano","Gwale","Dandago","","0","39","25","10","10","0","0","14","15","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","46","32","20","20","0","0","14","12","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","57","37","18","20","0","0","20","19","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","64","40","19","20","0","0","24","21","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","43","29","10","10","0","0","14","19","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Gama","North West","Kano","Nasarawa","Gama","","0","85","49","20","20","0","0","36","29","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","43","25","10","10","0","0","18","15","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Dala","North West","Kano","Dala","Dala","","0","36","21","9","10","0","0","15","12","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","18","12","10","10","0","0","6","2","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","64","37","20","20","0","0","27","17","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","36","21","10","10","0","0","15","11","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Dandago","North West","Kano","Gwale","Dandago","","0","36","21","10","10","0","0","15","11","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Diso","North West","Kano","Gwale","Diso","","0","75","49","20","20","0","0","26","29","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","71","46","20","20","0","0","25","26","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","32","20","9","10","0","0","12","11","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","49","28","18","20","0","0","21","10","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","64","41","20","20","0","0","23","21","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","71","41","19","20","0","0","30","22","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","85","50","20","20","0","0","35","30","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","21","16","10","10","0","0","5","6","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Dala","North West","Kano","Dala","Dala","","0","68","42","18","20","0","0","26","24","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","78","49","20","20","0","0","29","29","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","32","21","10","10","0","0","11","11","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","61","37","20","20","0","0","24","17","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Dandago","North West","Kano","Gwale","Dandago","","0","85","50","20","20","0","0","35","30","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Diso","North West","Kano","Gwale","Diso","","0","53","33","10","10","0","0","20","23","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","46","33","19","10","9","0","13","14","9"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","100","62","28","30","0","0","38","34","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Gama","North West","Kano","Nasarawa","Gama","","0","39","25","10","10","0","0","14","15","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","21","12","10","10","0","0","9","2","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","39","24","10","10","0","0","15","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","75","44","28","20","9","0","31","16","9"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Dala","North West","Kano","Dala","Dala","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","25","16","10","0","10","0","9","6","10"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","11","8","10","10","0","0","3","0","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","28","16","0","0","0","0","12","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Dandago","North West","Kano","Gwale","Dandago","","0","25","16","10","10","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","28","20","0","0","0","0","8","20","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","39","24","0","0","0","0","15","24","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","46","28","10","0","10","0","18","18","10"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Gama","North West","Kano","Nasarawa","Gama","","0","57","36","10","10","0","0","21","26","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","28","16","10","0","10","0","12","6","10"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Dala","North West","Kano","Dala","Dala","","0","25","16","0","0","0","0","9","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","43","28","0","0","0","0","15","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","25","16","10","0","10","0","9","6","10"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Dandago","North West","Kano","Gwale","Dandago","","0","21","12","0","0","0","0","9","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Diso","North West","Kano","Gwale","Diso","","0","50","29","10","10","0","0","21","19","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","43","28","20","20","0","0","15","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","32","20","0","0","0","0","12","20","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","39","20","10","0","10","0","19","10","10"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","46","28","9","0","9","0","18","19","9"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","53","32","20","10","10","0","21","12","10"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","14","8","10","10","0","0","6","0","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Dala","North West","Kano","Dala","Dala","","0","39","28","18","0","18","0","11","10","18"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","50","28","10","10","0","0","22","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","18","12","10","0","10","0","6","2","10"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","39","20","20","20","0","0","19","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Dandago","North West","Kano","Gwale","Dandago","","0","57","37","20","10","10","0","20","17","10"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Diso","North West","Kano","Gwale","Diso","","0","32","20","10","0","10","0","12","10","10"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","32","21","10","10","0","0","11","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","63","36","10","0","10","0","27","26","10"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Gama","North West","Kano","Nasarawa","Gama","","0","25","16","10","10","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","14","8","10","10","0","0","6","0","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","28","16","0","0","0","0","12","16","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","43","20","9","0","9","0","23","12","9"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Dala","North West","Kano","Dala","Dala","","0","11","8","0","0","0","0","3","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","11","4","0","0","0","0","7","4","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Dandago","North West","Kano","Gwale","Dandago","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","18","8","0","0","0","0","10","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","22","8","0","0","0","0","14","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","22","12","0","0","0","0","10","12","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","11","4","0","0","0","0","7","4","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Gama","North West","Kano","Nasarawa","Gama","","0","28","16","0","0","0","0","12","16","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Dala","North West","Kano","Dala","Dala","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","3","4","0","0","0","0","0","4","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","22","8","0","0","0","0","14","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Dandago","North West","Kano","Gwale","Dandago","","0","11","8","0","0","0","0","3","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Diso","North West","Kano","Gwale","Diso","","0","21","12","0","0","0","0","9","12","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","22","16","0","0","0","0","6","16","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","11","4","0","0","0","0","7","4","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","21","12","0","0","0","0","9","12","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","32","20","0","0","0","0","12","20","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","25","12","0","0","0","0","13","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","28","16","0","0","0","0","12","16","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Dala","North West","Kano","Dala","Dala","","0","22","16","0","0","0","0","6","16","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","29","20","10","0","10","0","9","10","10"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","11","8","0","0","0","0","3","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","21","12","0","0","0","0","9","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Dandago","North West","Kano","Gwale","Dandago","","0","29","20","10","0","10","0","9","10","10"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Diso","North West","Kano","Gwale","Diso","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","18","12","10","10","0","0","6","2","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","39","24","0","0","0","0","15","24","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","11","8","0","0","0","0","3","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Gama","North West","Kano","Nasarawa","Gama","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","201","126","43","37","6","0","75","83","6"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Bakin Ruwa","North West","Kano","Dala","Bakin Ruwa","","0","376","244","94","82","13","0","132","150","13"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Dala","North West","Kano","Dala","Dala","","0","57","32","14","8","6","0","25","18","6"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","103","57","14","15","0","0","46","43","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","49","32","14","15","0","0","17","18","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","122","75","22","22","0","0","47","53","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Dandago","North West","Kano","Gwale","Dandago","","0","129","75","29","30","0","0","54","46","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","114","75","36","30","7","0","39","39","7"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","190","115","36","30","7","0","75","79","7"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","186","111","36","29","7","0","75","75","7"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Gandun Albasa","North West","Kano","Kano Municipal","Gandun Albasa","","0","99","65","29","22","7","0","34","36","7"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","80","50","14","8","6","0","30","36","6"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Gama","North West","Kano","Nasarawa","Gama","","0","244","143","50","38","13","0","101","93","13"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","137","86","29","30","0","0","51","57","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Dala","North West","Kano","Dala","Dala","","0","99","54","14","8","6","0","45","40","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Fagge A","North West","Kano","Fagge","Fagge A","","0","57","36","14","15","0","0","21","22","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Fagge B","North West","Kano","Fagge","Fagge B","","0","193","115","36","37","0","0","78","79","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Fagge C","North West","Kano","Fagge","Fagge C","","0","133","79","29","30","0","0","54","50","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Dandago","North West","Kano","Gwale","Dandago","","0","103","57","14","15","0","0","46","43","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Diso","North West","Kano","Gwale","Diso","","0","240","147","50","45","6","0","93","97","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Dorayi","North West","Kano","Gwale","Dorayi","","0","243","154","65","59","6","0","89","89","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Chedi","North West","Kano","Kano Municipal","Chedi","","0","106","65","22","15","7","0","41","43","7"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Dan'agundi","North West","Kano","Kano Municipal","Dan'agundi","","0","144","90","28","30","0","0","54","62","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Dakata","North West","Kano","Nasarawa","Dakata","","0","201","122","43","45","0","0","79","79","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Gawuna","North West","Kano","Nasarawa","Gawuna","","0","220","126","43","37","7","0","94","83","7"
"2019/2020","Female","all","NECO","1-year","University","ward","Adakawa","North West","Kano","Dala","Adakawa","","0","251","151","50","52","0","0","100","101","0"
