"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","85","84","58","11","8","3","1","26","47","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ebom","South South","Cross River","Abi","Ebom","","100","99","79","26","25","1","1","20","53","1"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","100","99","74","22","21","1","1","25","52","1"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","39","38","25","11","12","0","1","13","14","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","121","119","88","30","28","3","2","31","59","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","119","117","86","26","20","6","2","31","60","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Five","South South","Cross River","Calabar Municipal","Five","","65","64","53","19","16","3","1","11","34","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Four","South South","Cross River","Calabar Municipal","Four","","100","99","71","22","21","1","1","28","50","1"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","173","170","135","45","41","4","3","35","90","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","166","164","114","38","32","6","2","50","76","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","267","263","186","60","53","7","4","77","126","7"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","202","199","144","44","44","2","3","55","100","2"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","123","121","85","19","16","3","2","36","66","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","97","95","64","25","23","3","2","31","39","3"
"2019/2020","Female","all","NABTEB","University","ward","Adadama","South South","Cross River","Abi","Adadama","","94","93","67","19","16","3","1","26","48","3"
"2019/2020","Female","all","NABTEB","University","ward","Ebom","South South","Cross River","Abi","Ebom","","87","86","61","15","12","3","1","25","46","3"
"2019/2020","Female","all","NABTEB","University","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","162","160","116","41","37","4","2","44","75","4"
"2019/2020","Female","all","NABTEB","University","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","258","255","186","59","54","5","3","69","127","5"
"2019/2020","Female","all","NABTEB","University","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","87","86","58","15","12","3","1","28","43","3"
"2019/2020","Female","all","NABTEB","University","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","87","86","58","19","16","3","1","28","39","3"
"2019/2020","Female","all","NABTEB","University","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","51","50","35","15","12","3","1","15","21","3"
"2019/2020","Female","all","NABTEB","University","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","152","150","111","38","32","6","2","39","73","6"
"2019/2020","Female","all","NABTEB","University","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","51","50","32","11","12","0","1","18","22","0"
"2019/2020","Female","all","NABTEB","University","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","87","86","61","19","16","3","1","25","42","3"
"2019/2020","Female","all","NABTEB","University","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","147","145","99","30","28","3","2","46","69","3"
"2019/2020","Female","all","NABTEB","University","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","46","45","29","14","15","0","1","16","14","0"
"2019/2020","Female","all","NECO","College of Education","ward","Adadama","South South","Cross River","Abi","Adadama","","248","244","175","69","59","10","4","69","106","10"
"2019/2020","Female","all","NECO","College of Education","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","455","449","326","126","110","16","6","123","200","16"
"2019/2020","Female","all","NECO","College of Education","ward","Ebom","South South","Cross River","Abi","Ebom","","248","244","178","77","68","9","4","66","101","9"
"2019/2020","Female","all","NECO","College of Education","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","140","138","107","45","38","7","2","31","63","7"
"2019/2020","Female","all","NECO","College of Education","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","159","157","117","45","38","7","2","40","73","7"
"2019/2020","Female","all","NECO","College of Education","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","142","140","102","41","34","7","2","38","62","7"
"2019/2020","Female","all","NECO","College of Education","ward","Five","South South","Cross River","Calabar Municipal","Five","","449","442","321","125","114","11","7","121","196","11"
"2019/2020","Female","all","NECO","College of Education","ward","Four","South South","Cross River","Calabar Municipal","Four","","529","521","388","150","135","15","8","133","238","15"
"2019/2020","Female","all","NECO","College of Education","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","175","172","120","53","46","7","3","52","67","7"
"2019/2020","Female","all","NECO","College of Education","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","156","154","112","49","42","7","2","42","64","7"
"2019/2020","Female","all","NECO","College of Education","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","158","156","112","39","34","6","2","44","72","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Adadama","South South","Cross River","Abi","Adadama","","132","130","94","41","38","3","2","36","54","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","131","129","95","36","34","2","2","34","59","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ebom","South South","Cross River","Abi","Ebom","","164","162","122","49","42","7","2","40","74","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","177","174","134","57","50","7","3","40","78","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","69","68","52","20","17","3","1","16","33","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","238","235","177","81","71","10","3","58","97","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","240","237","171","73","63","10","3","66","98","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Five","South South","Cross River","Calabar Municipal","Five","","126","124","95","41","38","3","2","29","54","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Four","South South","Cross River","Calabar Municipal","Four","","188","185","127","49","42","7","3","58","79","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","325","320","240","110","101","9","5","80","131","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","341","336","240","98","84","14","5","96","143","14"
"2019/2020","Female","all","NECO","Polytechnic","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","464","457","323","117","101","16","7","134","206","16"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","363","358","256","101","88","13","5","102","155","13"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","218","215","148","49","42","7","3","67","99","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","163","161","122","56","50","6","2","39","67","6"
"2019/2020","Female","all","NECO","University","ward","Adadama","South South","Cross River","Abi","Adadama","","178","175","115","41","34","7","3","60","74","7"
"2019/2020","Female","all","NECO","University","ward","Ebom","South South","Cross River","Abi","Ebom","","166","164","109","36","34","2","2","55","74","2"
"2019/2020","Female","all","NECO","University","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","309","304","215","81","72","9","5","89","134","9"
"2019/2020","Female","all","NECO","University","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","493","486","366","134","118","16","7","120","232","16"
"2019/2020","Female","all","NECO","University","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","193","190","129","49","42","7","3","61","81","7"
"2019/2020","Female","all","NECO","University","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","158","156","112","40","38","3","2","44","71","3"
"2019/2020","Female","all","NECO","University","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","84","83","62","24","21","3","1","21","39","3"
"2019/2020","Female","all","NECO","University","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","310","305","212","85","72","13","5","93","128","13"
"2019/2020","Female","all","NECO","University","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","101","100","73","28","25","3","1","27","45","3"
"2019/2020","Female","all","NECO","University","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","177","174","117","40","34","6","3","57","78","6"
"2019/2020","Female","all","NECO","University","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","272","268","190","64","55","9","4","78","126","9"
"2019/2020","Female","all","NECO","University","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","91","90","62","28","25","3","1","28","35","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Adadama","South South","Cross River","Abi","Adadama","","328","323","237","97","87","10","5","86","141","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","613","604","441","165","148","18","9","163","275","18"
"2019/2020","Female","all","WAEC","College of Education","ward","Ebom","South South","Cross River","Abi","Ebom","","362","357","272","108","94","14","5","85","164","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","160","158","116","52","43","9","2","42","65","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","212","209","155","66","58","8","3","54","89","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","186","183","134","52","47","5","3","49","83","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Five","South South","Cross River","Calabar Municipal","Five","","501","494","368","153","137","16","7","126","216","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Four","South South","Cross River","Calabar Municipal","Four","","750","739","541","223","195","28","11","198","317","28"
"2019/2020","Female","all","WAEC","College of Education","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","225","222","159","73","65","8","3","63","87","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","181","178","135","58","50","8","3","43","77","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","184","181","134","52","47","5","3","47","83","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Adadama","South South","Cross River","Abi","Adadama","","139","137","93","35","29","6","2","44","59","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","204","201","138","49","40","9","3","63","89","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ebom","South South","Cross River","Abi","Ebom","","214","211","152","66","58","8","3","59","87","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","212","209","160","62","54","8","3","49","98","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","85","84","62","28","25","3","1","22","35","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","294","289","220","104","91","13","5","69","117","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","266","262","196","80","69","11","4","66","116","11"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Five","South South","Cross River","Calabar Municipal","Five","","141","139","107","45","40","5","2","32","63","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Four","South South","Cross River","Calabar Municipal","Four","","204","201","145","54","50","4","3","56","90","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","412","406","312","132","116","16","6","94","181","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","438","432","305","114","101","13","6","127","192","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","663","654","473","176","156","21","9","181","296","21"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","481","474","340","138","122","16","7","134","202","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","300","296","201","69","62","7","4","95","133","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","220","217","160","65","57","8","3","57","94","8"
"2019/2020","Female","all","WAEC","University","ward","Adadama","South South","Cross River","Abi","Adadama","","266","262","175","55","51","4","4","87","120","4"
"2019/2020","Female","all","WAEC","University","ward","Ebom","South South","Cross River","Abi","Ebom","","207","204","138","49","43","6","3","66","90","6"
"2019/2020","Female","all","WAEC","University","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","409","403","295","120","108","12","6","108","174","12"
"2019/2020","Female","all","WAEC","University","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","664","654","468","198","173","25","10","186","270","25"
"2019/2020","Female","all","WAEC","University","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","206","203","138","42","36","6","3","65","96","6"
"2019/2020","Female","all","WAEC","University","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","214","211","145","52","47","5","3","66","94","5"
"2019/2020","Female","all","WAEC","University","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","109","107","82","35","29","6","2","25","48","6"
"2019/2020","Female","all","WAEC","University","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","411","404","284","114","98","16","7","120","171","16"
"2019/2020","Female","all","WAEC","University","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","139","137","93","35","33","2","2","44","59","2"
"2019/2020","Female","all","WAEC","University","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","212","209","148","52","43","9","3","61","96","9"
"2019/2020","Female","all","WAEC","University","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","313","309","222","79","69","11","4","87","142","11"
"2019/2020","Female","all","WAEC","University","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","99","98","69","28","25","3","1","29","42","3"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Adadama","South South","Cross River","Abi","Adadama","","18","18","12","7","7","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","30","30","17","8","8","0","0","13","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ebom","South South","Cross River","Abi","Ebom","","16","16","10","7","7","0","0","6","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","7","7","4","3","3","0","0","3","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","8","8","5","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","8","8","5","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Five","South South","Cross River","Calabar Municipal","Five","","25","25","17","7","7","0","0","8","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Four","South South","Cross River","Calabar Municipal","Four","","30","30","21","10","11","0","0","9","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","7","7","5","2","3","0","0","2","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","7","7","5","2","3","0","0","2","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","9","9","7","3","3","0","0","2","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Adadama","South South","Cross River","Abi","Adadama","","7","7","4","3","3","0","0","3","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ebom","South South","Cross River","Abi","Ebom","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","9","9","7","3","3","0","0","2","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","8","8","5","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","17","17","11","8","8","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","17","17","11","4","4","0","0","6","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Five","South South","Cross River","Calabar Municipal","Five","","7","7","5","3","3","0","0","2","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Four","South South","Cross River","Calabar Municipal","Four","","9","9","5","2","3","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","24","24","16","8","8","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","17","17","11","8","8","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","27","27","16","11","11","0","0","11","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","24","24","14","10","11","0","0","10","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","14","14","10","0","0","0","0","4","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","15","15","10","7","7","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Adadama","South South","Cross River","Abi","Adadama","","8","8","5","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ebom","South South","Cross River","Abi","Ebom","","10","10","7","4","4","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","20","20","12","7","7","0","0","8","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","31","31","20","8","8","0","0","11","12","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","10","10","5","4","4","0","0","5","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","17","17","11","8","8","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","8","8","5","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","7","7","5","3","3","0","0","2","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","19","19","13","8","8","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","7","7","5","3","3","0","0","2","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Adadama","South South","Cross River","Abi","Adadama","","31","31","22","8","8","0","0","9","14","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","54","54","36","12","12","0","0","18","25","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ebom","South South","Cross River","Abi","Ebom","","19","19","12","7","7","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","15","15","11","4","4","0","0","4","8","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","13","13","9","4","4","0","0","4","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","15","15","11","4","4","0","0","4","8","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Five","South South","Cross River","Calabar Municipal","Five","","50","50","37","15","16","0","0","13","21","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Four","South South","Cross River","Calabar Municipal","Four","","55","55","35","11","11","0","0","20","24","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","18","18","11","4","4","0","0","7","8","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","14","14","10","4","4","0","0","4","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","21","21","15","4","4","0","0","6","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Adadama","South South","Cross River","Abi","Adadama","","10","10","6","3","3","0","0","4","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Afafanyi/Igonigoni","South South","Cross River","Abi","Afafanyi/Igonigoni","","8","8","6","3","3","0","0","2","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ebom","South South","Cross River","Abi","Ebom","","15","15","11","4","4","0","0","4","7","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Abuochiche","South South","Cross River","Bekwarra","Abuochiche","","23","23","17","4","4","0","0","6","13","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Afrike Ochagbe","South South","Cross River","Bekwarra","Afrike Ochagbe","","8","8","6","3","3","0","0","2","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Afrike Okpeche","South South","Cross River","Bekwarra","Afrike Okpeche","","19","19","12","7","7","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eigth","South South","Cross River","Calabar Municipal","Eigth","","20","20","13","7","7","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Five","South South","Cross River","Calabar Municipal","Five","","10","10","6","3","3","0","0","4","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Four","South South","Cross River","Calabar Municipal","Four","","18","18","12","4","4","0","0","6","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eight (8)","South South","Cross River","Calabar South","Eight (8)","","38","38","28","11","12","0","0","10","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eleven (11)","South South","Cross River","Calabar South","Eleven (11)","","29","29","19","7","7","0","0","10","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Five (5)","South South","Cross River","Calabar South","Five (5)","","50","50","32","11","11","0","0","18","21","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ekajuk I","South South","Cross River","Ogoja","Ekajuk I","","31","31","20","11","11","0","0","11","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ekajuk II","South South","Cross River","Ogoja","Ekajuk II","","23","23","14","4","4","0","0","9","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Mbube East I","South South","Cross River","Ogoja","Mbube East I","","17","17","12","7","7","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Adadama","South South","Cross River","Abi","Adadama","","14","14","10","4","4","0","0","4","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Ebom","South South","Cross River","Abi","Ebom","","20","20","11","4","4","0","0","9","8","0"
