session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,97,60,24,18,6,0,37,36,6
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,53,33,18,18,0,0,20,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,46,30,12,13,0,0,16,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,46,27,18,20,0,0,19,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,49,30,12,13,0,0,19,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,65,39,24,25,0,0,26,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,56,36,18,19,0,0,20,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,88,54,24,26,0,0,34,30,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,70,42,24,13,12,0,28,18,12
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,41,24,12,12,0,0,17,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,74,45,18,18,0,0,29,27,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,43,24,6,6,0,0,19,18,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,78,48,24,13,12,0,30,24,12
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,70,45,6,0,6,0,26,39,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,45,30,6,0,6,0,15,24,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,23,15,0,0,0,0,8,15,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,26,18,6,6,0,0,8,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,24,15,0,0,0,0,9,15,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,29,18,12,0,12,0,11,6,12
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,41,24,6,0,6,0,17,18,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,32,18,6,6,0,0,14,12,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,50,30,6,0,6,0,20,24,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,40,27,0,0,0,0,13,27,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,3,3,0,0,0,0,0,3,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,21,15,6,6,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,42,27,6,0,6,0,15,24,6
2019/2020,Female,all,NABTEB,5+-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,21,12,6,0,6,0,9,6,6
2019/2020,Female,all,NABTEB,5+-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,49,27,6,0,6,0,22,21,6
2019/2020,Female,all,NECO,1-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,675,411,142,129,14,0,264,269,14
2019/2020,Female,all,NECO,1-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,461,293,99,89,10,0,168,194,10
2019/2020,Female,all,NECO,1-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,231,138,47,42,5,0,93,91,5
2019/2020,Female,all,NECO,1-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,238,152,61,53,8,0,86,91,8
2019/2020,Female,all,NECO,1-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,221,131,37,34,5,0,90,94,5
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,203,125,43,33,10,0,78,82,10
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,326,198,71,71,0,0,128,127,0
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,259,155,57,52,5,0,104,98,5
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,426,264,99,81,19,0,162,165,19
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,291,184,56,57,0,0,107,128,0
2019/2020,Female,all,NECO,1-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,47,30,9,10,0,0,17,21,0
2019/2020,Female,all,NECO,1-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,158,95,33,24,9,0,63,62,9
2019/2020,Female,all,NECO,1-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,350,212,80,57,23,0,138,132,23
2019/2020,Female,all,NECO,1-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,194,119,42,39,5,0,75,77,5
2019/2020,Female,all,NECO,1-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,398,238,85,75,10,0,160,153,10
2019/2020,Female,all,NECO,2-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,424,263,102,84,21,0,161,161,21
2019/2020,Female,all,NECO,2-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,303,193,61,60,4,0,110,132,4
2019/2020,Female,all,NECO,2-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,140,83,28,25,4,0,57,55,4
2019/2020,Female,all,NECO,2-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,152,92,37,29,9,0,60,55,9
2019/2020,Female,all,NECO,2-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,140,84,27,20,8,0,56,57,8
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,138,82,28,20,8,0,56,54,8
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,208,126,46,39,9,0,82,80,9
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,168,103,37,34,4,0,65,66,4
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,278,174,56,54,4,0,104,118,4
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,176,106,35,30,5,0,70,71,5
2019/2020,Female,all,NECO,2-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,35,22,9,10,0,0,13,13,0
2019/2020,Female,all,NECO,2-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,102,59,19,19,0,0,43,40,0
2019/2020,Female,all,NECO,2-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,222,138,41,44,0,0,84,97,0
2019/2020,Female,all,NECO,2-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,126,76,24,24,0,0,50,52,0
2019/2020,Female,all,NECO,2-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,253,151,52,45,8,0,102,99,8
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,255,160,49,45,4,0,95,111,4
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,189,116,39,35,4,0,73,77,4
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,89,51,20,15,5,0,38,31,5
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,102,65,24,20,4,0,37,41,4
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,93,54,15,15,0,0,39,39,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,76,51,15,15,0,0,25,36,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,134,81,36,30,8,0,53,45,8
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,99,59,19,15,4,0,40,40,4
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,163,105,38,35,4,0,58,67,4
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,129,79,30,20,10,0,50,49,10
2019/2020,Female,all,NECO,3-5-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,20,14,5,5,0,0,6,9,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,77,46,19,15,4,0,31,27,4
2019/2020,Female,all,NECO,3-5-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,143,86,33,25,8,0,57,53,8
2019/2020,Female,all,NECO,3-5-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,74,46,19,19,0,0,28,27,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,160,101,29,25,4,0,59,72,4
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,137,83,35,30,5,0,54,48,5
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,92,56,30,15,15,0,36,26,15
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,56,32,15,10,5,0,24,17,5
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,42,27,10,5,5,0,15,17,5
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,50,30,15,10,5,0,20,15,5
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,46,27,10,10,0,0,19,17,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,67,41,20,20,0,0,26,21,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,55,35,15,10,5,0,20,20,5
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,100,56,25,20,5,0,44,31,5
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,65,37,20,15,5,0,28,17,5
2019/2020,Female,all,NECO,5+-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,9,5,5,0,5,0,4,0,5
2019/2020,Female,all,NECO,5+-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,41,21,5,5,0,0,20,16,0
2019/2020,Female,all,NECO,5+-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,60,34,5,5,0,0,26,29,0
2019/2020,Female,all,NECO,5+-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,47,32,19,5,14,0,15,13,14
2019/2020,Female,all,NECO,5+-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,90,54,25,20,5,0,36,29,5
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,834,515,194,180,17,0,319,321,17
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,632,395,149,137,15,0,237,246,15
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,310,191,83,76,8,0,119,108,8
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,315,194,80,76,6,0,121,114,6
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,281,171,57,57,2,0,110,114,2
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,252,154,62,56,6,0,98,92,6
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,423,264,109,99,10,0,159,155,10
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,338,208,80,70,10,0,130,128,10
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,534,323,119,104,16,0,211,204,16
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,386,239,93,85,11,0,147,146,11
2019/2020,Female,all,WAEC,1-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,65,39,18,14,4,0,26,21,4
2019/2020,Female,all,WAEC,1-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,204,120,48,47,2,0,84,72,2
2019/2020,Female,all,WAEC,1-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,422,262,106,90,16,0,160,156,16
2019/2020,Female,all,WAEC,1-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,239,152,57,56,3,0,87,95,3
2019/2020,Female,all,WAEC,1-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,482,296,101,90,12,0,186,195,12
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,534,325,132,111,23,0,209,193,23
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,372,229,89,79,11,0,143,140,11
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,221,134,54,51,4,0,87,80,4
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,198,120,48,42,6,0,78,72,6
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,176,107,40,32,8,0,69,67,8
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,164,100,40,38,3,0,64,60,3
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,265,168,75,56,19,0,97,93,19
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,212,130,53,47,6,0,82,77,6
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,334,208,76,69,8,0,126,132,8
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,241,149,58,51,8,0,92,91,8
2019/2020,Female,all,WAEC,2-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,45,27,9,9,0,0,18,18,0
2019/2020,Female,all,WAEC,2-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,128,76,31,28,3,0,52,45,3
2019/2020,Female,all,WAEC,2-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,273,168,67,55,12,0,105,101,12
2019/2020,Female,all,WAEC,2-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,153,96,40,37,3,0,57,56,3
2019/2020,Female,all,WAEC,2-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,306,188,71,60,12,0,118,117,12
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,338,210,80,78,4,0,128,130,4
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,278,175,66,55,12,0,103,109,12
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,131,77,31,28,4,0,54,46,4
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,127,81,36,29,8,0,46,45,8
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,108,63,22,19,4,0,45,41,4
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,108,63,26,18,8,0,45,37,8
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,171,107,40,41,0,0,64,67,0
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,127,79,31,28,4,0,48,48,4
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,220,129,44,42,4,0,91,85,4
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,151,95,35,28,8,0,56,60,8
2019/2020,Female,all,WAEC,3-5-year,University,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,0,23,12,5,5,0,0,11,7,0
2019/2020,Female,all,WAEC,3-5-year,University,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0,88,54,22,19,4,0,34,32,4
2019/2020,Female,all,WAEC,3-5-year,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,175,108,40,37,4,0,67,68,4
2019/2020,Female,all,WAEC,3-5-year,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,99,61,21,24,0,0,38,40,0
2019/2020,Female,all,WAEC,3-5-year,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,209,130,49,46,4,0,79,81,4
