"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","162","91","33","29","4","0","71","58","4"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","201","117","36","34","4","0","84","81","4"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","243","141","50","38","12","0","102","91","12"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","96","58","26","25","4","0","38","32","4"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","71","41","19","15","4","0","30","22","4"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","97","59","29","25","4","0","38","30","4"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","41","25","9","10","0","0","16","16","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","39","23","9","10","0","0","16","14","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","108","66","27","25","4","0","42","39","4"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","79","45","14","15","0","0","34","31","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","43","25","10","10","0","0","18","15","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","83","48","18","19","0","0","35","30","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","105","59","23","20","4","0","46","36","4"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","53","28","10","10","0","0","25","18","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","138","87","28","29","0","0","51","59","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","108","61","29","25","4","0","47","32","4"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","131","76","28","30","0","0","55","48","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","155","91","32","30","4","0","64","59","4"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","65","36","18","20","0","0","29","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","54","28","15","15","0","0","26","13","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","63","38","20","20","0","0","25","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","27","15","9","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","29","18","9","10","0","0","11","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","69","44","23","20","5","0","25","21","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","55","33","14","10","5","0","22","19","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","31","18","10","0","10","0","13","8","10"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","50","31","18","15","4","0","19","13","4"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","69","41","15","15","0","0","28","26","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","33","20","9","10","0","0","13","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","88","59","24","25","0","0","29","35","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","67","41","15","15","0","0","26","26","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","77","52","23","15","9","0","25","29","9"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","96","55","29","30","0","0","41","26","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","34","21","5","5","0","0","13","16","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","22","13","0","0","0","0","10","13","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","39","24","5","5","0","0","15","19","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","17","10","4","0","4","0","7","6","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","15","7","4","0","4","0","8","3","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","37","20","10","5","5","0","17","10","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","32","15","0","0","0","0","17","15","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","14","10","0","0","0","0","4","10","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","31","18","4","0","4","0","13","14","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","39","23","10","5","5","0","16","13","5"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","22","13","5","0","5","0","9","8","5"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","49","28","14","5","10","0","21","14","10"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","40","23","0","0","0","0","17","23","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","36","23","0","0","0","0","13","23","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","53","34","5","0","5","0","19","29","5"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","280","168","68","52","17","0","112","100","17"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","233","136","50","48","4","0","97","86","4"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","288","175","69","57","13","0","113","106","13"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","140","84","38","30","8","0","56","46","8"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","130","77","30","22","8","0","53","47","8"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","312","186","81","66","15","0","126","105","15"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","243","141","51","39","12","0","102","90","12"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","160","89","34","26","8","0","71","55","8"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","229","133","48","40","8","0","96","85","8"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","315","184","68","56","12","0","131","116","12"
"2019/2020","Female","all","NECO","1-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","169","95","34","30","4","0","74","61","4"
"2019/2020","Female","all","NECO","1-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","440","265","105","87","18","0","175","160","18"
"2019/2020","Female","all","NECO","1-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","281","169","64","57","8","0","112","105","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","356","216","82","74","8","0","140","134","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","430","256","98","78","20","0","174","158","20"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","176","105","38","34","4","0","71","67","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","140","84","33","26","8","0","56","51","8"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","191","119","42","39","4","0","72","77","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","90","53","26","22","4","0","37","27","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","79","48","18","18","0","0","31","30","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","187","116","43","44","0","0","71","73","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","163","94","31","27","4","0","69","63","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","97","57","21","18","4","0","40","36","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","142","87","35","27","8","0","55","52","8"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","194","114","43","35","8","0","80","71","8"
"2019/2020","Female","all","NECO","2-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","109","64","21","22","0","0","45","43","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","268","159","64","53","12","0","109","95","12"
"2019/2020","Female","all","NECO","2-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","189","107","44","31","14","0","82","63","14"
"2019/2020","Female","all","NECO","2-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","224","132","54","46","8","0","92","78","8"
"2019/2020","Female","all","NECO","2-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","279","163","57","54","4","0","116","106","4"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","109","63","25","25","0","0","46","38","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","99","58","25","18","8","0","41","33","8"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","124","75","29","26","4","0","49","46","4"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","58","34","13","14","0","0","24","21","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","49","29","8","8","0","0","20","21","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","129","75","29","25","4","0","54","46","4"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","100","55","17","17","0","0","45","38","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","63","39","13","13","0","0","24","26","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","102","59","21","22","0","0","43","38","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","127","75","29","26","4","0","52","46","4"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","69","38","17","9","8","0","31","21","8"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","176","108","40","35","5","0","68","68","5"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","132","74","30","26","5","0","58","44","5"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","142","87","39","28","14","0","55","48","14"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","188","113","47","35","13","0","75","66","13"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","67","42","16","12","4","0","25","26","4"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","49","31","8","4","4","0","18","23","4"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","64","37","17","8","9","0","27","20","9"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","33","20","8","9","0","0","13","12","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","28","16","4","4","0","0","12","12","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","64","41","20","16","4","0","23","21","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","49","31","12","12","0","0","18","19","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","33","18","8","8","0","0","15","10","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","51","30","12","8","4","0","21","18","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","69","41","16","12","4","0","28","25","4"
"2019/2020","Female","all","NECO","5+-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","36","18","8","9","0","0","18","10","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","94","54","20","20","0","0","40","34","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","71","42","16","13","4","0","29","26","4"
"2019/2020","Female","all","NECO","5+-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","101","56","24","28","0","0","45","32","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","96","57","20","21","0","0","39","37","0"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","323","196","76","62","14","0","127","120","14"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","268","167","66","55","11","0","101","101","11"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","412","244","93","77","16","0","168","151","16"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","176","104","38","34","5","0","72","66","5"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","156","92","35","33","3","0","64","57","3"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","385","240","100","86","14","0","145","140","14"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","293","167","55","53","4","0","126","112","4"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","193","114","42","34","8","0","79","72","8"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","293","172","66","63","5","0","121","106","5"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","398","234","83","77","7","0","164","151","7"
"2019/2020","Female","all","WAEC","1-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","196","112","38","38","2","0","84","74","2"
"2019/2020","Female","all","WAEC","1-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","548","331","136","123","14","0","217","195","14"
"2019/2020","Female","all","WAEC","1-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","375","213","77","67","10","0","162","136","10"
"2019/2020","Female","all","WAEC","1-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","528","310","110","100","11","0","218","200","11"
"2019/2020","Female","all","WAEC","1-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","613","357","129","112","17","0","256","228","17"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","210","125","48","40","8","0","85","77","8"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","179","109","42","37","5","0","70","67","5"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","251","150","52","49","5","0","101","98","5"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","114","66","24","18","6","0","48","42","6"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","102","62","21","22","0","0","40","41","0"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","258","159","68","62","8","0","99","91","8"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","195","113","42","37","6","0","82","71","6"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","129","74","24","26","0","0","55","50","0"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","184","111","41","32","9","0","73","70","9"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","260","154","56","52","5","0","106","98","5"
"2019/2020","Female","all","WAEC","2-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","138","78","28","22","6","0","60","50","6"
"2019/2020","Female","all","WAEC","2-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","360","219","87","75","12","0","141","132","12"
"2019/2020","Female","all","WAEC","2-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","226","129","45","40","6","0","97","84","6"
"2019/2020","Female","all","WAEC","2-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","307","186","66","62","6","0","121","120","6"
"2019/2020","Female","all","WAEC","2-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","394","236","84","74","11","0","158","152","11"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","128","79","28","30","0","0","49","51","0"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","113","69","29","30","0","0","44","40","0"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","162","96","35","30","6","0","66","61","6"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","65","37","14","11","3","0","28","23","3"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","67","41","17","14","3","0","26","24","3"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","158","96","41","36","6","0","62","55","6"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","130","73","24","21","3","0","57","49","3"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","87","49","17","14","3","0","38","32","3"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","126","76","27","23","6","0","50","49","6"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","165","97","34","29","6","0","68","63","6"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","87","52","17","14","3","0","35","35","3"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","240","147","57","55","5","0","93","90","5"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","159","96","30","30","3","0","63","66","3"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","196","115","45","33","12","0","81","70","12"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","239","143","50","47","6","0","96","93","6"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","84","50","22","23","0","0","34","28","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","67","40","19","15","4","0","27","21","4"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","83","46","17","19","0","0","37","29","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","42","26","11","11","0","0","16","15","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","37","20","11","8","3","0","17","9","3"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Argungu","North West","Kebbi","Argungu","","","0","90","56","21","23","0","0","34","35","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","75","42","15","12","3","0","33","27","3"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Kalgo","North West","Kebbi","Kalgo","","","0","47","26","7","8","0","0","21","19","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Yauri","North West","Kebbi","Yauri","","","0","69","40","13","16","0","0","29","27","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Zuru","North West","Kebbi","Zuru","","","0","76","44","18","12","7","0","32","26","7"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Argungu","North West","Kebbi","Argungu","","","0","47","28","8","8","0","0","19","20","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","120","72","25","23","3","0","48","47","3"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Kalgo","North West","Kebbi","Kalgo","","","0","81","42","18","20","0","0","39","24","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Yauri","North West","Kebbi","Yauri","","","0","120","70","24","24","3","0","50","46","3"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Zuru","North West","Kebbi","Zuru","","","0","123","72","20","24","0","0","51","52","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Argungu","North West","Kebbi","Argungu","","","0","25","12","19","20","0","0","13","2","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Birnin Kebbi","North West","Kebbi","Birnin Kebbi","","","0","20","10","15","15","0","0","10","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Kalgo","North West","Kebbi","Kalgo","","","0","25","12","14","15","0","0","13","4","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Yauri","North West","Kebbi","Yauri","","","0","10","6","9","10","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Zuru","North West","Kebbi","Zuru","","","0","10","5","9","10","0","0","5","0","0"
