"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","University","lga","Bonny","South South","Rivers","Bonny","","","182","179","100","45","39","6","3","79","55","6"
"2019/2020","Female","all","NECO","University","lga","Eleme","South South","Rivers","Eleme","","","993","978","571","227","206","21","15","407","344","21"
"2019/2020","Female","all","NECO","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","347","341","188","69","62","7","6","153","119","7"
"2019/2020","Female","all","NECO","University","lga","Okrika","South South","Rivers","Okrika","","","1364","1343","775","303","276","27","21","568","472","27"
"2019/2020","Female","all","NECO","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","520","512","295","112","106","6","8","217","183","6"
"2019/2020","Female","all","WAEC","College of Education","lga","Bonny","South South","Rivers","Bonny","","","1607","1584","875","313","279","34","23","709","562","34"
"2019/2020","Female","all","WAEC","College of Education","lga","Eleme","South South","Rivers","Eleme","","","558","550","320","112","103","9","8","230","209","9"
"2019/2020","Female","all","WAEC","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","898","885","500","173","156","17","13","385","327","17"
"2019/2020","Female","all","WAEC","College of Education","lga","Okrika","South South","Rivers","Okrika","","","208","205","111","43","40","3","3","94","68","3"
"2019/2020","Female","all","WAEC","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","997","982","578","205","190","15","15","404","373","15"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","833","820","470","162","147","15","13","350","308","15"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","975","961","571","212","196","16","14","390","359","16"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","1590","1567","899","301","273","28","23","668","598","28"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","381","376","217","81","70","11","5","159","136","11"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","1177","1160","680","239","220","19","17","480","441","19"
"2019/2020","Female","all","WAEC","University","lga","Bonny","South South","Rivers","Bonny","","","249","245","146","56","50","6","4","99","90","6"
"2019/2020","Female","all","WAEC","University","lga","Eleme","South South","Rivers","Eleme","","","1273","1255","727","264","240","24","18","528","463","24"
"2019/2020","Female","all","WAEC","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","487","480","260","90","80","10","7","220","171","10"
"2019/2020","Female","all","WAEC","University","lga","Okrika","South South","Rivers","Okrika","","","1818","1791","1015","354","321","33","27","776","661","33"
"2019/2020","Female","all","WAEC","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","698","689","390","133","123","10","9","299","257","10"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Bonny","South South","Rivers","Bonny","","","98","98","51","32","32","0","0","47","19","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Eleme","South South","Rivers","Eleme","","","29","29","17","8","8","0","0","12","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","53","53","26","16","16","0","0","27","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Okrika","South South","Rivers","Okrika","","","11","11","6","4","4","0","0","6","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","53","53","29","16","16","0","0","24","14","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","38","38","20","12","12","0","0","18","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","62","62","32","20","20","0","0","30","12","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","74","74","38","24","24","0","0","36","14","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","23","23","12","8","8","0","0","12","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","50","50","26","16","16","0","0","24","11","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Bonny","South South","Rivers","Bonny","","","11","11","6","4","4","0","0","6","2","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Eleme","South South","Rivers","Eleme","","","65","65","35","20","20","0","0","30","15","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","26","26","14","8","8","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Okrika","South South","Rivers","Okrika","","","112","112","58","36","36","0","0","54","22","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","47","47","24","16","16","0","0","24","8","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Bonny","South South","Rivers","Bonny","","","126","126","71","31","33","0","0","55","40","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Eleme","South South","Rivers","Eleme","","","43","43","23","12","14","0","0","20","11","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","74","73","40","15","16","0","1","33","25","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Okrika","South South","Rivers","Okrika","","","18","18","9","4","4","0","0","9","6","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","87","87","46","15","15","0","0","41","31","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","64","64","32","12","13","0","0","32","20","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","91","91","49","19","21","0","0","42","30","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","135","135","69","23","25","0","0","66","46","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","23","23","14","7","7","0","0","9","7","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","104","104","53","16","16","0","0","51","37","0"
"2019/2020","Female","disabled","NECO","University","lga","Bonny","South South","Rivers","Bonny","","","14","14","7","4","4","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","University","lga","Eleme","South South","Rivers","Eleme","","","113","113","63","24","26","0","0","50","39","0"
"2019/2020","Female","disabled","NECO","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","36","36","20","8","8","0","0","16","12","0"
"2019/2020","Female","disabled","NECO","University","lga","Okrika","South South","Rivers","Okrika","","","147","147","78","34","34","0","0","69","44","0"
"2019/2020","Female","disabled","NECO","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","56","56","32","15","15","0","0","24","17","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Bonny","South South","Rivers","Bonny","","","153","152","85","27","28","0","1","67","58","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Eleme","South South","Rivers","Eleme","","","63","62","33","9","10","0","1","29","24","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","87","86","43","15","16","0","1","43","28","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Okrika","South South","Rivers","Okrika","","","20","20","11","3","3","0","0","9","9","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","122","120","62","18","20","0","2","58","45","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","81","80","42","12","13","0","1","38","31","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","108","107","60","17","18","0","1","47","42","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","162","161","84","20","22","0","1","77","64","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","32","32","17","6","6","0","0","15","12","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","137","134","67","20","23","0","3","67","47","0"
"2019/2020","Female","disabled","WAEC","University","lga","Bonny","South South","Rivers","Bonny","","","17","17","11","3","3","0","0","6","8","0"
"2019/2020","Female","disabled","WAEC","University","lga","Eleme","South South","Rivers","Eleme","","","149","146","81","23","26","0","3","65","57","0"
"2019/2020","Female","disabled","WAEC","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","57","56","29","9","10","0","1","27","20","0"
"2019/2020","Female","disabled","WAEC","University","lga","Okrika","South South","Rivers","Okrika","","","205","203","103","32","34","0","2","100","71","0"
"2019/2020","Female","disabled","WAEC","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","74","74","40","12","12","0","0","34","28","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Bonny","South South","Rivers","Bonny","","","728","717","406","106","101","9","11","311","299","9"
"2019/2020","Male","all","NABTEB","College of Education","lga","Eleme","South South","Rivers","Eleme","","","215","212","121","33","31","3","3","91","89","3"
"2019/2020","Male","all","NABTEB","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","420","415","237","70","62","10","5","178","167","10"
"2019/2020","Male","all","NABTEB","College of Education","lga","Okrika","South South","Rivers","Okrika","","","109","107","62","22","19","3","2","45","41","3"
"2019/2020","Male","all","NABTEB","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","461","454","270","86","76","10","7","184","184","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","381","375","218","60","50","10","6","157","158","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","424","418","237","71","66","7","6","181","166","7"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","723","712","397","105","85","20","11","315","292","20"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","189","186","103","30","27","4","3","83","74","4"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","509","501","273","78","65","13","8","228","196","13"
"2019/2020","Male","all","NABTEB","University","lga","Bonny","South South","Rivers","Bonny","","","121","119","74","22","19","3","2","45","53","3"
"2019/2020","Male","all","NABTEB","University","lga","Eleme","South South","Rivers","Eleme","","","588","579","335","104","92","14","9","244","231","14"
"2019/2020","Male","all","NABTEB","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","218","215","123","34","30","4","3","92","89","4"
"2019/2020","Male","all","NABTEB","University","lga","Okrika","South South","Rivers","Okrika","","","829","818","472","138","127","15","11","346","334","15"
"2019/2020","Male","all","NABTEB","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","339","334","191","52","47","7","5","143","139","7"
"2019/2020","Male","all","NECO","College of Education","lga","Bonny","South South","Rivers","Bonny","","","1400","1379","768","265","250","15","21","611","503","15"
"2019/2020","Male","all","NECO","College of Education","lga","Eleme","South South","Rivers","Eleme","","","359","353","204","73","66","7","6","149","131","7"
"2019/2020","Male","all","NECO","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","742","731","409","137","127","10","11","322","272","10"
"2019/2020","Male","all","NECO","College of Education","lga","Okrika","South South","Rivers","Okrika","","","204","201","115","45","39","6","3","86","70","6"
"2019/2020","Male","all","NECO","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","923","909","525","211","196","15","14","384","314","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","760","748","419","142","127","15","12","329","277","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","831","818","483","182","166","16","13","335","301","16"
"2019/2020","Male","all","NECO","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","1432","1411","799","273","248","25","21","612","526","25"
"2019/2020","Male","all","NECO","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","325","320","182","73","66","7","5","138","109","7"
"2019/2020","Male","all","NECO","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","1065","1049","594","200","179","21","16","455","394","21"
"2019/2020","Male","all","NECO","University","lga","Bonny","South South","Rivers","Bonny","","","229","226","133","53","48","5","3","93","80","5"
"2019/2020","Male","all","NECO","University","lga","Eleme","South South","Rivers","Eleme","","","1174","1157","663","235","214","21","17","494","428","21"
"2019/2020","Male","all","NECO","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","377","371","200","60","53","7","6","171","140","7"
"2019/2020","Male","all","NECO","University","lga","Okrika","South South","Rivers","Okrika","","","1571","1547","870","316","289","27","24","677","554","27"
"2019/2020","Male","all","NECO","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","587","578","325","129","118","11","9","253","196","11"
"2019/2020","Male","all","WAEC","College of Education","lga","Bonny","South South","Rivers","Bonny","","","1769","1743","982","318","288","30","26","761","664","30"
"2019/2020","Male","all","WAEC","College of Education","lga","Eleme","South South","Rivers","Eleme","","","536","528","302","102","97","5","8","226","200","5"
"2019/2020","Male","all","WAEC","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","957","943","513","152","137","15","14","430","361","15"
"2019/2020","Male","all","WAEC","College of Education","lga","Okrika","South South","Rivers","Okrika","","","255","251","146","50","43","7","4","105","96","7"
"2019/2020","Male","all","WAEC","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","1200","1182","678","229","207","22","18","504","449","22"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","973","958","530","153","134","19","15","428","377","19"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","1076","1060","608","202","183","19","16","452","406","19"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","1741","1714","937","287","264","23","27","777","650","23"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","416","410","227","71","63","8","6","183","156","8"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","1287","1268","711","223","203","20","19","557","488","20"
"2019/2020","Male","all","WAEC","University","lga","Bonny","South South","Rivers","Bonny","","","261","257","153","59","53","6","4","104","94","6"
"2019/2020","Male","all","WAEC","University","lga","Eleme","South South","Rivers","Eleme","","","1457","1436","825","273","243","30","21","611","552","30"
"2019/2020","Male","all","WAEC","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","513","505","284","75","67","8","8","221","209","8"
"2019/2020","Male","all","WAEC","University","lga","Okrika","South South","Rivers","Okrika","","","1991","1962","1115","367","332","35","29","847","748","35"
"2019/2020","Male","all","WAEC","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","807","796","462","152","137","15","11","334","310","15"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Bonny","South South","Rivers","Bonny","","","98","98","51","16","16","0","0","47","35","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Eleme","South South","Rivers","Eleme","","","26","26","15","4","4","0","0","11","11","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","56","56","29","16","16","0","0","27","13","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Okrika","South South","Rivers","Okrika","","","11","11","6","4","4","0","0","6","2","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","61","61","32","16","16","0","0","29","16","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","38","38","20","8","8","0","0","18","13","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","62","62","32","16","16","0","0","30","16","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","77","77","38","12","12","0","0","39","26","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","23","23","12","8","8","0","0","12","4","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","56","56","27","12","12","0","0","29","15","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Bonny","South South","Rivers","Bonny","","","11","11","6","4","4","0","0","6","2","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Eleme","South South","Rivers","Eleme","","","81","81","43","20","20","0","0","38","23","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","26","26","14","8","8","0","0","12","6","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Okrika","South South","Rivers","Okrika","","","115","115","58","28","28","0","0","57","30","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","50","50","27","12","12","0","0","23","15","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Bonny","South South","Rivers","Bonny","","","129","129","70","31","33","0","0","59","39","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Eleme","South South","Rivers","Eleme","","","36","36","20","8","9","0","0","16","12","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","80","79","44","15","15","0","1","35","29","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Okrika","South South","Rivers","Okrika","","","17","17","9","4","4","0","0","8","5","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","113","112","63","24","26","0","1","49","40","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","67","67","34","8","9","0","0","33","26","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","96","96","54","19","20","0","0","42","35","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","142","142","74","23","24","0","0","68","51","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","26","26","14","7","7","0","0","12","7","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","118","117","60","16","16","0","1","57","44","0"
"2019/2020","Male","disabled","NECO","University","lga","Bonny","South South","Rivers","Bonny","","","17","17","9","4","4","0","0","8","5","0"
"2019/2020","Male","disabled","NECO","University","lga","Eleme","South South","Rivers","Eleme","","","126","125","67","20","20","0","1","58","48","0"
"2019/2020","Male","disabled","NECO","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","42","42","22","8","8","0","0","20","14","0"
"2019/2020","Male","disabled","NECO","University","lga","Okrika","South South","Rivers","Okrika","","","164","164","89","35","35","0","0","75","55","0"
"2019/2020","Male","disabled","NECO","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","66","66","35","16","16","0","0","31","19","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Bonny","South South","Rivers","Bonny","","","168","167","91","27","28","0","1","76","65","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Eleme","South South","Rivers","Eleme","","","64","63","33","9","10","0","1","30","25","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","106","105","54","15","16","0","1","51","40","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Okrika","South South","Rivers","Okrika","","","23","23","13","3","3","0","0","10","10","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","143","141","76","21","24","0","2","65","56","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","86","86","44","9","9","0","0","42","35","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","124","123","63","18","19","0","1","60","46","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","181","180","92","20","22","0","1","88","72","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","35","35","20","6","6","0","0","15","15","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","147","144","76","20","23","0","3","68","55","0"
"2019/2020","Male","disabled","WAEC","University","lga","Bonny","South South","Rivers","Bonny","","","20","20","11","3","3","0","0","9","9","0"
"2019/2020","Male","disabled","WAEC","University","lga","Eleme","South South","Rivers","Eleme","","","171","168","88","26","26","2","3","80","62","2"
"2019/2020","Male","disabled","WAEC","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","57","56","30","6","7","0","1","26","25","0"
"2019/2020","Male","disabled","WAEC","University","lga","Okrika","South South","Rivers","Okrika","","","231","228","122","35","38","0","3","106","86","0"
"2019/2020","Male","disabled","WAEC","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","96","95","51","15","16","0","1","44","37","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Bonny","South South","Rivers","Bonny","","","734","723","412","131","116","17","11","311","281","17"
"2020/2021","Female","all","NABTEB","College of Education","lga","Eleme","South South","Rivers","Eleme","","","229","226","135","41","39","3","3","91","94","3"
"2020/2021","Female","all","NABTEB","College of Education","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","375","370","204","60","54","7","5","166","144","7"
"2020/2021","Female","all","NABTEB","College of Education","lga","Okrika","South South","Rivers","Okrika","","","85","84","52","19","15","4","1","32","33","4"
"2020/2021","Female","all","NABTEB","College of Education","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","440","433","264","87","76","11","7","169","177","11"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Bonny","South South","Rivers","Bonny","","","353","347","198","57","45","12","6","149","141","12"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Eleme","South South","Rivers","Eleme","","","455","448","270","89","81","10","7","178","181","10"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","706","696","404","122","98","24","10","292","282","24"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Okrika","South South","Rivers","Okrika","","","194","191","110","30","26","4","3","81","80","4"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","488","481","282","87","73","14","7","199","195","14"
"2020/2021","Female","all","NABTEB","University","lga","Bonny","South South","Rivers","Bonny","","","116","114","65","26","23","3","2","49","40","3"
"2020/2021","Female","all","NABTEB","University","lga","Eleme","South South","Rivers","Eleme","","","574","566","327","100","92","9","8","239","227","9"
"2020/2021","Female","all","NABTEB","University","lga","Obio-Akpor","South South","Rivers","Obio-Akpor","","","217","214","117","37","31","6","3","97","80","6"
"2020/2021","Female","all","NABTEB","University","lga","Okrika","South South","Rivers","Okrika","","","825","813","469","151","137","16","12","344","318","16"
"2020/2021","Female","all","NABTEB","University","lga","Port Harcourt","South South","Rivers","Port Harcourt","","","335","330","189","56","54","4","5","141","133","4"
"2020/2021","Female","all","NECO","College of Education","lga","Bonny","South South","Rivers","Bonny","","","1371","1350","781","308","281","27","21","569","473","27"
"2020/2021","Female","all","NECO","College of Education","lga","Eleme","South South","Rivers","Eleme","","","448","441","255","104","94","10","7","186","151","10"
