"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","WAEC","College of Education","lga","Surulere","South West","Lagos","Surulere","","","1177","1159","756","275","250","25","18","403","481","25"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","2436","2400","1554","554","504","50","36","846","1000","50"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","1957","1930","1303","497","455","42","27","627","806","42"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","914","901","598","212","194","18","13","303","386","18"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","1617","1593","1024","362","327","35","24","569","663","35"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","1185","1167","781","290","255","35","18","386","491","35"
"2019/2020","Female","all","WAEC","University","lga","Alimosho","South West","Lagos","Alimosho","","","1148","1131","760","295","272","23","17","371","465","23"
"2019/2020","Female","all","WAEC","University","lga","Ikeja","South West","Lagos","Ikeja","","","677","667","430","150","133","17","10","237","281","17"
"2019/2020","Female","all","WAEC","University","lga","Kosofe","South West","Lagos","Kosofe","","","2637","2597","1688","580","519","61","40","909","1108","61"
"2019/2020","Female","all","WAEC","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","1552","1529","989","337","305","32","23","540","652","32"
"2019/2020","Female","all","WAEC","University","lga","Surulere","South West","Lagos","Surulere","","","1317","1297","869","301","270","31","20","428","568","31"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","15","15","8","7","7","0","0","7","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","63","63","35","28","28","0","0","28","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","15","15","8","7","7","0","0","7","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","54","54","35","21","21","0","0","19","14","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Surulere","South West","Lagos","Surulere","","","83","83","48","35","35","0","0","35","14","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","122","122","71","49","49","0","0","51","22","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","99","99","57","35","35","0","0","42","23","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","51","51","31","21","21","0","0","20","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","74","74","40","28","28","0","0","34","12","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","63","63","40","14","14","0","0","23","26","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Alimosho","South West","Lagos","Alimosho","","","67","67","40","28","28","0","0","27","12","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Ikeja","South West","Lagos","Ikeja","","","39","39","22","14","14","0","0","17","8","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kosofe","South West","Lagos","Kosofe","","","127","127","71","49","49","0","0","56","23","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","86","86","49","35","35","0","0","37","14","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Surulere","South West","Lagos","Surulere","","","63","63","35","28","28","0","0","28","8","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","20","20","15","6","6","0","0","5","10","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","101","100","63","24","24","0","1","37","39","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","25","25","15","6","6","0","0","10","10","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","112","110","63","18","18","0","2","47","46","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Surulere","South West","Lagos","Surulere","","","108","107","66","29","29","0","1","41","37","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","199","197","122","41","41","0","2","75","81","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","168","166","100","36","36","0","2","66","64","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","76","75","47","18","18","0","1","28","29","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","120","119","63","24","24","0","1","56","40","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","97","95","62","17","17","0","2","33","45","0"
"2019/2020","Female","disabled","NECO","University","lga","Alimosho","South West","Lagos","Alimosho","","","92","91","59","23","23","0","1","32","35","0"
"2019/2020","Female","disabled","NECO","University","lga","Ikeja","South West","Lagos","Ikeja","","","64","63","35","12","12","0","1","28","24","0"
"2019/2020","Female","disabled","NECO","University","lga","Kosofe","South West","Lagos","Kosofe","","","191","190","116","47","47","0","1","74","70","0"
"2019/2020","Female","disabled","NECO","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","137","135","83","30","30","0","2","52","54","0"
"2019/2020","Female","disabled","NECO","University","lga","Surulere","South West","Lagos","Surulere","","","95","95","54","23","23","0","0","41","31","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","27","27","17","5","5","0","0","10","12","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","126","124","73","20","22","0","2","51","54","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","31","31","21","5","6","0","0","10","16","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","145","142","86","25","28","0","3","56","62","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Surulere","South West","Lagos","Surulere","","","137","136","88","29","33","0","1","48","59","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","251","249","154","44","48","0","2","95","109","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","198","196","123","34","39","0","2","73","89","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","102","100","64","20","23","0","2","36","44","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","167","165","99","29","31","0","2","66","70","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","136","134","86","25","27","0","2","48","62","0"
"2019/2020","Female","disabled","WAEC","University","lga","Alimosho","South West","Lagos","Alimosho","","","117","116","74","24","26","0","1","42","50","0"
"2019/2020","Female","disabled","WAEC","University","lga","Ikeja","South West","Lagos","Ikeja","","","81","80","50","15","17","0","1","30","35","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kosofe","South West","Lagos","Kosofe","","","247","244","145","39","45","0","3","99","106","0"
"2019/2020","Female","disabled","WAEC","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","172","170","105","35","40","0","2","65","71","0"
"2019/2020","Female","disabled","WAEC","University","lga","Surulere","South West","Lagos","Surulere","","","124","123","76","24","28","0","1","47","52","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","94","93","61","20","21","0","1","32","42","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","514","507","327","94","84","12","7","180","233","12"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","110","108","79","33","27","6","2","29","45","6"
"2019/2020","Male","all","NABTEB","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","463","456","301","95","85","11","7","155","206","11"
"2019/2020","Male","all","NABTEB","College of Education","lga","Surulere","South West","Lagos","Surulere","","","545","538","355","100","99","5","7","183","255","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","980","965","648","224","183","41","15","317","425","41"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","874","861","577","217","184","33","13","284","360","33"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","422","416","265","80","69","12","6","151","185","12"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","639","629","400","115","99","17","10","229","285","17"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","503","495","336","108","98","11","8","159","228","11"
"2019/2020","Male","all","NABTEB","University","lga","Alimosho","South West","Lagos","Alimosho","","","514","506","335","121","112","11","8","171","214","11"
"2019/2020","Male","all","NABTEB","University","lga","Ikeja","South West","Lagos","Ikeja","","","289","285","186","61","56","6","4","99","126","6"
"2019/2020","Male","all","NABTEB","University","lga","Kosofe","South West","Lagos","Kosofe","","","1090","1073","682","215","189","29","17","391","467","29"
"2019/2020","Male","all","NABTEB","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","643","633","404","135","119","18","10","229","270","18"
"2019/2020","Male","all","NABTEB","University","lga","Surulere","South West","Lagos","Surulere","","","630","620","404","143","119","24","10","216","261","24"
"2019/2020","Male","all","NECO","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","181","178","115","42","37","5","3","63","74","5"
"2019/2020","Male","all","NECO","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","1023","1008","658","210","178","32","15","350","448","32"
"2019/2020","Male","all","NECO","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","201","198","139","48","43","5","3","59","91","5"
"2019/2020","Male","all","NECO","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","952","938","617","199","166","33","14","321","418","33"
"2019/2020","Male","all","NECO","College of Education","lga","Surulere","South West","Lagos","Surulere","","","997","982","657","204","173","31","15","325","453","31"
"2019/2020","Male","all","NECO","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","1920","1893","1239","427","374","53","27","654","813","53"
"2019/2020","Male","all","NECO","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","1687","1663","1109","380","325","55","24","554","729","55"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","807","795","510","162","141","21","12","285","348","21"
"2019/2020","Male","all","NECO","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","1255","1237","790","240","202","38","18","447","551","38"
"2019/2020","Male","all","NECO","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","932","918","617","212","184","28","14","301","406","28"
"2019/2020","Male","all","NECO","University","lga","Alimosho","South West","Lagos","Alimosho","","","946","932","618","217","185","32","14","314","401","32"
"2019/2020","Male","all","NECO","University","lga","Ikeja","South West","Lagos","Ikeja","","","561","553","349","108","92","16","8","204","241","16"
"2019/2020","Male","all","NECO","University","lga","Kosofe","South West","Lagos","Kosofe","","","2064","2034","1303","415","363","52","30","731","889","52"
"2019/2020","Male","all","NECO","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","1252","1234","790","228","197","31","18","444","562","31"
"2019/2020","Male","all","NECO","University","lga","Surulere","South West","Lagos","Surulere","","","1152","1135","722","246","214","32","17","413","476","32"
"2019/2020","Male","all","WAEC","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","228","225","156","62","55","7","3","69","94","7"
"2019/2020","Male","all","WAEC","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","1259","1241","781","254","233","21","18","460","527","21"
"2019/2020","Male","all","WAEC","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","266","262","177","57","50","7","4","85","120","7"
"2019/2020","Male","all","WAEC","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","1155","1138","722","244","216","28","17","416","479","28"
"2019/2020","Male","all","WAEC","College of Education","lga","Surulere","South West","Lagos","Surulere","","","1264","1244","814","302","272","30","20","430","512","30"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","2454","2418","1593","545","503","42","36","825","1048","42"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","2037","2007","1322","477","433","44","30","685","845","44"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","932","917","601","202","183","19","15","316","399","19"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","1644","1620","1045","316","282","34","24","575","729","34"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","1218","1200","782","270","249","21","18","418","512","21"
"2019/2020","Male","all","WAEC","University","lga","Alimosho","South West","Lagos","Alimosho","","","1268","1249","839","332","298","34","19","410","507","34"
"2019/2020","Male","all","WAEC","University","lga","Ikeja","South West","Lagos","Ikeja","","","706","696","438","140","122","18","10","258","298","18"
"2019/2020","Male","all","WAEC","University","lga","Kosofe","South West","Lagos","Kosofe","","","2702","2663","1702","571","514","57","39","961","1131","57"
"2019/2020","Male","all","WAEC","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","1551","1527","974","322","294","28","24","553","652","28"
"2019/2020","Male","all","WAEC","University","lga","Surulere","South West","Lagos","Surulere","","","1487","1466","937","290","261","29","21","529","648","29"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","15","15","8","7","7","0","0","7","2","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","70","70","44","21","21","0","0","26","23","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","15","15","8","7","7","0","0","7","2","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","62","62","40","14","14","0","0","22","26","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Surulere","South West","Lagos","Surulere","","","87","87","49","14","14","0","0","38","35","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","123","123","71","42","42","0","0","52","29","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","103","103","62","42","42","0","0","41","20","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","51","51","31","14","14","0","0","20","17","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","74","74","40","14","14","0","0","34","26","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","66","66","45","21","21","0","0","21","24","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Alimosho","South West","Lagos","Alimosho","","","71","71","40","28","28","0","0","31","12","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Ikeja","South West","Lagos","Ikeja","","","39","39","22","14","14","0","0","17","8","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kosofe","South West","Lagos","Kosofe","","","127","127","71","28","28","0","0","56","44","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","83","83","49","28","28","0","0","34","21","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Surulere","South West","Lagos","Surulere","","","63","63","35","28","28","0","0","28","8","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","19","19","11","5","5","0","0","8","5","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","111","109","63","24","24","0","2","46","40","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","25","25","15","6","6","0","0","10","10","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","121","119","72","18","18","0","2","47","54","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Surulere","South West","Lagos","Surulere","","","114","113","67","30","30","0","1","46","38","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","194","192","117","35","35","0","2","75","82","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","177","174","112","36","36","0","3","62","76","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","88","87","55","18","18","0","1","32","37","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","125","123","71","24","24","0","2","52","48","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","106","104","62","17","17","0","2","42","45","0"
"2019/2020","Male","disabled","NECO","University","lga","Alimosho","South West","Lagos","Alimosho","","","105","104","66","23","23","0","1","38","43","0"
"2019/2020","Male","disabled","NECO","University","lga","Ikeja","South West","Lagos","Ikeja","","","68","67","43","12","12","0","1","24","32","0"
"2019/2020","Male","disabled","NECO","University","lga","Kosofe","South West","Lagos","Kosofe","","","194","193","117","41","41","0","1","76","76","0"
"2019/2020","Male","disabled","NECO","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","145","143","83","24","24","0","2","60","60","0"
"2019/2020","Male","disabled","NECO","University","lga","Surulere","South West","Lagos","Surulere","","","110","108","63","24","24","0","2","45","39","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","27","27","17","5","5","0","0","10","12","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","147","145","88","20","23","0","2","57","69","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","31","31","21","5","6","0","0","10","16","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","157","154","93","25","27","0","3","61","68","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Surulere","South West","Lagos","Surulere","","","145","144","92","29","32","0","1","52","63","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","253","250","154","44","50","0","3","96","110","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","204","201","126","39","45","0","3","75","87","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","97","96","56","15","17","0","1","40","41","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","160","158","89","20","20","0","2","69","69","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","156","154","96","25","28","0","2","58","71","0"
"2019/2020","Male","disabled","WAEC","University","lga","Alimosho","South West","Lagos","Alimosho","","","134","133","83","25","27","0","1","50","58","0"
"2019/2020","Male","disabled","WAEC","University","lga","Ikeja","South West","Lagos","Ikeja","","","81","80","49","15","17","0","1","31","34","0"
"2019/2020","Male","disabled","WAEC","University","lga","Kosofe","South West","Lagos","Kosofe","","","260","257","145","39","45","0","3","112","106","0"
"2019/2020","Male","disabled","WAEC","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","172","170","104","30","33","0","2","66","75","0"
"2019/2020","Male","disabled","WAEC","University","lga","Surulere","South West","Lagos","Surulere","","","154","152","92","24","28","0","2","60","67","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","116","114","77","35","29","6","2","37","42","6"
"2020/2021","Female","all","NABTEB","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","506","498","327","126","108","19","8","171","201","19"
"2020/2021","Female","all","NABTEB","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","107","105","72","28","29","0","2","33","44","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Lagos Island","South West","Lagos","Lagos Island","","","466","459","306","112","101","12","7","153","195","12"
"2020/2021","Female","all","NABTEB","College of Education","lga","Surulere","South West","Lagos","Surulere","","","556","549","365","140","131","12","7","184","226","12"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Alimosho","South West","Lagos","Alimosho","","","1095","1079","730","260","223","38","16","349","470","38"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Ikeja","South West","Lagos","Ikeja","","","906","894","609","224","194","30","12","285","385","30"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Kosofe","South West","Lagos","Kosofe","","","411","405","274","105","94","12","6","131","169","12"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Lagos Island","South West","Lagos","Lagos Island","","","681","671","432","140","115","25","10","239","292","25"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Surulere","South West","Lagos","Surulere","","","497","489","336","126","115","12","8","153","210","12"
"2020/2021","Female","all","NABTEB","University","lga","Alimosho","South West","Lagos","Alimosho","","","484","477","327","126","107","19","7","150","201","19"
"2020/2021","Female","all","NABTEB","University","lga","Ikeja","South West","Lagos","Ikeja","","","351","345","231","85","79","7","6","114","146","7"
"2020/2021","Female","all","NABTEB","University","lga","Kosofe","South West","Lagos","Kosofe","","","1081","1066","701","252","217","37","15","365","449","37"
"2020/2021","Female","all","NABTEB","University","lga","Lagos Island","South West","Lagos","Lagos Island","","","651","641","409","140","129","12","10","232","269","12"
"2020/2021","Female","all","NABTEB","University","lga","Surulere","South West","Lagos","Surulere","","","563","555","369","132","115","18","8","186","237","18"
"2020/2021","Female","all","NECO","College of Education","lga","Alimosho","South West","Lagos","Alimosho","","","184","181","120","48","42","6","3","61","73","6"
"2020/2021","Female","all","NECO","College of Education","lga","Ikeja","South West","Lagos","Ikeja","","","953","939","641","210","182","28","14","298","432","28"
"2020/2021","Female","all","NECO","College of Education","lga","Kosofe","South West","Lagos","Kosofe","","","188","185","124","48","42","6","3","61","77","6"
