"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","786","774","452","170","155","15","12","322","282","15"
"2019/2020","Female","all","NECO","Polytechnic","lga","Biu","North East","Borno","Biu","","","659","649","377","136","118","18","10","272","241","18"
"2019/2020","Female","all","NECO","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","702","692","407","162","147","15","10","285","245","15"
"2019/2020","Female","all","NECO","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","553","544","304","112","98","14","9","240","192","14"
"2019/2020","Female","all","NECO","Polytechnic","lga","Jere","North East","Borno","Jere","","","544","535","318","126","117","9","9","217","192","9"
"2019/2020","Female","all","NECO","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","733","723","414","147","130","17","10","309","267","17"
"2019/2020","Female","all","NECO","University","lga","Biu","North East","Borno","Biu","","","769","756","453","201","182","20","13","303","251","20"
"2019/2020","Female","all","NECO","University","lga","Chibok","North East","Borno","Chibok","","","1052","1037","565","189","164","25","15","472","376","25"
"2019/2020","Female","all","NECO","University","lga","Gwoza","North East","Borno","Gwoza","","","340","335","187","74","66","8","5","148","113","8"
"2019/2020","Female","all","NECO","University","lga","Jere","North East","Borno","Jere","","","717","707","402","141","122","19","10","305","261","19"
"2019/2020","Female","all","NECO","University","lga","Maiduguri","North East","Borno","Maiduguri","","","280","277","153","53","47","7","3","124","100","7"
"2019/2020","Female","all","WAEC","College of Education","lga","Biu","North East","Borno","Biu","","","801","790","445","155","133","22","11","345","290","22"
"2019/2020","Female","all","WAEC","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","1378","1357","761","264","220","44","21","596","497","44"
"2019/2020","Female","all","WAEC","College of Education","lga","Jere","North East","Borno","Jere","","","517","509","291","116","101","15","8","218","175","15"
"2019/2020","Female","all","WAEC","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","980","966","563","221","192","29","14","403","342","29"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Biu","North East","Borno","Biu","","","818","806","460","175","152","23","12","346","286","23"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","861","848","492","201","172","29","13","356","291","29"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","725","714","406","151","129","22","11","308","255","22"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Jere","North East","Borno","Jere","","","735","723","410","187","165","22","12","313","224","22"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","910","896","503","190","165","25","14","393","313","25"
"2019/2020","Female","all","WAEC","University","lga","Biu","North East","Borno","Biu","","","999","985","590","265","230","35","14","395","325","35"
"2019/2020","Female","all","WAEC","University","lga","Chibok","North East","Borno","Chibok","","","1285","1264","704","244","208","36","21","560","460","36"
"2019/2020","Female","all","WAEC","University","lga","Gwoza","North East","Borno","Gwoza","","","486","479","272","101","84","17","7","207","171","17"
"2019/2020","Female","all","WAEC","University","lga","Jere","North East","Borno","Jere","","","931","917","543","198","177","21","14","374","345","21"
"2019/2020","Female","all","WAEC","University","lga","Maiduguri","North East","Borno","Maiduguri","","","342","337","190","69","60","9","5","147","121","9"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Biu","North East","Borno","Biu","","","36","36","18","7","7","0","0","18","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","67","67","35","0","0","0","0","32","35","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Jere","North East","Borno","Jere","","","26","26","14","7","7","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","50","50","25","6","6","0","0","25","20","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Biu","North East","Borno","Biu","","","37","37","22","7","7","0","0","15","15","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","37","37","18","6","6","0","0","19","14","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","33","33","16","6","6","0","0","17","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Jere","North East","Borno","Jere","","","37","37","19","13","13","0","0","18","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","49","49","26","20","20","0","0","23","7","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Biu","North East","Borno","Biu","","","49","49","26","14","14","0","0","23","15","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Chibok","North East","Borno","Chibok","","","71","71","37","0","0","0","0","34","37","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Gwoza","North East","Borno","Gwoza","","","21","21","10","6","6","0","0","10","4","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Jere","North East","Borno","Jere","","","49","49","27","7","7","0","0","22","20","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Maiduguri","North East","Borno","Maiduguri","","","26","26","14","0","0","0","0","12","14","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Biu","North East","Borno","Biu","","","78","78","38","8","10","0","0","40","30","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","119","119","61","12","14","0","0","58","49","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Jere","North East","Borno","Jere","","","43","43","22","12","13","0","0","21","11","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","88","88","47","19","24","0","0","41","28","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Biu","North East","Borno","Biu","","","73","73","37","8","10","0","0","36","29","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","76","76","40","18","20","0","0","36","22","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","57","57","31","12","15","0","0","26","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Jere","North East","Borno","Jere","","","52","52","27","15","19","0","0","25","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","93","93","51","8","10","0","0","42","43","0"
"2019/2020","Female","disabled","NECO","University","lga","Biu","North East","Borno","Biu","","","78","78","46","19","23","0","0","32","27","0"
"2019/2020","Female","disabled","NECO","University","lga","Chibok","North East","Borno","Chibok","","","108","108","52","18","20","0","0","56","35","0"
"2019/2020","Female","disabled","NECO","University","lga","Gwoza","North East","Borno","Gwoza","","","40","40","20","8","10","0","0","20","12","0"
"2019/2020","Female","disabled","NECO","University","lga","Jere","North East","Borno","Jere","","","81","81","42","8","10","0","0","39","34","0"
"2019/2020","Female","disabled","NECO","University","lga","Maiduguri","North East","Borno","Maiduguri","","","32","32","18","9","10","0","0","14","9","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Biu","North East","Borno","Biu","","","103","101","55","16","16","0","2","46","39","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","144","143","76","16","16","0","1","67","60","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Jere","North East","Borno","Jere","","","53","53","28","11","11","0","0","25","17","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","112","112","63","20","20","0","0","49","43","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Biu","North East","Borno","Biu","","","84","84","44","15","15","0","0","40","29","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","88","88","46","15","15","0","0","42","31","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","78","77","41","12","12","0","1","36","30","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Jere","North East","Borno","Jere","","","69","69","36","15","15","0","0","33","21","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","114","114","61","20","20","0","0","53","42","0"
"2019/2020","Female","disabled","WAEC","University","lga","Biu","North East","Borno","Biu","","","108","107","59","24","24","0","1","48","36","0"
"2019/2020","Female","disabled","WAEC","University","lga","Chibok","North East","Borno","Chibok","","","132","132","67","19","19","0","0","65","48","0"
"2019/2020","Female","disabled","WAEC","University","lga","Gwoza","North East","Borno","Gwoza","","","54","54","29","8","8","0","0","25","21","0"
"2019/2020","Female","disabled","WAEC","University","lga","Jere","North East","Borno","Jere","","","106","106","56","19","19","0","0","50","37","0"
"2019/2020","Female","disabled","WAEC","University","lga","Maiduguri","North East","Borno","Maiduguri","","","33","33","18","7","7","0","0","15","11","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Biu","North East","Borno","Biu","","","303","298","168","52","49","5","5","130","117","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","593","584","326","103","105","5","9","258","223","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Jere","North East","Borno","Jere","","","209","205","116","39","35","5","4","89","77","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","486","479","281","110","105","10","7","198","171","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Biu","North East","Borno","Biu","","","367","362","213","77","69","10","5","149","136","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","404","398","236","83","70","15","6","162","154","15"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","276","272","155","51","49","5","4","117","104","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Jere","North East","Borno","Jere","","","307","302","184","64","70","0","5","118","120","0"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","453","446","241","103","91","13","7","205","138","13"
"2019/2020","Male","all","NABTEB","University","lga","Biu","North East","Borno","Biu","","","450","443","261","103","97","10","7","182","158","10"
"2019/2020","Male","all","NABTEB","University","lga","Chibok","North East","Borno","Chibok","","","579","570","318","110","105","10","9","252","208","10"
"2019/2020","Male","all","NABTEB","University","lga","Gwoza","North East","Borno","Gwoza","","","207","204","115","45","35","10","3","89","71","10"
"2019/2020","Male","all","NABTEB","University","lga","Jere","North East","Borno","Jere","","","459","452","259","90","77","14","7","193","169","14"
"2019/2020","Male","all","NABTEB","University","lga","Maiduguri","North East","Borno","Maiduguri","","","173","170","96","39","42","0","3","74","57","0"
"2019/2020","Male","all","NECO","College of Education","lga","Biu","North East","Borno","Biu","","","636","627","349","113","103","10","9","278","236","10"
"2019/2020","Male","all","NECO","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","1127","1111","618","171","149","22","16","493","448","22"
"2019/2020","Male","all","NECO","College of Education","lga","Jere","North East","Borno","Jere","","","445","438","253","84","71","13","7","185","170","13"
"2019/2020","Male","all","NECO","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","911","898","527","175","156","19","13","371","352","19"
"2019/2020","Male","all","NECO","Polytechnic","lga","Biu","North East","Borno","Biu","","","669","659","379","118","103","15","10","280","262","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","762","750","431","144","137","7","12","319","288","7"
"2019/2020","Male","all","NECO","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","560","552","309","97","85","12","8","243","212","12"
"2019/2020","Male","all","NECO","Polytechnic","lga","Jere","North East","Borno","Jere","","","582","573","342","118","108","10","9","231","225","10"
"2019/2020","Male","all","NECO","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","809","797","459","145","132","13","12","338","314","13"
"2019/2020","Male","all","NECO","University","lga","Biu","North East","Borno","Biu","","","803","792","455","163","141","22","11","337","293","22"
"2019/2020","Male","all","NECO","University","lga","Chibok","North East","Borno","Chibok","","","1136","1120","626","189","168","22","16","494","437","22"
"2019/2020","Male","all","NECO","University","lga","Gwoza","North East","Borno","Gwoza","","","360","355","199","57","51","6","5","156","143","6"
"2019/2020","Male","all","NECO","University","lga","Jere","North East","Borno","Jere","","","812","801","448","140","127","15","11","353","308","15"
"2019/2020","Male","all","NECO","University","lga","Maiduguri","North East","Borno","Maiduguri","","","301","297","162","58","47","11","4","135","104","11"
"2019/2020","Male","all","WAEC","College of Education","lga","Biu","North East","Borno","Biu","","","827","814","459","144","125","19","13","355","315","19"
"2019/2020","Male","all","WAEC","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","1466","1445","807","279","241","38","21","638","528","38"
"2019/2020","Male","all","WAEC","College of Education","lga","Jere","North East","Borno","Jere","","","563","555","315","116","101","15","8","240","199","15"
"2019/2020","Male","all","WAEC","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","1215","1198","696","256","217","39","17","502","440","39"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Biu","North East","Borno","Biu","","","867","854","485","171","145","26","13","369","314","26"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","981","966","550","202","174","28","15","416","348","28"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","714","703","395","135","116","19","11","308","261","19"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Jere","North East","Borno","Jere","","","754","743","438","167","140","27","11","305","271","27"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","1032","1017","567","198","173","25","15","450","369","25"
"2019/2020","Male","all","WAEC","University","lga","Biu","North East","Borno","Biu","","","1024","1008","592","241","214","27","16","416","351","27"
"2019/2020","Male","all","WAEC","University","lga","Chibok","North East","Borno","Chibok","","","1448","1426","779","264","232","32","22","647","515","32"
"2019/2020","Male","all","WAEC","University","lga","Gwoza","North East","Borno","Gwoza","","","513","506","282","97","84","13","7","224","185","13"
"2019/2020","Male","all","WAEC","University","lga","Jere","North East","Borno","Jere","","","1053","1037","573","194","169","25","16","464","379","25"
"2019/2020","Male","all","WAEC","University","lga","Maiduguri","North East","Borno","Maiduguri","","","375","369","212","77","68","9","6","157","135","9"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Biu","North East","Borno","Biu","","","36","36","20","0","0","0","0","16","20","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","67","67","36","0","0","0","0","31","36","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Jere","North East","Borno","Jere","","","26","26","14","0","0","0","0","12","14","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","53","53","27","7","7","0","0","26","21","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Biu","North East","Borno","Biu","","","42","42","22","0","0","0","0","20","22","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","37","37","20","6","6","0","0","17","14","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","31","31","16","0","0","0","0","16","16","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Jere","North East","Borno","Jere","","","35","35","19","0","0","0","0","16","19","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","54","54","25","20","20","0","0","29","5","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Biu","North East","Borno","Biu","","","51","51","29","7","7","0","0","22","22","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Chibok","North East","Borno","Chibok","","","71","71","38","0","0","0","0","33","38","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Gwoza","North East","Borno","Gwoza","","","24","24","11","6","6","0","0","13","5","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Jere","North East","Borno","Jere","","","54","54","29","0","0","0","0","25","29","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Maiduguri","North East","Borno","Maiduguri","","","26","26","14","0","0","0","0","12","14","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Biu","North East","Borno","Biu","","","83","83","45","12","14","0","0","38","33","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","127","127","63","8","10","0","0","64","55","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Jere","North East","Borno","Jere","","","45","45","24","12","15","0","0","21","13","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","101","101","57","22","25","0","0","44","35","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Biu","North East","Borno","Biu","","","73","73","39","8","10","0","0","34","31","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","83","83","44","13","14","0","0","39","31","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","58","58","29","4","5","0","0","29","25","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Jere","North East","Borno","Jere","","","58","58","32","11","14","0","0","26","21","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","99","99","48","13","15","0","0","51","35","0"
"2019/2020","Male","disabled","NECO","University","lga","Biu","North East","Borno","Biu","","","78","78","46","15","19","0","0","32","31","0"
"2019/2020","Male","disabled","NECO","University","lga","Chibok","North East","Borno","Chibok","","","116","116","58","12","14","0","0","58","46","0"
"2019/2020","Male","disabled","NECO","University","lga","Gwoza","North East","Borno","Gwoza","","","40","40","20","0","0","0","0","20","20","0"
"2019/2020","Male","disabled","NECO","University","lga","Jere","North East","Borno","Jere","","","95","95","48","12","15","0","0","47","36","0"
"2019/2020","Male","disabled","NECO","University","lga","Maiduguri","North East","Borno","Maiduguri","","","31","31","17","9","10","0","0","14","9","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Biu","North East","Borno","Biu","","","108","106","59","12","12","0","2","47","47","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","148","147","74","24","24","0","1","73","51","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Jere","North East","Borno","Jere","","","56","56","28","11","11","0","0","28","17","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","135","134","75","24","24","0","1","59","52","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Biu","North East","Borno","Biu","","","99","99","53","16","16","0","0","46","38","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","99","99","54","15","15","0","0","45","38","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","78","77","41","12","12","0","1","36","30","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Jere","North East","Borno","Jere","","","73","73","40","15","15","0","0","33","25","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","131","129","66","16","16","0","2","63","50","0"
"2019/2020","Male","disabled","WAEC","University","lga","Biu","North East","Borno","Biu","","","108","107","63","24","24","0","1","44","40","0"
"2019/2020","Male","disabled","WAEC","University","lga","Chibok","North East","Borno","Chibok","","","143","143","72","23","23","0","0","72","49","0"
"2019/2020","Male","disabled","WAEC","University","lga","Gwoza","North East","Borno","Gwoza","","","57","57","29","8","8","0","0","28","21","0"
"2019/2020","Male","disabled","WAEC","University","lga","Jere","North East","Borno","Jere","","","120","119","64","20","20","0","1","55","45","0"
"2019/2020","Male","disabled","WAEC","University","lga","Maiduguri","North East","Borno","Maiduguri","","","33","33","20","11","11","0","0","13","9","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Biu","North East","Borno","Biu","","","327","322","181","73","64","10","5","141","108","10"
"2020/2021","Female","all","NABTEB","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","588","580","331","106","94","15","8","249","225","15"
"2020/2021","Female","all","NABTEB","College of Education","lga","Jere","North East","Borno","Jere","","","220","216","123","50","47","4","4","93","73","4"
"2020/2021","Female","all","NABTEB","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","393","387","223","97","94","5","6","164","126","5"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Biu","North East","Borno","Biu","","","354","349","215","83","69","15","5","134","132","15"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","373","368","219","107","87","20","5","149","113","20"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","287","283","162","73","64","10","4","121","90","10"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Jere","North East","Borno","Jere","","","307","302","175","85","82","5","5","127","90","5"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","382","376","213","73","65","10","6","163","140","10"
"2020/2021","Female","all","NABTEB","University","lga","Biu","North East","Borno","Biu","","","417","410","242","123","109","15","7","168","119","15"
"2020/2021","Female","all","NABTEB","University","lga","Chibok","North East","Borno","Chibok","","","583","574","330","112","112","4","9","244","218","4"
"2020/2021","Female","all","NABTEB","University","lga","Gwoza","North East","Borno","Gwoza","","","207","204","121","44","36","8","3","83","77","8"
"2020/2021","Female","all","NABTEB","University","lga","Jere","North East","Borno","Jere","","","393","387","224","90","82","10","6","163","134","10"
"2020/2021","Female","all","NABTEB","University","lga","Maiduguri","North East","Borno","Maiduguri","","","162","159","87","33","36","0","3","72","54","0"
"2020/2021","Female","all","NECO","College of Education","lga","Biu","North East","Borno","Biu","","","592","583","330","99","88","11","9","253","231","11"
"2020/2021","Female","all","NECO","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","1059","1044","590","198","182","18","15","454","393","18"
"2020/2021","Female","all","NECO","College of Education","lga","Jere","North East","Borno","Jere","","","406","400","220","66","58","8","6","180","155","8"
"2020/2021","Female","all","NECO","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","751","740","431","161","150","11","11","309","271","11"
"2020/2021","Female","all","NECO","Polytechnic","lga","Biu","North East","Borno","Biu","","","659","649","377","132","119","13","10","272","245","13"
"2020/2021","Female","all","NECO","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","695","685","404","147","135","12","10","281","257","12"
"2020/2021","Female","all","NECO","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","543","535","306","97","82","15","8","229","208","15"
"2020/2021","Female","all","NECO","Polytechnic","lga","Jere","North East","Borno","Jere","","","567","559","338","139","128","11","8","221","199","11"
"2020/2021","Female","all","NECO","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","771","760","444","148","137","11","11","316","296","11"
"2020/2021","Female","all","NECO","University","lga","Biu","North East","Borno","Biu","","","764","752","448","185","169","16","12","304","263","16"
"2020/2021","Female","all","NECO","University","lga","Chibok","North East","Borno","Chibok","","","1102","1088","628","203","182","22","14","460","425","22"
"2020/2021","Female","all","NECO","University","lga","Gwoza","North East","Borno","Gwoza","","","372","366","203","74","66","8","6","163","130","8"
"2020/2021","Female","all","NECO","University","lga","Jere","North East","Borno","Jere","","","766","755","443","152","133","19","11","312","292","19"
"2020/2021","Female","all","NECO","University","lga","Maiduguri","North East","Borno","Maiduguri","","","295","291","170","67","58","9","4","121","104","9"
"2020/2021","Female","all","WAEC","College of Education","lga","Biu","North East","Borno","Biu","","","738","727","414","152","129","23","11","313","262","23"
"2020/2021","Female","all","WAEC","College of Education","lga","Gwoza","North East","Borno","Gwoza","","","1379","1358","764","269","229","40","21","594","495","40"
"2020/2021","Female","all","WAEC","College of Education","lga","Jere","North East","Borno","Jere","","","517","509","287","107","95","12","8","222","180","12"
"2020/2021","Female","all","WAEC","College of Education","lga","Maiduguri","North East","Borno","Maiduguri","","","998","983","573","210","181","29","15","410","363","29"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Biu","North East","Borno","Biu","","","859","847","481","182","156","26","12","366","299","26"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Chibok","North East","Borno","Chibok","","","914","900","519","206","178","28","14","381","314","28"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Gwoza","North East","Borno","Gwoza","","","770","758","423","160","137","23","12","335","263","23"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Jere","North East","Borno","Jere","","","731","719","425","170","144","26","12","294","255","26"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Maiduguri","North East","Borno","Maiduguri","","","1013","998","581","227","194","33","15","417","354","33"
"2020/2021","Female","all","WAEC","University","lga","Biu","North East","Borno","Biu","","","1023","1009","605","248","216","32","14","404","357","32"
"2020/2021","Female","all","WAEC","University","lga","Chibok","North East","Borno","Chibok","","","1366","1345","762","269","234","35","21","583","493","35"
