"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","WAEC","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","325","320","176","60","55","5","5","144","117","5"
"2019/2020","Female","all","WAEC","University","lga","Lokoja","North Central","Kogi","Lokoja","","","1961","1931","1101","414","363","51","30","830","688","51"
"2019/2020","Female","all","WAEC","University","lga","Okene","North Central","Kogi","Okene","","","1143","1126","658","249","225","24","17","468","409","24"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","29","29","15","12","12","0","0","14","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Idah","North Central","Kogi","Idah","","","59","59","30","18","18","0","0","30","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","82","82","42","18","18","0","0","40","24","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Okene","North Central","Kogi","Okene","","","59","59","30","12","12","0","0","29","18","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","86","86","45","30","30","0","0","41","15","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","23","23","12","12","12","0","0","12","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","40","40","21","12","12","0","0","19","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","62","62","30","18","18","0","0","32","12","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Ankpa","North Central","Kogi","Ankpa","","","40","40","18","6","6","0","0","22","12","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Idah","North Central","Kogi","Idah","","","59","59","30","6","6","0","0","30","24","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","23","23","12","0","0","0","0","11","12","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Lokoja","North Central","Kogi","Lokoja","","","92","92","51","18","18","0","0","41","33","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Okene","North Central","Kogi","Okene","","","68","68","36","18","18","0","0","32","18","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","53","53","30","10","10","0","0","23","20","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Idah","North Central","Kogi","Idah","","","82","82","44","19","19","0","0","38","25","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","124","124","62","24","24","0","0","62","38","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Okene","North Central","Kogi","Okene","","","84","84","42","24","24","0","0","42","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","128","128","65","29","29","0","0","63","36","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","29","29","17","9","9","0","0","12","8","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","70","70","40","10","10","0","0","30","30","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","88","88","48","24","24","0","0","40","24","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","18","18","10","5","5","0","0","8","6","0"
"2019/2020","Female","disabled","NECO","University","lga","Ankpa","North Central","Kogi","Ankpa","","","73","73","39","5","5","0","0","34","34","0"
"2019/2020","Female","disabled","NECO","University","lga","Idah","North Central","Kogi","Idah","","","71","71","34","23","23","0","0","37","11","0"
"2019/2020","Female","disabled","NECO","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","23","23","9","0","0","0","0","14","9","0"
"2019/2020","Female","disabled","NECO","University","lga","Lokoja","North Central","Kogi","Lokoja","","","169","168","89","35","35","0","1","79","55","0"
"2019/2020","Female","disabled","NECO","University","lga","Okene","North Central","Kogi","Okene","","","112","112","62","29","29","0","0","50","34","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","71","70","41","12","13","0","1","29","29","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Idah","North Central","Kogi","Idah","","","95","95","49","20","20","0","0","46","30","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","165","165","87","32","33","0","0","78","55","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Okene","North Central","Kogi","Okene","","","125","124","65","24","25","0","1","59","41","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","169","168","89","24","24","0","1","79","65","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","35","35","18","8","8","0","0","17","11","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","92","91","48","8","8","0","1","43","40","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","117","115","63","20","20","0","2","52","43","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","20","20","11","0","0","0","0","9","11","0"
"2019/2020","Female","disabled","WAEC","University","lga","Ankpa","North Central","Kogi","Ankpa","","","96","94","47","12","12","0","2","47","35","0"
"2019/2020","Female","disabled","WAEC","University","lga","Idah","North Central","Kogi","Idah","","","92","92","49","20","20","0","0","43","29","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","29","29","14","8","8","0","0","15","6","0"
"2019/2020","Female","disabled","WAEC","University","lga","Lokoja","North Central","Kogi","Lokoja","","","216","214","119","32","33","0","2","95","87","0"
"2019/2020","Female","disabled","WAEC","University","lga","Okene","North Central","Kogi","Okene","","","138","137","73","28","29","0","1","64","45","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","274","269","165","61","51","10","5","104","104","10"
"2019/2020","Male","all","NABTEB","College of Education","lga","Idah","North Central","Kogi","Idah","","","400","395","233","83","78","5","5","162","150","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","677","667","366","106","98","10","10","301","261","10"
"2019/2020","Male","all","NABTEB","College of Education","lga","Okene","North Central","Kogi","Okene","","","475","468","269","66","64","5","7","199","202","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","680","670","377","117","94","23","10","293","259","23"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","180","177","96","34","28","6","3","81","62","6"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","349","344","199","61","51","11","5","145","138","11"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","443","436","246","60","55","6","7","190","185","6"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","75","74","41","11","11","0","1","33","31","0"
"2019/2020","Male","all","NABTEB","University","lga","Ankpa","North Central","Kogi","Ankpa","","","366","361","204","60","51","10","5","157","144","10"
"2019/2020","Male","all","NABTEB","University","lga","Idah","North Central","Kogi","Idah","","","370","364","196","49","51","0","6","168","146","0"
"2019/2020","Male","all","NABTEB","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","157","155","83","22","22","0","2","72","62","0"
"2019/2020","Male","all","NABTEB","University","lga","Lokoja","North Central","Kogi","Lokoja","","","881","867","504","152","112","40","14","363","351","40"
"2019/2020","Male","all","NABTEB","University","lga","Okene","North Central","Kogi","Okene","","","493","486","290","102","93","10","7","196","188","10"
"2019/2020","Male","all","NECO","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","504","496","288","108","102","6","8","208","180","6"
"2019/2020","Male","all","NECO","College of Education","lga","Idah","North Central","Kogi","Idah","","","780","769","445","166","153","13","11","324","279","13"
"2019/2020","Male","all","NECO","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","1287","1268","712","217","194","23","19","556","495","23"
"2019/2020","Male","all","NECO","College of Education","lga","Okene","North Central","Kogi","Okene","","","862","850","483","137","122","15","12","367","346","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","1247","1230","690","221","201","20","17","540","469","20"
"2019/2020","Male","all","NECO","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","314","310","178","57","51","6","4","132","121","6"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","678","668","381","118","113","5","10","287","263","5"
"2019/2020","Male","all","NECO","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","804","791","452","146","131","15","13","339","306","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","171","168","96","24","20","4","3","72","73","4"
"2019/2020","Male","all","NECO","University","lga","Ankpa","North Central","Kogi","Ankpa","","","755","744","420","104","92","12","11","324","316","12"
"2019/2020","Male","all","NECO","University","lga","Idah","North Central","Kogi","Idah","","","706","696","390","118","102","16","10","306","273","16"
"2019/2020","Male","all","NECO","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","299","295","154","33","25","8","4","141","121","8"
"2019/2020","Male","all","NECO","University","lga","Lokoja","North Central","Kogi","Lokoja","","","1750","1724","982","306","282","24","26","742","676","24"
"2019/2020","Male","all","NECO","University","lga","Okene","North Central","Kogi","Okene","","","998","983","558","197","183","14","15","425","361","14"
"2019/2020","Male","all","WAEC","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","677","667","395","150","131","19","10","272","245","19"
"2019/2020","Male","all","WAEC","College of Education","lga","Idah","North Central","Kogi","Idah","","","1007","991","564","196","173","23","16","427","368","23"
"2019/2020","Male","all","WAEC","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","1645","1620","904","293","262","31","25","716","611","31"
"2019/2020","Male","all","WAEC","College of Education","lga","Okene","North Central","Kogi","Okene","","","1200","1182","679","209","185","24","18","503","469","24"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","1604","1580","898","297","271","26","24","682","600","26"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","441","435","244","89","77","12","6","191","155","12"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","900","886","494","157","139","18","14","392","336","18"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","1051","1036","589","202","178","24","15","447","388","24"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","198","195","106","32","30","2","3","89","75","2"
"2019/2020","Male","all","WAEC","University","lga","Ankpa","North Central","Kogi","Ankpa","","","925","912","492","146","131","15","13","420","346","15"
"2019/2020","Male","all","WAEC","University","lga","Idah","North Central","Kogi","Idah","","","848","835","483","164","144","20","13","352","319","20"
"2019/2020","Male","all","WAEC","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","394","388","206","60","55","5","6","182","147","5"
"2019/2020","Male","all","WAEC","University","lga","Lokoja","North Central","Kogi","Lokoja","","","2287","2253","1283","404","347","57","34","970","879","57"
"2019/2020","Male","all","WAEC","University","lga","Okene","North Central","Kogi","Okene","","","1236","1219","714","250","219","31","17","505","464","31"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","32","32","18","12","12","0","0","14","6","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Idah","North Central","Kogi","Idah","","","59","59","30","18","18","0","0","30","12","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","84","84","42","12","12","0","0","42","30","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Okene","North Central","Kogi","Okene","","","59","59","30","0","0","0","0","29","30","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","91","91","45","12","12","0","0","46","33","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","41","41","21","12","12","0","0","20","9","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","61","61","30","0","0","0","0","31","30","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Ankpa","North Central","Kogi","Ankpa","","","46","46","24","12","12","0","0","22","12","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Idah","North Central","Kogi","Idah","","","59","59","30","0","0","0","0","30","30","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","23","23","12","0","0","0","0","11","12","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Lokoja","North Central","Kogi","Lokoja","","","102","102","54","12","12","0","0","48","42","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Okene","North Central","Kogi","Okene","","","72","72","39","18","18","0","0","33","21","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","59","58","32","10","10","0","1","26","22","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Idah","North Central","Kogi","Idah","","","79","79","44","24","24","0","0","35","20","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","132","132","71","19","19","0","0","61","51","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Okene","North Central","Kogi","Okene","","","102","102","53","10","10","0","0","49","43","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","146","146","79","30","30","0","0","67","50","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","30","30","12","9","9","0","0","18","3","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","75","75","38","15","15","0","0","37","23","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","85","85","47","24","24","0","0","38","23","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","21","21","10","5","5","0","0","10","6","0"
"2019/2020","Male","disabled","NECO","University","lga","Ankpa","North Central","Kogi","Ankpa","","","88","86","42","5","5","0","2","44","37","0"
"2019/2020","Male","disabled","NECO","University","lga","Idah","North Central","Kogi","Idah","","","72","72","37","14","14","0","0","35","23","0"
"2019/2020","Male","disabled","NECO","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","23","23","9","0","0","0","0","14","9","0"
"2019/2020","Male","disabled","NECO","University","lga","Lokoja","North Central","Kogi","Lokoja","","","193","191","101","30","30","0","2","90","71","0"
"2019/2020","Male","disabled","NECO","University","lga","Okene","North Central","Kogi","Okene","","","109","109","56","24","24","0","0","53","33","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","80","79","44","12","13","0","1","35","32","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Idah","North Central","Kogi","Idah","","","107","107","58","20","20","0","0","49","38","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","172","171","89","32","33","0","1","82","57","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Okene","North Central","Kogi","Okene","","","139","138","74","16","16","0","1","64","58","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","183","182","100","28","28","0","1","82","72","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","41","41","20","4","4","0","0","20","17","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","97","96","52","12","12","0","1","44","40","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","120","118","65","20","20","0","2","53","45","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","26","26","14","4","4","0","0","12","10","0"
"2019/2020","Male","disabled","WAEC","University","lga","Ankpa","North Central","Kogi","Ankpa","","","108","106","56","8","8","0","2","50","48","0"
"2019/2020","Male","disabled","WAEC","University","lga","Idah","North Central","Kogi","Idah","","","95","95","48","20","20","0","0","47","29","0"
"2019/2020","Male","disabled","WAEC","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","35","35","18","4","4","0","0","18","14","0"
"2019/2020","Male","disabled","WAEC","University","lga","Lokoja","North Central","Kogi","Lokoja","","","246","243","134","28","29","0","3","109","106","0"
"2019/2020","Male","disabled","WAEC","University","lga","Okene","North Central","Kogi","Okene","","","137","136","73","24","24","0","1","63","49","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","293","289","173","73","62","11","4","116","100","11"
"2020/2021","Female","all","NABTEB","College of Education","lga","Idah","North Central","Kogi","Idah","","","430","424","242","95","91","5","6","182","147","5"
"2020/2021","Female","all","NABTEB","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","752","741","431","128","114","16","11","310","304","16"
"2020/2021","Female","all","NABTEB","College of Education","lga","Okene","North Central","Kogi","Okene","","","461","455","270","100","91","10","6","185","170","10"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","694","683","404","146","118","28","11","279","258","28"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","176","173","100","34","34","0","3","73","66","0"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","358","353","200","67","57","11","5","153","133","11"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","479","472","277","102","90","12","7","195","175","12"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","71","70","39","17","17","0","1","31","23","0"
"2020/2021","Female","all","NABTEB","University","lga","Ankpa","North Central","Kogi","Ankpa","","","384","379","217","67","56","11","5","162","150","11"
"2020/2021","Female","all","NABTEB","University","lga","Idah","North Central","Kogi","Idah","","","406","400","227","68","62","6","6","173","159","6"
"2020/2021","Female","all","NABTEB","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","146","144","80","22","22","0","2","64","58","0"
"2020/2021","Female","all","NABTEB","University","lga","Lokoja","North Central","Kogi","Lokoja","","","891","877","507","191","153","38","14","370","316","38"
"2020/2021","Female","all","NABTEB","University","lga","Okene","North Central","Kogi","Okene","","","550","542","316","117","102","15","8","226","199","15"
"2020/2021","Female","all","NECO","College of Education","lga","Ankpa","North Central","Kogi","Ankpa","","","554","546","335","120","107","13","8","211","216","13"
"2020/2021","Female","all","NECO","College of Education","lga","Idah","North Central","Kogi","Idah","","","816","805","473","187","169","18","11","332","286","18"
"2020/2021","Female","all","NECO","College of Education","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","1425","1403","810","273","247","26","22","593","537","26"
"2020/2021","Female","all","NECO","College of Education","lga","Okene","North Central","Kogi","Okene","","","855","842","480","168","154","14","13","362","312","14"
"2020/2021","Female","all","NECO","Polytechnic","lga","Ankpa","North Central","Kogi","Ankpa","","","1298","1280","732","254","226","28","18","548","478","28"
"2020/2021","Female","all","NECO","Polytechnic","lga","Idah","North Central","Kogi","Idah","","","310","305","176","62","56","6","5","129","115","6"
"2020/2021","Female","all","NECO","Polytechnic","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","689","678","400","144","128","16","11","278","256","16"
"2020/2021","Female","all","NECO","Polytechnic","lga","Lokoja","North Central","Kogi","Lokoja","","","949","934","517","173","153","20","15","417","344","20"
"2020/2021","Female","all","NECO","Polytechnic","lga","Okene","North Central","Kogi","Okene","","","149","147","81","29","26","3","2","66","53","3"
"2020/2021","Female","all","NECO","University","lga","Ankpa","North Central","Kogi","Ankpa","","","722","711","393","124","107","17","11","318","270","17"
"2020/2021","Female","all","NECO","University","lga","Idah","North Central","Kogi","Idah","","","719","707","403","134","119","15","12","304","270","15"
"2020/2021","Female","all","NECO","University","lga","Kabba/Bunu","North Central","Kogi","Kabba/Bunu","","","300","296","156","48","41","7","4","140","108","7"
"2020/2021","Female","all","NECO","University","lga","Lokoja","North Central","Kogi","Lokoja","","","1677","1652","943","312","287","25","25","709","631","25"
"2020/2021","Female","all","NECO","University","lga","Okene","North Central","Kogi","Okene","","","1085","1070","628","226","205","21","15","442","402","21"
