"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NECO","1-year","Polytechnic","9","6","8","8","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","WAEC","1-year","Polytechnic","11","5","6","6","0","1.0","0","0","6","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Female","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NABTEB","1-year","Polytechnic","53","36","10","11","0","1.0","0","0","17","26","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NABTEB","2-year","Polytechnic","31","25","10","11","0","2.0","0","0","6","15","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NABTEB","3-5-year","Polytechnic","22","14","10","0","10","1.5","0","0","8","4","10"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NABTEB","5+-year","Polytechnic","14","11","0","0","0","1.5","0","0","3","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NECO","1-year","Polytechnic","112","76","30","34","0","1.0","0","0","36","46","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NECO","2-year","Polytechnic","68","45","23","17","6","2.0","0","0","23","22","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NECO","3-5-year","Polytechnic","41","29","15","8","7","1.5","0","0","12","14","7"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","NECO","5+-year","Polytechnic","24","16","8","8","0","1.5","0","0","8","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","WAEC","1-year","Polytechnic","104","76","29","25","4","1.0","0","0","28","47","4"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","WAEC","2-year","Polytechnic","79","56","23","19","4","2.0","0","0","23","33","4"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","WAEC","3-5-year","Polytechnic","39","28","12","12","0","1.5","0","0","11","16","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","all","WAEC","5+-year","Polytechnic","28","20","6","6","0","1.5","0","0","8","14","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NABTEB","1-year","Polytechnic","5","4","0","0","0","1.0","0","0","1","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NABTEB","2-year","Polytechnic","3","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NECO","1-year","Polytechnic","9","6","8","8","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","WAEC","1-year","Polytechnic","11","8","6","6","0","1.0","0","0","3","2","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","WAEC","3-5-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Community Secondary School, Bahuli","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NABTEB","1-year","College of Education","22","18","10","11","0","1.0","0","0","4","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NABTEB","2-year","College of Education","17","11","10","11","0","2.0","0","0","6","1","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NABTEB","3-5-year","College of Education","11","7","0","0","0","1.5","0","0","4","7","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NABTEB","5+-year","College of Education","6","4","0","0","0","1.5","0","0","2","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NECO","1-year","College of Education","41","29","8","8","0","1.0","0","0","12","21","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NECO","2-year","College of Education","27","19","8","8","0","2.0","0","0","8","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NECO","3-5-year","College of Education","18","13","8","0","8","1.5","0","0","5","5","8"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","NECO","5+-year","College of Education","9","6","0","0","0","1.5","0","0","3","6","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","WAEC","1-year","College of Education","48","31","12","12","0","1.0","0","0","17","19","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","WAEC","2-year","College of Education","34","22","6","6","0","2.0","0","0","12","16","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","WAEC","3-5-year","College of Education","20","14","6","6","0","1.5","0","0","6","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","all","WAEC","5+-year","College of Education","11","8","6","0","6","1.5","0","0","3","2","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NABTEB","1-year","College of Education","5","4","0","0","0","1.0","0","0","1","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NABTEB","2-year","College of Education","3","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NECO","1-year","College of Education","6","3","0","0","0","1.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NECO","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","WAEC","1-year","College of Education","8","6","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","WAEC","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","WAEC","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Female","disabled","WAEC","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NABTEB","1-year","College of Education","25","18","10","11","0","1.0","0","0","7","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NABTEB","2-year","College of Education","17","11","0","0","0","2.0","0","0","6","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NABTEB","3-5-year","College of Education","11","7","0","0","0","1.5","0","0","4","7","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NABTEB","5+-year","College of Education","6","4","0","0","0","1.5","0","0","2","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NECO","1-year","College of Education","53","35","15","8","7","1.0","0","0","18","20","7"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NECO","2-year","College of Education","32","22","8","8","0","2.0","0","0","10","14","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NECO","3-5-year","College of Education","24","16","8","8","0","1.5","0","0","8","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","NECO","5+-year","College of Education","12","10","0","0","0","1.5","0","0","2","10","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","WAEC","1-year","College of Education","56","39","12","12","0","1.0","0","0","17","27","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","WAEC","2-year","College of Education","31","22","6","6","0","2.0","0","0","9","16","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","WAEC","3-5-year","College of Education","25","17","6","6","0","1.5","0","0","8","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","all","WAEC","5+-year","College of Education","11","8","6","0","6","1.5","0","0","3","2","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NABTEB","1-year","College of Education","6","4","0","0","0","1.0","0","0","2","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NABTEB","2-year","College of Education","3","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NECO","1-year","College of Education","6","3","8","8","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NECO","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","WAEC","1-year","College of Education","8","6","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","WAEC","2-year","College of Education","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","WAEC","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Comprehensive High School, Bahuli","Male","disabled","WAEC","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NABTEB","1-year","University","33","25","10","11","0","1.0","0","0","8","15","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NABTEB","2-year","University","22","14","10","11","0","2.0","0","0","8","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NABTEB","3-5-year","University","14","7","0","0","0","1.5","0","0","7","7","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NABTEB","5+-year","University","8","7","0","0","0","1.5","0","0","1","7","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NECO","1-year","University","65","48","23","17","6","1.0","0","0","17","25","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NECO","2-year","University","38","29","15","17","0","2.0","0","0","9","14","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NECO","3-5-year","University","27","22","8","8","0","1.5","0","0","5","14","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","NECO","5+-year","University","18","13","8","8","0","1.5","0","0","5","5","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","WAEC","1-year","University","84","56","23","19","4","1.0","0","0","28","33","4"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","WAEC","2-year","University","51","34","12","12","0","2.0","0","0","17","22","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","WAEC","3-5-year","University","34","22","12","6","6","1.5","0","0","12","10","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","all","WAEC","5+-year","University","17","11","6","6","0","1.5","0","0","6","5","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NECO","1-year","University","6","3","8","8","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","WAEC","1-year","University","6","3","6","6","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Female","disabled","WAEC","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NABTEB","1-year","University","36","25","10","11","0","1.0","0","0","11","15","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NABTEB","2-year","University","22","18","10","11","0","2.0","0","0","4","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NABTEB","3-5-year","University","14","11","0","0","0","1.5","0","0","3","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NABTEB","5+-year","University","5","4","0","0","0","1.5","0","0","1","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NECO","1-year","University","56","41","15","17","0","1.0","0","0","15","26","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NECO","2-year","University","41","32","8","8","0","2.0","0","0","9","24","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NECO","3-5-year","University","27","19","8","8","0","1.5","0","0","8","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","NECO","5+-year","University","15","10","8","0","8","1.5","0","0","5","2","8"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","WAEC","1-year","University","84","59","17","19","0","1.0","0","0","25","42","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","WAEC","2-year","University","53","36","12","12","0","2.0","0","0","17","24","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","WAEC","3-5-year","University","39","28","12","6","6","1.5","0","0","11","16","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","all","WAEC","5+-year","University","17","11","6","0","6","1.5","0","0","6","5","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NABTEB","1-year","University","5","4","0","0","0","1.0","0","0","1","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NECO","1-year","University","6","3","8","8","0","1.0","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","WAEC","1-year","University","6","3","0","0","0","1.0","0","0","3","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Government Secondary School, Bahuli","Male","disabled","WAEC","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NABTEB","1-year","University","44","29","10","11","0","1.0","0","0","15","19","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NABTEB","2-year","University","25","14","10","11","0","2.0","0","0","11","4","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NABTEB","3-5-year","University","17","11","0","0","0","1.5","0","0","6","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NABTEB","5+-year","University","11","7","0","0","0","1.5","0","0","4","7","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NECO","1-year","University","77","51","15","17","0","1.0","0","0","26","36","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NECO","2-year","University","50","35","8","8","0","2.0","0","0","15","27","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NECO","3-5-year","University","27","19","8","8","0","1.5","0","0","8","11","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","NECO","5+-year","University","21","13","8","0","8","1.5","0","0","8","5","8"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","WAEC","1-year","University","99","65","23","25","0","1.0","0","0","34","42","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","WAEC","2-year","University","56","36","12","12","0","2.0","0","0","20","24","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","WAEC","3-5-year","University","42","28","12","6","6","1.5","0","0","14","16","6"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","all","WAEC","5+-year","University","23","14","6","6","0","1.5","0","0","9","8","0"
"2019/2020","North East","Adamawa","Mubi North","Bahuli","Unity College, Mubi North","Female","disabled","NABTEB","1-year","University","5","4","0","0","0","1.0","0","0","1","4","0"
