session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,54,28,14,10,4,0,26,14,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,49,28,9,11,0,0,21,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,150,88,28,26,3,0,62,60,3
2019/2020,Female,all,NABTEB,1-year,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,82,51,14,15,0,0,31,37,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,43,25,10,10,0,0,18,15,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,52,31,10,10,0,0,21,21,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,59,37,14,10,4,0,22,23,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,84,51,23,21,4,0,33,28,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,27,14,5,5,0,0,13,9,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,16,8,5,5,0,0,8,3,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,30,17,5,5,0,0,13,12,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,41,22,9,5,4,0,19,13,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,27,14,5,5,0,0,13,9,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,22,14,5,5,0,0,8,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,30,17,5,5,0,0,13,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,14,8,5,5,0,0,6,3,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,22,14,5,5,0,0,8,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,73,42,19,15,4,0,31,23,4
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,33,20,5,5,0,0,13,15,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,85,51,19,20,0,0,34,32,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,52,31,10,10,0,0,21,21,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,40,22,10,10,0,0,18,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,0,108,62,24,20,4,0,46,38,4
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,43,25,10,10,0,0,18,15,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,55,34,14,15,0,0,21,20,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,19,11,4,5,0,0,8,7,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,19,11,5,5,0,0,8,6,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,40,25,10,10,0,0,15,15,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,33,20,9,5,4,0,13,11,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,27,17,5,5,0,0,10,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,43,22,10,10,0,0,21,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,35,20,9,5,4,0,15,11,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,46,31,14,10,4,0,15,17,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,57,34,14,10,4,0,23,20,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,16,8,0,0,0,0,8,8,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,36,20,5,5,0,0,16,15,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,30,14,5,5,0,0,16,9,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,90,51,19,15,4,0,39,32,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,51,28,14,10,4,0,23,14,4
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,27,14,10,5,5,0,13,4,5
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,33,17,5,5,0,0,16,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,35,19,4,5,0,0,16,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,54,30,15,15,0,0,24,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,22,11,5,0,5,0,11,6,5
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,14,8,0,0,0,0,6,8,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,24,14,5,5,0,0,10,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,25,14,5,5,0,0,11,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,19,11,5,5,0,0,8,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,11,9,5,5,0,0,2,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,24,14,5,5,0,0,10,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,8,6,5,5,0,0,2,1,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,14,8,5,5,0,0,6,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,47,28,10,10,0,0,19,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,22,11,5,5,0,0,11,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,48,30,15,15,0,0,18,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,30,19,5,5,0,0,11,14,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,24,14,10,10,0,0,10,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,0,74,41,20,15,5,0,33,21,5
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,25,14,5,5,0,0,11,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,36,20,5,5,0,0,16,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,11,9,4,5,0,0,2,5,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,14,8,5,5,0,0,6,3,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,25,14,5,5,0,0,11,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,19,11,5,5,0,0,8,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,16,8,5,5,0,0,8,3,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,22,14,10,10,0,0,8,4,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,24,14,5,5,0,0,10,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,35,20,5,5,0,0,15,15,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,36,22,10,10,0,0,14,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,22,14,5,5,0,0,8,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,19,11,4,5,0,0,8,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,65,37,15,15,0,0,28,22,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,35,20,5,5,0,0,15,15,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,13,6,0,0,0,0,7,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,22,14,4,5,0,0,8,10,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,30,18,0,0,0,0,12,18,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,14,8,0,0,0,0,6,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,11,9,0,0,0,0,2,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,8,6,5,0,5,0,2,1,5
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,24,15,5,0,5,0,9,10,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,14,6,0,0,0,0,8,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,33,18,5,0,5,0,15,13,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,19,9,5,0,5,0,10,4,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,16,9,5,0,5,0,7,4,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,0,41,28,5,0,5,0,13,23,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,16,9,0,0,0,0,7,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,13,9,5,0,5,0,4,4,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,8,6,5,0,5,0,2,1,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,13,6,0,0,0,0,7,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,14,8,0,0,0,0,6,8,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,22,14,10,5,5,0,8,4,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,11,6,4,0,4,0,5,2,4
2019/2020,Female,all,NABTEB,5+-year,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,30,17,5,0,5,0,13,12,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,19,11,5,5,0,0,8,6,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,130,73,23,24,0,0,57,50,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,145,86,27,24,4,0,59,59,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,175,102,32,28,4,0,73,70,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,256,150,55,43,12,0,106,95,12
2019/2020,Female,all,NECO,1-year,College of Education,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,87,51,18,19,0,0,36,33,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,49,28,9,5,4,0,21,19,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,105,58,23,19,4,0,47,35,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,116,73,36,33,3,0,43,37,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,90,56,23,19,4,0,34,33,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,55,36,14,14,0,0,19,22,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,93,48,18,9,9,0,45,30,9
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,43,23,9,5,4,0,20,14,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,0,70,41,18,14,4,0,29,23,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Isapa,North Central,Kwara,Ekiti,Isapa,,0,212,127,55,52,4,0,85,72,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,96,56,18,14,4,0,40,38,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,223,137,54,42,12,0,86,83,12
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,180,104,41,28,13,0,76,63,13
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,130,73,27,28,0,0,57,46,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,0,334,198,77,66,12,0,136,121,12
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,119,71,23,24,0,0,48,48,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,157,97,37,29,8,0,60,60,8
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,52,30,14,10,4,0,22,16,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,46,28,14,10,4,0,18,14,4
2019/2020,Female,all,NECO,1-year,University,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,0,119,71,23,23,0,0,48,48,0
2019/2020,Female,all,NECO,1-year,University,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,0,105,64,23,19,4,0,41,41,4
2019/2020,Female,all,NECO,1-year,University,ward,Lafiagi III,North Central,Kwara,Edu,Lafiagi III,,0,67,41,18,19,0,0,26,23,0
2019/2020,Female,all,NECO,1-year,University,ward,Koro,North Central,Kwara,Ekiti,Koro,,0,116,66,23,20,4,0,50,43,4
2019/2020,Female,all,NECO,1-year,University,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,0,105,64,27,24,3,0,41,37,3
2019/2020,Female,all,NECO,1-year,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,0,142,86,32,28,4,0,56,54,4
2019/2020,Female,all,NECO,1-year,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,0,169,101,41,38,4,0,68,60,4
2019/2020,Female,all,NECO,1-year,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,43,25,9,10,0,0,18,16,0
2019/2020,Female,all,NECO,1-year,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,0,99,59,23,24,0,0,40,36,0
2019/2020,Female,all,NECO,1-year,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,99,56,23,19,4,0,43,33,4
2019/2020,Female,all,NECO,1-year,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,255,152,59,52,7,0,103,93,7
2019/2020,Female,all,NECO,1-year,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,0,148,83,27,19,8,0,65,56,8
