"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","140","138","75","34","29","5","2","63","42","5"
"2019/2020","Female","all","NABTEB","University","ward","Ede","North Central","Kogi","Idah","Ede","","60","59","35","11","11","0","1","24","24","0"
"2019/2020","Female","all","NABTEB","University","ward","Ega","North Central","Kogi","Idah","Ega","","157","155","86","28","23","5","2","69","59","5"
"2019/2020","Female","all","NABTEB","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","139","137","80","34","29","5","2","57","46","5"
"2019/2020","Female","all","NABTEB","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","72","71","38","11","11","0","1","33","28","0"
"2019/2020","Female","all","NABTEB","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","57","56","29","6","6","0","1","27","23","0"
"2019/2020","Female","all","NABTEB","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","233","229","135","44","39","5","4","94","91","5"
"2019/2020","Female","all","NABTEB","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","316","312","186","62","51","11","4","126","124","11"
"2019/2020","Female","all","NABTEB","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","266","262","145","51","46","5","4","117","95","5"
"2019/2020","Female","all","NABTEB","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","90","89","56","23","17","6","1","33","34","6"
"2019/2020","Female","all","NABTEB","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","239","236","134","39","36","5","3","102","96","5"
"2019/2020","Female","all","NABTEB","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","139","137","83","34","34","0","2","54","49","0"
"2019/2020","Female","all","NECO","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","453","446","254","99","87","12","7","192","155","12"
"2019/2020","Female","all","NECO","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","226","223","124","43","35","8","3","99","81","8"
"2019/2020","Female","all","NECO","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","378","373","224","95","87","8","5","149","129","8"
"2019/2020","Female","all","NECO","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","137","135","84","33","31","2","2","51","51","2"
"2019/2020","Female","all","NECO","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","277","273","153","57","51","6","4","120","96","6"
"2019/2020","Female","all","NECO","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","688","678","383","128","113","15","10","295","256","15"
"2019/2020","Female","all","NECO","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","316","311","175","61","56","5","5","136","114","5"
"2019/2020","Female","all","NECO","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","322","317","178","57","51","6","5","139","121","6"
"2019/2020","Female","all","NECO","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","164","162","88","38","36","2","2","74","51","2"
"2019/2020","Female","all","NECO","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","277","273","159","61","56","5","4","114","98","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","246","242","130","38","30","8","4","112","92","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","480","473","283","118","108","10","7","190","165","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","407","401","221","70","67","3","6","180","152","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","89","88","49","24","20","4","1","39","25","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","203","200","120","42","41","1","3","80","79","1"
"2019/2020","Female","all","NECO","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","375","370","212","71","67","4","5","158","142","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","254","250","142","52","46","6","4","108","91","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","227","223","132","56","50","6","4","91","76","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","98","97","62","28","25","3","1","35","34","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","487","480","272","95","87","8","7","208","177","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","146","144","78","24","20","4","2","66","54","4"
"2019/2020","Female","all","NECO","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","392","386","219","57","51","6","6","167","162","6"
"2019/2020","Female","all","NECO","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","285","281","158","57","51","6","4","123","101","6"
"2019/2020","Female","all","NECO","University","ward","Ede","North Central","Kogi","Idah","Ede","","108","106","61","24","20","4","2","45","38","4"
"2019/2020","Female","all","NECO","University","ward","Ega","North Central","Kogi","Idah","Ega","","280","276","159","52","51","2","4","117","107","2"
"2019/2020","Female","all","NECO","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","266","262","150","62","56","6","4","112","89","6"
"2019/2020","Female","all","NECO","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","124","122","65","14","10","4","2","57","51","4"
"2019/2020","Female","all","NECO","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","124","122","65","19","15","4","2","57","46","4"
"2019/2020","Female","all","NECO","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","423","417","248","89","77","12","6","169","159","12"
"2019/2020","Female","all","NECO","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","662","652","372","123","113","10","10","280","249","10"
"2019/2020","Female","all","NECO","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","497","489","272","90","82","8","8","217","183","8"
"2019/2020","Female","all","NECO","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","207","204","121","47","41","6","3","83","74","6"
"2019/2020","Female","all","NECO","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","467","461","273","99","92","7","6","188","174","7"
"2019/2020","Female","all","NECO","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","308","304","184","61","56","6","4","120","123","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","644","635","386","158","140","18","9","249","228","18"
"2019/2020","Female","all","WAEC","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","288","284","160","64","56","8","4","124","96","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","478","471","284","114","102","12","7","187","171","12"
"2019/2020","Female","all","WAEC","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","160","158","89","40","38","2","2","69","50","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","303","299","173","64","55","9","4","126","109","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","907","894","508","182","161","21","13","386","326","21"
"2019/2020","Female","all","WAEC","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","423","417","231","81","72","9","6","186","150","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","415","409","219","77","68","9","6","190","143","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","235","232","138","61","55","6","3","94","78","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","382","376","218","76","68","8","6","158","143","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","280","276","152","52","47","5","4","124","101","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","681","670","388","145","127","18","11","282","243","18"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","523","515","291","102","89","13","8","224","190","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","119","117","67","28","26","2","2","50","40","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","277","273","150","53","47","6","4","123","98","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","500","493","279","101","89","12","7","214","178","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","311","306","169","61","51","10","5","137","109","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","277","273","155","64","59","5","4","118","92","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","116","114","67","32","30","2","2","47","36","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","652","643","373","121","106","16","9","270","252","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","166","164","91","24","21","3","2","73","68","3"
"2019/2020","Female","all","WAEC","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","491","483","259","80","72","8","8","224","179","8"
"2019/2020","Female","all","WAEC","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","310","305","169","57","47","10","5","136","112","10"
"2019/2020","Female","all","WAEC","University","ward","Ede","North Central","Kogi","Idah","Ede","","124","122","72","28","26","2","2","50","44","2"
"2019/2020","Female","all","WAEC","University","ward","Ega","North Central","Kogi","Idah","Ega","","363","358","200","77","68","9","5","158","123","9"
"2019/2020","Female","all","WAEC","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","340","335","193","72","64","8","5","142","122","8"
"2019/2020","Female","all","WAEC","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","173","170","91","28","25","3","3","79","64","3"
"2019/2020","Female","all","WAEC","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","151","149","84","32","30","2","2","65","53","2"
"2019/2020","Female","all","WAEC","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","575","567","317","114","102","12","8","250","203","12"
"2019/2020","Female","all","WAEC","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","827","814","455","170","147","23","13","359","285","23"
"2019/2020","Female","all","WAEC","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","557","548","328","129","113","16","9","220","199","16"
"2019/2020","Female","all","WAEC","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","217","214","131","53","47","6","3","83","79","6"
"2019/2020","Female","all","WAEC","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","550","542","312","115","105","10","8","230","197","10"
"2019/2020","Female","all","WAEC","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","374","368","213","81","73","8","6","155","133","8"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","29","29","15","12","12","0","0","14","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","11","11","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","35","35","18","6","6","0","0","18","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","22","22","12","6","6","0","0","10","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","25","25","12","0","0","0","0","13","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","11","11","6","6","6","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","23","23","12","6","6","0","0","11","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","35","35","18","18","18","0","0","18","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","26","26","15","6","6","0","0","11","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","11","11","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","11","11","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","29","29","15","12","12","0","0","14","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","22","22","12","6","6","0","0","10","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","11","11","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","28","28","12","6","6","0","0","16","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","26","26","12","0","0","0","0","14","12","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","14","14","6","6","6","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ede","North Central","Kogi","Idah","Ede","","11","11","6","0","0","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ega","North Central","Kogi","Idah","Ega","","23","23","12","0","0","0","0","12","12","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","23","23","12","6","6","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","11","11","6","0","0","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","25","25","15","6","6","0","0","10","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","38","38","21","6","6","0","0","17","15","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","29","29","15","6","6","0","0","14","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","11","11","6","6","6","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","35","35","18","0","0","0","0","17","18","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","22","22","12","12","12","0","0","10","0","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","53","53","30","10","10","0","0","23","20","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","33","33","18","5","5","0","0","15","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","36","36","18","9","9","0","0","18","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","11","11","7","4","4","0","0","4","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","26","26","12","4","4","0","0","14","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","67","67","35","15","15","0","0","32","20","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","29","29","15","5","5","0","0","14","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","42","42","23","10","10","0","0","19","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","11","11","4","4","4","0","0","7","0","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","29","29","14","9","9","0","0","14","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","26","26","12","5","5","0","0","14","7","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","48","48","25","14","14","0","0","23","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","52","52","26","10","10","0","0","26","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","11","11","7","4","4","0","0","4","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","17","17","10","4","4","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","48","48","26","5","5","0","0","22","21","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","21","21","13","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","23","23","12","9","9","0","0","12","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","11","11","7","5","5","0","0","4","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","52","52","28","10","10","0","0","24","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","18","18","10","5","5","0","0","8","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","42","42","20","0","0","0","0","22","20","0"
"2019/2020","Female","disabled","NECO","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","30","30","18","5","5","0","0","12","14","0"
"2019/2020","Female","disabled","NECO","University","ward","Ede","North Central","Kogi","Idah","Ede","","11","11","4","4","4","0","0","7","0","0"
"2019/2020","Female","disabled","NECO","University","ward","Ega","North Central","Kogi","Idah","Ega","","26","26","14","9","9","0","0","12","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","32","32","15","9","9","0","0","17","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","11","11","4","0","0","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","11","11","4","0","0","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","43","43","24","10","10","0","0","19","15","0"
"2019/2020","Female","disabled","NECO","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","71","71","37","15","15","0","0","34","23","0"
"2019/2020","Female","disabled","NECO","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","53","52","26","10","10","0","1","26","17","0"
"2019/2020","Female","disabled","NECO","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","21","21","10","5","5","0","0","10","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","50","50","28","14","14","0","0","22","14","0"
"2019/2020","Female","disabled","NECO","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","39","39","23","10","10","0","0","16","13","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","71","70","41","12","13","0","1","29","29","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","35","35","18","8","8","0","0","17","11","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","44","44","23","8","8","0","0","21","16","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","14","14","7","4","4","0","0","7","3","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","32","32","18","8","8","0","0","14","11","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","85","85","45","16","17","0","0","40","29","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","47","47","23","8","8","0","0","24","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","60","59","30","12","13","0","1","29","18","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","17","17","8","4","4","0","0","8","5","0"
