session,gender,disability_scope,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NECO,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,349,343,189,69,62,7,6,154,120,7
2019/2020,Female,all,NECO,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,364,358,207,77,70,7,6,151,130,7
2019/2020,Female,all,NECO,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,565,557,325,129,118,11,8,232,196,11
2019/2020,Female,all,NECO,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,435,428,243,97,88,9,7,185,146,9
2019/2020,Female,all,NECO,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,156,154,87,32,31,1,2,67,55,1
2019/2020,Female,all,NECO,University,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,118,116,67,28,26,2,2,49,39,2
2019/2020,Female,all,NECO,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,246,242,141,52,49,3,4,101,89,3
2019/2020,Female,all,WAEC,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,769,758,416,149,133,16,11,342,267,16
2019/2020,Female,all,WAEC,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,689,679,374,133,116,17,10,305,241,17
2019/2020,Female,all,WAEC,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,149,147,85,31,30,1,2,62,54,1
2019/2020,Female,all,WAEC,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,158,156,85,25,23,2,2,71,60,2
2019/2020,Female,all,WAEC,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,401,395,236,87,80,7,6,159,149,7
2019/2020,Female,all,WAEC,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,199,196,113,37,33,4,3,83,76,4
2019/2020,Female,all,WAEC,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,196,193,106,37,33,4,3,87,69,4
2019/2020,Female,all,WAEC,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,503,496,281,99,90,9,7,215,182,9
2019/2020,Female,all,WAEC,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,208,205,111,43,40,3,3,94,68,3
2019/2020,Female,all,WAEC,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,158,156,97,37,33,4,2,59,60,4
2019/2020,Female,all,WAEC,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,569,560,328,118,110,8,9,232,210,8
2019/2020,Female,all,WAEC,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,270,266,153,50,47,3,4,113,103,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,323,318,176,50,47,3,5,142,126,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,510,502,294,112,100,12,8,208,182,12
2019/2020,Female,all,WAEC,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,121,119,72,31,30,1,2,47,41,1
2019/2020,Female,all,WAEC,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,351,346,206,72,66,6,5,140,134,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,503,496,293,109,100,9,7,203,184,9
2019/2020,Female,all,WAEC,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,252,248,141,43,40,3,4,107,98,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,744,734,430,155,143,12,10,304,275,12
2019/2020,Female,all,WAEC,Polytechnic,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,594,585,328,103,90,13,9,257,225,13
2019/2020,Female,all,WAEC,Polytechnic,ward,Kalio,South South,Rivers,Okrika,Kalio,,155,153,85,31,27,4,2,68,54,4
2019/2020,Female,all,WAEC,Polytechnic,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,226,223,132,50,43,7,3,91,82,7
2019/2020,Female,all,WAEC,Polytechnic,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,522,514,294,100,94,6,8,220,194,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,366,361,213,71,63,8,5,148,142,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,289,285,173,68,63,5,4,112,105,5
2019/2020,Female,all,WAEC,University,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,249,245,146,56,50,6,4,99,90,6
2019/2020,Female,all,WAEC,University,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,503,496,284,99,90,9,7,212,185,9
2019/2020,Female,all,WAEC,University,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,416,410,233,81,73,8,6,177,152,8
2019/2020,Female,all,WAEC,University,ward,Alesa,South South,Rivers,Eleme,Alesa,,354,349,210,84,77,7,5,139,126,7
2019/2020,Female,all,WAEC,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,488,481,261,90,80,10,7,220,171,10
2019/2020,Female,all,WAEC,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,466,459,259,84,77,7,7,200,175,7
2019/2020,Female,all,WAEC,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,743,732,423,152,141,11,11,309,271,11
2019/2020,Female,all,WAEC,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,609,600,333,118,103,15,9,267,215,15
2019/2020,Female,all,WAEC,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,236,233,129,37,33,4,3,104,92,4
2019/2020,Female,all,WAEC,University,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,146,144,79,28,27,1,2,65,51,1
2019/2020,Female,all,WAEC,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,316,312,182,68,63,5,4,130,114,5
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,48,48,24,16,16,0,0,24,8,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,38,38,21,12,12,0,0,17,9,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,17,17,11,4,4,0,0,6,7,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,29,29,14,8,8,0,0,15,6,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,27,27,15,8,8,0,0,12,7,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,15,15,9,4,4,0,0,6,5,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,27,27,15,8,8,0,0,12,7,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,24,24,12,8,8,0,0,12,4,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,26,26,14,8,8,0,0,12,6,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,38,38,20,12,12,0,0,18,8,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,24,24,12,8,8,0,0,12,4,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Kalio,South South,Rivers,Okrika,Kalio,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,27,27,15,8,8,0,0,12,7,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,University,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,University,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,27,27,15,8,8,0,0,12,7,0
2019/2020,Female,disabled,NABTEB,University,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,24,24,12,8,8,0,0,12,4,0
2019/2020,Female,disabled,NABTEB,University,ward,Alesa,South South,Rivers,Eleme,Alesa,,14,14,8,4,4,0,0,6,4,0
2019/2020,Female,disabled,NABTEB,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,26,26,14,8,8,0,0,12,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,26,26,14,8,8,0,0,12,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,48,48,24,16,16,0,0,24,8,0
2019/2020,Female,disabled,NABTEB,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,38,38,20,12,12,0,0,18,8,0
2019/2020,Female,disabled,NABTEB,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,University,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,12,12,6,4,4,0,0,6,2,0
2019/2020,Female,disabled,NABTEB,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,24,24,12,8,8,0,0,12,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,63,63,31,16,16,0,0,32,15,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,55,55,34,12,13,0,0,21,22,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,12,12,8,4,5,0,0,4,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,12,12,5,4,5,0,0,7,1,0
2019/2020,Female,disabled,NECO,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,31,31,18,8,9,0,0,13,10,0
2019/2020,Female,disabled,NECO,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,16,16,8,4,4,0,0,8,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,13,13,8,4,5,0,0,5,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,49,48,26,8,8,0,1,22,18,0
2019/2020,Female,disabled,NECO,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,19,19,10,4,4,0,0,9,6,0
2019/2020,Female,disabled,NECO,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,56,56,30,8,8,0,0,26,22,0
2019/2020,Female,disabled,NECO,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,22,22,10,4,4,0,0,12,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,22,22,10,4,4,0,0,12,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,44,44,23,8,9,0,0,21,15,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,12,12,8,4,4,0,0,4,4,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,35,35,18,8,8,0,0,17,10,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,47,47,25,8,10,0,0,22,17,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,22,22,10,4,5,0,0,12,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,72,72,38,12,13,0,0,34,26,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,44,44,23,8,8,0,0,21,15,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Kalio,South South,Rivers,Okrika,Kalio,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,53,53,26,8,8,0,0,27,18,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,25,25,13,4,4,0,0,12,9,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,28,28,15,4,4,0,0,13,11,0
2019/2020,Female,disabled,NECO,University,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,16,16,8,4,5,0,0,8,4,0
2019/2020,Female,disabled,NECO,University,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,40,40,23,8,9,0,0,17,15,0
2019/2020,Female,disabled,NECO,University,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,44,44,23,8,8,0,0,21,15,0
2019/2020,Female,disabled,NECO,University,ward,Alesa,South South,Rivers,Eleme,Alesa,,31,31,18,8,9,0,0,13,10,0
2019/2020,Female,disabled,NECO,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,38,38,21,8,8,0,0,17,13,0
2019/2020,Female,disabled,NECO,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,38,38,21,8,8,0,0,17,13,0
2019/2020,Female,disabled,NECO,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,67,67,39,16,16,0,0,28,23,0
2019/2020,Female,disabled,NECO,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,51,51,23,12,12,0,0,28,11,0
2019/2020,Female,disabled,NECO,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,19,19,10,4,4,0,0,9,6,0
