"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","182","179","104","40","36","4","3","75","64","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","284","279","168","75","66","9","5","111","93","9"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","59","58","32","14","14","0","1","26","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","170","167","104","40","36","4","3","63","65","4"
"2019/2020","Female","all","NABTEB","University","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","99","98","64","30","25","5","1","34","33","5"
"2019/2020","Female","all","NABTEB","University","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","189","186","107","35","26","9","3","79","73","9"
"2019/2020","Female","all","NABTEB","University","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","148","146","87","35","30","5","2","59","52","5"
"2019/2020","Female","all","NABTEB","University","ward","Anwain","South South","Edo","Etsako West","Anwain","","87","86","53","25","21","4","1","33","29","4"
"2019/2020","Female","all","NABTEB","University","ward","Auchi","South South","Edo","Etsako West","Auchi","","137","135","82","35","30","5","2","53","48","5"
"2019/2020","Female","all","NABTEB","University","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","239","235","138","50","42","8","4","97","88","8"
"2019/2020","Female","all","NABTEB","University","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","390","385","232","90","81","10","5","153","142","10"
"2019/2020","Female","all","NABTEB","University","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","222","219","130","45","41","4","3","89","85","4"
"2019/2020","Female","all","NABTEB","University","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","256","252","149","49","41","9","4","103","99","9"
"2019/2020","Female","all","NABTEB","University","ward","Emai I","South South","Edo","Owan East","Emai I","","103","101","59","25","21","4","2","42","34","4"
"2019/2020","Female","all","NABTEB","University","ward","Emai II","South South","Edo","Owan East","Emai II","","111","109","65","15","15","0","2","44","50","0"
"2019/2020","Female","all","NECO","College of Education","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","233","229","145","48","42","6","4","84","97","6"
"2019/2020","Female","all","NECO","College of Education","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","318","314","196","80","71","9","4","118","117","9"
"2019/2020","Female","all","NECO","College of Education","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","234","231","140","48","42","6","3","91","93","6"
"2019/2020","Female","all","NECO","College of Education","ward","Anwain","South South","Edo","Etsako West","Anwain","","138","136","91","40","33","7","2","45","52","7"
"2019/2020","Female","all","NECO","College of Education","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","258","255","152","56","50","6","3","103","96","6"
"2019/2020","Female","all","NECO","College of Education","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","543","535","339","128","113","15","8","196","212","15"
"2019/2020","Female","all","NECO","College of Education","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","407","401","236","75","63","13","6","165","161","13"
"2019/2020","Female","all","NECO","College of Education","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","263","259","150","48","42","6","4","109","103","6"
"2019/2020","Female","all","NECO","College of Education","ward","Emai I","South South","Edo","Owan East","Emai I","","680","670","401","132","113","19","10","269","269","19"
"2019/2020","Female","all","NECO","College of Education","ward","Emai II","South South","Edo","Owan East","Emai II","","280","276","176","64","59","5","4","100","112","5"
"2019/2020","Female","all","NECO","College of Education","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","329","324","196","60","54","6","5","128","136","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","252","248","148","44","38","6","4","100","105","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","117","115","73","31","29","3","2","42","41","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Anwain","South South","Edo","Etsako West","Anwain","","295","291","168","52","46","6","4","123","117","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Auchi","South South","Edo","Etsako West","Auchi","","273","269","167","59","49","10","4","102","108","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","375","369","221","64","54","10","6","148","157","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","509","502","303","103","88","15","7","199","199","15"
"2019/2020","Female","all","NECO","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","100","99","63","28","25","3","1","36","36","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","365","359","222","80","71","9","6","137","142","9"
"2019/2020","Female","all","NECO","University","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","219","216","135","48","42","6","3","81","88","6"
"2019/2020","Female","all","NECO","University","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","340","335","204","64","58","6","5","131","140","6"
"2019/2020","Female","all","NECO","University","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","237","233","143","52","46","6","4","90","91","6"
"2019/2020","Female","all","NECO","University","ward","Anwain","South South","Edo","Etsako West","Anwain","","185","182","117","40","38","2","3","65","78","2"
"2019/2020","Female","all","NECO","University","ward","Auchi","South South","Edo","Etsako West","Auchi","","252","248","156","56","50","6","4","92","101","6"
"2019/2020","Female","all","NECO","University","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","445","438","267","83","74","9","7","171","184","9"
"2019/2020","Female","all","NECO","University","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","799","788","479","160","137","23","11","309","319","23"
"2019/2020","Female","all","NECO","University","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","432","426","243","87","75","12","6","183","156","12"
"2019/2020","Female","all","NECO","University","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","470","464","276","96","88","8","6","188","180","8"
"2019/2020","Female","all","NECO","University","ward","Emai I","South South","Edo","Owan East","Emai I","","170","167","99","32","29","3","3","68","67","3"
"2019/2020","Female","all","NECO","University","ward","Emai II","South South","Edo","Owan East","Emai II","","216","213","125","36","29","7","3","88","89","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","283","279","172","70","63","7","4","107","103","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","370","364","218","94","84","10","6","146","124","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","310","305","187","82","76","6","5","118","106","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Anwain","South South","Edo","Etsako West","Anwain","","183","180","113","47","42","5","3","67","67","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","349","344","210","82","75","7","5","134","129","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","715","705","447","191","173","19","10","258","255","19"
"2019/2020","Female","all","WAEC","College of Education","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","556","548","311","109","100","9","8","237","202","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","323","318","196","78","71","7","5","122","118","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Emai I","South South","Edo","Owan East","Emai I","","848","836","495","172","156","16","12","341","324","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Emai II","South South","Edo","Owan East","Emai II","","337","332","205","85","79","7","5","127","119","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","471","464","278","106","96","10","7","186","172","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","267","263","166","59","50","9","4","97","108","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","151","149","94","43","38","5","2","55","52","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Anwain","South South","Edo","Etsako West","Anwain","","378","372","223","90","80","10","6","149","134","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Auchi","South South","Edo","Etsako West","Auchi","","368","362","221","81","74","7","6","141","140","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","442","435","256","93","84","9","7","179","163","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","713","702","429","183","173","10","11","273","247","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","117","115","68","27","25","2","2","47","41","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","445","438","275","97","93","4","7","163","179","4"
"2019/2020","Female","all","WAEC","University","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","270","266","163","70","63","7","4","103","94","7"
"2019/2020","Female","all","WAEC","University","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","363","357","212","86","76","10","6","145","126","10"
"2019/2020","Female","all","WAEC","University","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","349","344","215","82","80","2","5","129","134","2"
"2019/2020","Female","all","WAEC","University","ward","Anwain","South South","Edo","Etsako West","Anwain","","233","230","136","62","55","7","3","94","75","7"
"2019/2020","Female","all","WAEC","University","ward","Auchi","South South","Edo","Etsako West","Auchi","","327","322","211","82","72","10","5","111","129","10"
"2019/2020","Female","all","WAEC","University","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","599","590","358","136","122","14","9","232","222","14"
"2019/2020","Female","all","WAEC","University","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","1032","1017","628","249","231","18","15","389","379","18"
"2019/2020","Female","all","WAEC","University","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","548","539","322","127","121","6","9","217","195","6"
"2019/2020","Female","all","WAEC","University","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","616","607","351","133","117","16","9","256","218","16"
"2019/2020","Female","all","WAEC","University","ward","Emai I","South South","Edo","Owan East","Emai I","","213","210","122","39","34","5","3","88","84","5"
"2019/2020","Female","all","WAEC","University","ward","Emai II","South South","Edo","Owan East","Emai II","","313","308","182","59","50","9","5","126","124","9"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","21","21","11","5","5","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","12","12","7","5","5","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Anwain","South South","Edo","Etsako West","Anwain","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","20","20","12","5","5","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","33","33","20","15","15","0","0","13","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","31","31","18","5","5","0","0","13","13","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","18","18","11","5","5","0","0","7","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Emai I","South South","Edo","Owan East","Emai I","","39","39","20","10","10","0","0","19","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Emai II","South South","Edo","Owan East","Emai II","","20","20","12","5","5","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","20","20","12","10","10","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Anwain","South South","Edo","Etsako West","Anwain","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Auchi","South South","Edo","Etsako West","Auchi","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","21","21","12","10","10","0","0","9","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","45","45","26","15","15","0","0","19","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","10","10","6","5","5","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","20","20","12","10","10","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","21","21","11","5","5","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","21","21","11","5","5","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Anwain","South South","Edo","Etsako West","Anwain","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Auchi","South South","Edo","Etsako West","Auchi","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","26","26","16","10","10","0","0","10","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","50","50","30","25","25","0","0","20","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","32","32","18","5","5","0","0","14","13","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","34","34","17","10","10","0","0","17","8","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Emai I","South South","Edo","Owan East","Emai I","","10","10","6","5","5","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Emai II","South South","Edo","Owan East","Emai II","","10","10","6","0","0","0","0","4","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","29","29","18","8","8","0","0","11","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","37","37","20","8","8","0","0","17","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","30","30","17","4","4","0","0","13","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Anwain","South South","Edo","Etsako West","Anwain","","11","11","7","4","4","0","0","4","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","26","26","13","8","8","0","0","13","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","60","60","36","12","12","0","0","24","24","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","43","43","23","8","8","0","0","20","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","35","34","18","4","4","0","1","16","14","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Emai I","South South","Edo","Owan East","Emai I","","72","72","41","12","12","0","0","31","30","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Emai II","South South","Edo","Owan East","Emai II","","28","28","14","8","8","0","0","14","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","34","34","21","8","8","0","0","13","13","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","22","22","12","4","4","0","0","10","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","14","14","8","4","4","0","0","6","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Anwain","South South","Edo","Etsako West","Anwain","","28","28","16","4","4","0","0","12","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Auchi","South South","Edo","Etsako West","Auchi","","28","28","18","8","8","0","0","10","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","37","37","21","4","4","0","0","16","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","64","64","39","16","16","0","0","25","23","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","11","11","7","4","4","0","0","4","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","37","37","21","8","8","0","0","16","13","0"
"2019/2020","Female","disabled","NECO","University","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","25","25","14","4","4","0","0","11","11","0"
"2019/2020","Female","disabled","NECO","University","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","28","28","16","8","8","0","0","12","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","28","28","16","8","8","0","0","12","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Anwain","South South","Edo","Etsako West","Anwain","","22","22","12","4","4","0","0","10","9","0"
"2019/2020","Female","disabled","NECO","University","ward","Auchi","South South","Edo","Etsako West","Auchi","","31","31","18","8","8","0","0","13","10","0"
"2019/2020","Female","disabled","NECO","University","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","48","48","27","8","8","0","0","21","20","0"
"2019/2020","Female","disabled","NECO","University","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","86","86","51","20","20","0","0","35","31","0"
"2019/2020","Female","disabled","NECO","University","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","45","45","23","12","12","0","0","22","11","0"
"2019/2020","Female","disabled","NECO","University","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","54","54","31","12","12","0","0","23","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Emai I","South South","Edo","Owan East","Emai I","","17","17","8","4","4","0","0","9","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Emai II","South South","Edo","Owan East","Emai II","","22","22","12","0","0","0","0","10","12","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","30","30","19","8","8","0","0","11","11","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ewu II","South South","Edo","Esan Central","Ewu II","","44","44","26","8","8","0","0","18","18","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","40","39","23","8","9","0","1","16","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Anwain","South South","Edo","Etsako West","Anwain","","19","19","12","4","4","0","0","7","8","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Auchi I","South South","Edo","Etsako West","Auchi I","","28","28","16","8","8","0","0","12","8","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Gra/Etete","South South","Edo","Oredo","Gra/Etete","","77","77","47","16","17","0","0","30","31","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","55","55","28","12","12","0","0","27","16","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","47","46","27","8","8","0","1","19","20","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Emai I","South South","Edo","Owan East","Emai I","","92","91","48","16","16","0","1","43","33","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Emai II","South South","Edo","Owan East","Emai II","","31","31","20","8","8","0","0","11","12","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Igue/Ikao","South South","Edo","Owan East","Igue/Ikao","","44","44","24","7","7","0","0","20","17","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ewu I","South South","Edo","Esan Central","Ewu I","","27","27","15","4","4","0","0","12","12","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ikekato","South South","Edo","Esan Central","Ikekato","","19","19","12","4","4","0","0","7","8","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Anwain","South South","Edo","Etsako West","Anwain","","41","41","23","8","8","0","0","18","15","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Auchi","South South","Edo","Etsako West","Auchi","","33","33","21","8","8","0","0","12","13","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ibiwe/ Iwegie/ Ugbague","South South","Edo","Oredo","Ibiwe/ Iwegie/ Ugbague","","45","45","25","8","8","0","0","20","17","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","South South","Edo","Oredo","Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road","","87","86","51","20","20","0","1","35","31","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Emai II","South South","Edo","Owan East","Emai II","","10","10","6","4","4","0","0","4","3","0"
