"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Female","all","NECO","Polytechnic","248","244","145","57","52","5","2.0","4","99","88","5"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Female","all","WAEC","Polytechnic","274","270","158","54","48","6","2.0","4","112","105","6"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Female","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Female","disabled","NECO","Polytechnic","21","21","10","4","5","0","2.0","0","11","6","0"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Female","disabled","WAEC","Polytechnic","25","25","13","4","4","0","2.0","0","12","9","0"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","all","NABTEB","Polytechnic","95","94","55","19","14","5","2.0","1","39","36","5"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","all","NECO","Polytechnic","206","203","119","31","28","3","2.0","3","84","89","3"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","all","WAEC","Polytechnic","246","242","139","43","36","7","2.0","4","103","96","7"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","disabled","NECO","Polytechnic","19","19","10","0","0","0","2.0","0","9","10","0"
"2019/2020","North East","Borno","Biu","Buratai","Unity College, Biu","Male","disabled","WAEC","Polytechnic","24","24","14","4","4","0","2.0","0","10","10","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","all","NABTEB","College of Education","103","101","63","32","27","5","2.1","2","38","31","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","all","NECO","College of Education","231","228","139","52","47","5","2.0","3","89","88","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","all","WAEC","College of Education","289","285","162","62","53","9","2.0","4","123","101","9"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","disabled","NABTEB","College of Education","13","13","6","6","6","0","2.1","0","6","0","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","disabled","NECO","College of Education","30","30","16","4","5","0","2.0","0","14","12","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Female","disabled","WAEC","College of Education","39","38","21","8","8","0","2.0","1","17","14","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","all","NABTEB","College of Education","114","112","67","26","21","5","2.1","2","45","42","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","all","NECO","College of Education","253","249","151","52","47","5","2.0","4","98","99","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","all","WAEC","College of Education","311","306","187","74","65","9","2.0","5","119","113","9"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","disabled","NABTEB","College of Education","13","13","7","0","0","0","2.1","0","6","7","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","disabled","NECO","College of Education","30","30","18","4","5","0","2.0","0","12","14","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Community Secondary School, Dadin Kowa","Male","disabled","WAEC","College of Education","41","40","23","8","8","0","2.0","1","17","15","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","all","NABTEB","University","66","65","39","19","14","5","1.8","1","26","21","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","all","NECO","University","124","122","70","31","28","3","1.8","2","52","40","3"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","all","WAEC","University","163","161","98","43","36","7","1.8","2","63","55","7"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","disabled","NECO","University","8","8","6","3","4","0","1.8","0","2","2","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Female","disabled","WAEC","University","14","14","7","4","4","0","1.8","0","7","4","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","all","NABTEB","University","83","82","50","19","14","5","1.8","1","32","31","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","all","NECO","University","160","158","88","31","28","3","1.8","2","70","58","3"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","all","WAEC","University","183","180","103","43","36","7","1.8","3","77","61","7"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","disabled","NECO","University","10","10","6","3","4","0","1.8","0","4","2","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Comprehensive High School, Dadin Kowa","Male","disabled","WAEC","University","17","17","10","4","4","0","1.8","0","7","6","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","all","NABTEB","Polytechnic","74","73","40","13","14","0","2.0","1","33","27","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","all","NECO","Polytechnic","137","135","75","22","19","3","2.0","2","60","54","3"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","all","WAEC","Polytechnic","214","211","122","43","36","7","2.0","3","89","79","7"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","disabled","NECO","Polytechnic","20","20","11","0","0","0","2.0","0","9","11","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Female","disabled","WAEC","Polytechnic","25","25","13","4","4","0","2.0","0","12","9","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","all","NABTEB","Polytechnic","83","82","43","13","14","0","2.0","1","39","30","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","all","NECO","Polytechnic","152","150","86","26","23","3","2.0","2","64","61","3"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","all","WAEC","Polytechnic","220","217","112","39","32","7","2.0","3","105","74","7"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","disabled","NABTEB","Polytechnic","10","10","4","0","0","0","2.0","0","6","4","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","disabled","NECO","Polytechnic","20","20","11","4","5","0","2.0","0","9","7","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Government Secondary School, Dadin Kowa","Male","disabled","WAEC","Polytechnic","31","31","16","4","4","0","2.0","0","16","12","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","all","NABTEB","Polytechnic","95","94","55","26","21","5","2.0","1","39","29","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","all","NECO","Polytechnic","168","166","100","39","33","6","2.0","2","66","61","6"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","all","WAEC","Polytechnic","196","193","109","47","40","7","2.0","3","84","62","7"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","disabled","NABTEB","Polytechnic","10","10","7","6","6","0","2.0","0","3","1","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","disabled","NECO","Polytechnic","20","20","11","4","5","0","2.0","0","9","7","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Female","disabled","WAEC","Polytechnic","20","20","11","4","4","0","2.0","0","9","7","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","all","NABTEB","Polytechnic","119","117","74","32","27","5","2.0","2","43","43","5"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","all","NECO","Polytechnic","196","193","110","39","33","6","2.0","3","83","72","6"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","all","WAEC","Polytechnic","251","247","151","66","57","9","2.0","4","96","85","9"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","2.0","0","6","7","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","disabled","NECO","Polytechnic","21","21","12","4","5","0","2.0","0","9","8","0"
"2019/2020","North East","Borno","Biu","Dadin Kowa","Unity College, Biu","Male","disabled","WAEC","Polytechnic","30","30","17","8","8","0","2.0","0","13","9","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","all","NABTEB","University","103","101","58","32","28","4","1.8","2","43","26","4"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","all","NECO","University","239","235","146","60","56","5","1.8","4","89","85","5"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","all","WAEC","University","277","273","154","70","65","5","1.8","4","119","85","5"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","disabled","NABTEB","University","13","13","6","6","6","0","1.8","0","6","0","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","disabled","NECO","University","32","32","17","4","5","0","1.8","0","15","14","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Female","disabled","WAEC","University","37","36","19","8","8","0","1.8","1","17","12","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","all","NABTEB","University","119","117","67","39","34","5","1.8","2","50","29","5"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","all","NECO","University","231","228","130","44","38","6","1.8","3","98","87","6"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","all","WAEC","University","272","268","158","66","61","5","1.8","4","110","93","5"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","disabled","NABTEB","University","15","15","9","6","6","0","1.8","0","6","3","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","disabled","NECO","University","32","32","19","4","5","0","1.8","0","13","16","0"
"2019/2020","North East","Borno","Biu","Dugja","Community Secondary School, Dugja","Male","disabled","WAEC","University","37","36","21","8","8","0","1.8","1","15","14","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","all","NABTEB","College of Education","102","100","54","19","14","5","2.1","2","46","36","5"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","all","NECO","College of Education","199","196","105","31","28","3","2.0","3","91","74","3"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","all","WAEC","College of Education","282","278","152","50","44","6","2.0","4","126","103","6"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","disabled","NABTEB","College of Education","13","13","6","0","0","0","2.1","0","6","6","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","disabled","NECO","College of Education","27","27","13","4","5","0","2.0","0","14","9","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Female","disabled","WAEC","College of Education","37","36","19","4","4","0","2.0","1","17","16","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","all","NABTEB","College of Education","102","100","52","13","14","0","2.1","2","48","40","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","all","NECO","College of Education","224","221","117","35","33","2","2.0","3","104","83","2"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","all","WAEC","College of Education","307","302","156","39","32","7","2.0","5","146","118","7"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","disabled","NABTEB","College of Education","13","13","7","0","0","0","2.1","0","6","7","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","disabled","NECO","College of Education","31","31","17","4","4","0","2.0","0","14","13","0"
"2019/2020","North East","Borno","Biu","Dugja","Comprehensive High School, Dugja","Male","disabled","WAEC","College of Education","42","41","21","4","4","0","2.0","1","20","18","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","all","NABTEB","College of Education","94","93","49","19","14","5","2.1","1","44","31","5"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","all","NECO","College of Education","181","178","99","26","23","3","2.0","3","79","74","3"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","all","WAEC","College of Education","228","225","129","43","36","7","2.0","3","96","86","7"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","disabled","NECO","College of Education","20","20","9","0","0","0","2.0","0","11","9","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Female","disabled","WAEC","College of Education","25","25","13","4","4","0","2.0","0","12","9","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","all","NABTEB","College of Education","85","84","47","13","14","0","2.1","1","37","35","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","all","NECO","College of Education","157","155","79","26","23","3","2.0","2","76","54","3"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","all","WAEC","College of Education","208","205","115","31","28","3","2.0","3","90","84","3"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","disabled","NECO","College of Education","20","20","9","4","5","0","2.0","0","11","5","0"
"2019/2020","North East","Borno","Biu","Dugja","Government Secondary School, Dugja","Male","disabled","WAEC","College of Education","23","23","13","0","0","0","2.0","0","10","13","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","all","NABTEB","Polytechnic","61","60","34","13","14","0","2.0","1","26","22","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","all","NECO","Polytechnic","104","102","55","18","14","4","2.0","2","47","38","4"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","all","WAEC","Polytechnic","131","129","69","31","28","3","2.0","2","60","39","3"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","disabled","NECO","Polytechnic","10","10","4","0","0","0","2.0","0","6","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Female","disabled","WAEC","Polytechnic","11","11","6","4","4","0","2.0","0","6","2","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","all","NABTEB","Polytechnic","69","68","40","13","14","0","2.0","1","28","27","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","all","NECO","Polytechnic","112","110","61","22","19","3","2.0","2","49","40","3"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","all","WAEC","Polytechnic","148","146","81","23","20","3","2.0","2","65","59","3"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","disabled","NECO","Polytechnic","10","10","4","0","0","0","2.0","0","6","4","0"
"2019/2020","North East","Borno","Biu","Dugja","Unity College, Biu","Male","disabled","WAEC","Polytechnic","11","11","6","0","0","0","2.0","0","6","6","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","all","NABTEB","Polytechnic","85","84","49","26","21","5","2.0","1","35","24","5"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","all","NECO","Polytechnic","163","161","102","44","38","6","2.0","2","59","58","6"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","all","WAEC","Polytechnic","190","187","104","50","44","6","2.0","3","83","55","6"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","disabled","NECO","Polytechnic","15","15","9","4","5","0","2.0","0","6","5","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Female","disabled","WAEC","Polytechnic","18","18","9","4","4","0","2.0","0","9","5","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","all","NABTEB","Polytechnic","86","85","53","19","14","5","2.0","1","32","34","5"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","all","NECO","Polytechnic","160","158","95","39","38","1","2.0","2","63","57","1"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","all","WAEC","Polytechnic","193","190","104","43","36","7","2.0","3","86","62","7"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","disabled","NECO","Polytechnic","14","14","8","4","4","0","2.0","0","6","5","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Community Secondary School, Chibok Garu","Male","disabled","WAEC","Polytechnic","18","18","9","4","4","0","2.0","0","9","5","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","all","NABTEB","University","55","54","30","13","14","0","1.8","1","24","17","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","all","NECO","University","104","102","59","18","14","4","1.8","2","43","42","4"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","all","WAEC","University","124","122","74","23","20","3","1.8","2","48","51","3"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","disabled","NECO","University","10","10","4","0","0","0","1.8","0","6","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Female","disabled","WAEC","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","all","NABTEB","University","57","56","32","13","14","0","1.8","1","24","20","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","all","NECO","University","117","115","64","26","23","3","1.8","2","51","39","3"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","all","WAEC","University","128","126","67","27","24","3","1.8","2","59","41","3"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","disabled","NECO","University","10","10","7","4","5","0","1.8","0","3","3","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Comprehensive High School, Chibok Garu","Male","disabled","WAEC","University","10","10","5","3","3","0","1.8","0","5","2","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Government Secondary School, Chibok Garu","Female","all","NABTEB","University","99","98","57","19","14","5","1.8","1","41","39","5"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Government Secondary School, Chibok Garu","Female","all","NECO","University","177","174","96","31","28","3","1.8","3","78","65","3"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Government Secondary School, Chibok Garu","Female","all","WAEC","University","246","242","131","39","32","7","1.8","4","111","92","7"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Government Secondary School, Chibok Garu","Female","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","North East","Borno","Chibok","Chibok Garu","Government Secondary School, Chibok Garu","Female","disabled","NECO","University","15","15","7","4","5","0","1.8","0","8","3","0"
