"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","all","NABTEB","Polytechnic","55","54","37","15","15","0","2.0","1","17","23","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","all","NECO","Polytechnic","103","101","75","32","28","4","2.0","2","26","44","4"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","all","WAEC","Polytechnic","133","131","98","46","37","9","2.0","2","33","52","9"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","disabled","NABTEB","Polytechnic","11","11","7","5","5","0","2.0","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","disabled","NECO","Polytechnic","11","11","8","5","6","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Female","disabled","WAEC","Polytechnic","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","all","NABTEB","Polytechnic","54","53","40","14","14","0","2.0","1","13","26","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","all","NECO","Polytechnic","99","98","74","32","28","4","2.0","1","24","43","4"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","all","WAEC","Polytechnic","125","123","88","37","33","4","2.0","2","35","52","4"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","disabled","NECO","Polytechnic","11","11","8","5","6","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Eziama","Comprehensive High School, Eziama","Male","disabled","WAEC","Polytechnic","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","all","NABTEB","College of Education","80","79","51","15","15","0","2.1","1","28","37","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","all","NECO","College of Education","163","161","109","43","39","4","2.0","2","52","67","4"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","all","WAEC","College of Education","196","193","133","47","42","5","2.0","3","60","87","5"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","disabled","NABTEB","College of Education","11","11","7","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","disabled","NECO","College of Education","20","20","12","5","6","0","2.0","0","8","8","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Female","disabled","WAEC","College of Education","25","25","16","5","5","0","2.0","0","9","12","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","all","NABTEB","College of Education","82","81","58","15","10","5","2.1","1","23","43","5"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","all","NECO","College of Education","166","164","112","37","33","4","2.0","2","52","76","4"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","all","WAEC","College of Education","216","213","145","51","42","9","2.0","3","68","95","9"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","disabled","NECO","College of Education","20","20","12","5","6","0","2.0","0","8","8","0"
"2019/2020","South East","Abia","Aba North","Eziama","Government Secondary School, Eziama","Male","disabled","WAEC","College of Education","28","28","19","5","5","0","2.0","0","9","14","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","all","NABTEB","College of Education","68","67","48","15","15","0","2.1","1","19","33","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","all","NECO","College of Education","145","143","100","32","28","4","2.0","2","43","69","4"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","all","WAEC","College of Education","150","148","102","41","37","4","2.0","2","46","60","4"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","disabled","NECO","College of Education","11","11","6","6","6","0","2.0","0","6","0","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Female","disabled","WAEC","College of Education","14","14","9","5","5","0","2.0","0","5","4","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","all","NABTEB","College of Education","74","73","48","10","10","0","2.1","1","25","38","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","all","NECO","College of Education","136","134","97","37","33","4","2.0","2","37","61","4"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","all","WAEC","College of Education","153","151","102","33","28","5","2.0","2","49","69","5"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","disabled","NECO","College of Education","11","11","6","6","5","1","2.0","0","6","0","1"
"2019/2020","South East","Abia","Aba North","Eziama","Unity College, Aba North","Male","disabled","WAEC","College of Education","14","14","9","5","5","0","2.0","0","5","4","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","all","NABTEB","College of Education","57","56","41","14","14","0","2.1","1","15","26","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","all","NECO","College of Education","96","95","75","32","28","4","2.0","1","20","44","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","all","WAEC","College of Education","116","114","85","36","32","4","2.0","2","29","48","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","disabled","NECO","College of Education","11","11","8","6","6","0","2.0","0","3","3","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Female","disabled","WAEC","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","all","NABTEB","College of Education","62","61","44","15","15","0","2.1","1","17","29","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","all","NECO","College of Education","106","104","81","37","33","4","2.0","2","23","45","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","all","WAEC","College of Education","126","124","97","42","38","4","2.0","2","27","55","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","disabled","NECO","College of Education","11","11","8","6","6","0","2.0","0","3","3","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Community Secondary School, Industrial Area","Male","disabled","WAEC","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","all","NABTEB","College of Education","84","83","62","20","15","5","2.1","1","21","42","5"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","all","NECO","College of Education","173","170","128","59","56","3","2.0","3","42","70","3"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","all","WAEC","College of Education","199","196","142","61","52","9","2.0","3","54","82","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","disabled","NABTEB","College of Education","13","13","9","5","5","0","2.1","0","4","5","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","disabled","NECO","College of Education","23","23","15","6","6","0","2.0","0","8","10","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Female","disabled","WAEC","College of Education","25","25","19","5","5","0","2.0","0","6","14","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","all","NABTEB","College of Education","95","94","69","20","15","5","2.1","1","25","49","5"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","all","NECO","College of Education","199","196","147","59","50","9","2.0","3","49","89","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","all","WAEC","College of Education","205","202","149","65","57","8","2.0","3","53","84","8"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","disabled","NABTEB","College of Education","12","12","9","4","4","0","2.1","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","disabled","NECO","College of Education","26","26","18","6","6","0","2.0","0","8","13","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Comprehensive High School, Industrial Area","Male","disabled","WAEC","College of Education","28","28","19","9","9","0","2.0","0","9","11","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","all","NABTEB","Polytechnic","85","84","65","25","20","5","2.0","1","19","41","5"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","all","NECO","Polytechnic","176","173","126","48","45","3","2.0","3","47","78","3"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","all","WAEC","Polytechnic","199","196","142","61","52","9","2.0","3","54","82","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","disabled","NECO","Polytechnic","20","20","15","5","6","0","2.0","0","5","10","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Female","disabled","WAEC","Polytechnic","28","28","19","9","9","0","2.0","0","9","11","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","all","NABTEB","Polytechnic","102","100","75","25","20","5","2.0","2","25","51","5"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","all","NECO","Polytechnic","217","214","153","59","50","9","2.0","3","61","95","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","all","WAEC","Polytechnic","257","253","190","74","65","9","2.0","4","63","115","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","disabled","NABTEB","Polytechnic","12","12","9","4","4","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","disabled","NECO","Polytechnic","26","26","18","6","6","0","2.0","0","8","13","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Government Secondary School, Industrial Area","Male","disabled","WAEC","Polytechnic","31","31","22","5","5","0","2.0","0","9","17","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","all","NABTEB","College of Education","62","61","44","15","15","0","2.1","1","17","29","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","all","NECO","College of Education","124","122","87","32","28","4","2.0","2","35","56","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","all","WAEC","College of Education","172","169","119","46","42","5","2.0","3","50","72","5"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","disabled","NECO","College of Education","17","17","12","5","6","0","2.0","0","5","8","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Female","disabled","WAEC","College of Education","20","20","14","5","5","0","2.0","0","6","9","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","all","NABTEB","College of Education","74","73","51","15","15","0","2.1","1","22","36","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","all","NECO","College of Education","166","164","109","37","33","4","2.0","2","55","73","4"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","all","WAEC","College of Education","218","215","156","47","38","9","2.0","3","59","109","9"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","disabled","NECO","College of Education","23","23","15","5","6","0","2.0","0","8","11","0"
"2019/2020","South East","Abia","Aba North","Industrial Area","Unity College, Aba North","Male","disabled","WAEC","College of Education","28","28","19","5","5","0","2.0","0","9","14","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","all","NABTEB","Polytechnic","51","50","37","14","14","0","2.0","1","13","22","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","all","NECO","Polytechnic","90","89","71","32","28","4","2.0","1","18","40","4"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","all","WAEC","Polytechnic","122","120","96","47","42","5","2.0","2","24","50","5"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","2","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","disabled","NECO","Polytechnic","11","11","8","5","6","0","2.0","0","3","4","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Female","disabled","WAEC","Polytechnic","14","14","11","5","5","0","2.0","0","3","6","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","all","NABTEB","Polytechnic","65","64","48","15","15","0","2.0","1","16","33","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","all","NECO","Polytechnic","106","104","81","32","28","4","2.0","2","23","50","4"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","all","WAEC","Polytechnic","142","140","102","36","33","4","2.0","2","38","65","4"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","2","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","disabled","NECO","Polytechnic","14","14","12","5","6","0","2.0","0","2","7","0"
"2019/2020","South East","Abia","Aba South","Aba River","Community Secondary School, Aba River","Male","disabled","WAEC","Polytechnic","17","17","11","5","5","0","2.0","0","6","6","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","all","NABTEB","College of Education","77","76","55","15","15","0","2.1","1","21","40","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","all","NECO","College of Education","130","128","90","32","28","4","2.0","2","38","59","4"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","all","WAEC","College of Education","159","157","113","46","38","9","2.0","2","44","66","9"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","disabled","NABTEB","College of Education","10","10","6","5","5","0","2.1","0","4","2","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","disabled","NECO","College of Education","11","11","8","6","6","0","2.0","0","3","3","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Female","disabled","WAEC","College of Education","17","17","11","5","5","0","2.0","0","6","6","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","all","NABTEB","College of Education","80","79","51","10","10","0","2.1","1","28","41","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","all","NECO","College of Education","154","152","103","37","33","4","2.0","2","49","67","4"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","all","WAEC","College of Education","218","215","148","55","47","9","2.0","3","67","92","9"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","disabled","NECO","College of Education","14","14","8","5","6","0","2.0","0","6","4","0"
"2019/2020","South East","Abia","Aba South","Aba River","Comprehensive High School, Aba River","Male","disabled","WAEC","College of Education","22","22","16","5","5","0","2.0","0","6","11","0"
"2019/2020","South East","Abia","Aba South","Aba River","Government Secondary School, Aba River","Female","all","NABTEB","Polytechnic","59","58","41","19","14","5","2.0","1","17","21","5"
"2019/2020","South East","Abia","Aba South","Aba River","Government Secondary School, Aba River","Female","all","NECO","Polytechnic","112","110","78","37","33","4","2.0","2","32","42","4"
