"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NABTEB","Polytechnic","10","10","7","7","7","0","2.0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NECO","Polytechnic","11","11","6","6","6","0","2.0","0","5","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","WAEC","Polytechnic","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NABTEB","Polytechnic","62","61","46","14","15","0","2.0","1","15","32","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NECO","Polytechnic","126","124","95","34","31","3","2.0","2","29","62","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","WAEC","Polytechnic","131","129","98","37","34","3","2.0","2","31","61","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NABTEB","Polytechnic","10","10","7","0","0","0","2.0","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NECO","Polytechnic","11","11","9","6","6","0","2.0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","WAEC","Polytechnic","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NABTEB","Polytechnic","125","123","92","40","36","4","2.0","2","31","52","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NECO","Polytechnic","227","224","166","62","55","7","2.0","3","58","105","7"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","WAEC","Polytechnic","254","250","183","69","63","6","2.0","4","67","115","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NABTEB","Polytechnic","14","14","9","6","6","0","2.0","0","5","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NECO","Polytechnic","24","24","18","5","6","0","2.0","0","6","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","WAEC","Polytechnic","35","34","23","9","10","0","2.0","1","11","15","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NABTEB","Polytechnic","113","111","73","28","22","6","2.0","2","38","46","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NECO","Polytechnic","207","204","141","39","37","2","2.0","3","63","102","2"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","WAEC","Polytechnic","247","243","171","60","53","7","2.0","4","72","111","7"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NABTEB","Polytechnic","15","15","9","7","7","0","2.0","0","6","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NECO","Polytechnic","22","22","14","0","0","0","2.0","0","8","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","WAEC","Polytechnic","28","28","18","5","5","0","2.0","0","10","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NABTEB","Polytechnic","109","107","73","27","22","6","2.0","2","34","45","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NECO","Polytechnic","201","198","141","51","49","2","2.0","3","57","91","2"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","WAEC","Polytechnic","288","284","189","55","49","6","2.0","4","95","134","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","2.0","0","6","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","disabled","NECO","Polytechnic","19","19","11","5","6","0","2.0","0","8","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","disabled","WAEC","Polytechnic","30","30","18","4","5","0","2.0","0","12","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","all","NABTEB","Polytechnic","122","120","73","21","15","6","2.0","2","47","52","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","all","NECO","Polytechnic","227","224","151","45","43","2","2.0","3","73","107","2"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","all","WAEC","Polytechnic","302","298","197","51","44","7","2.0","4","101","147","7"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","2.0","0","6","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","disabled","NECO","Polytechnic","22","22","15","0","0","0","2.0","0","7","15","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Male","disabled","WAEC","Polytechnic","31","31","18","5","5","0","2.0","0","13","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","all","NABTEB","Polytechnic","51","50","36","20","21","0","2.0","1","14","15","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","all","NECO","Polytechnic","97","96","67","28","25","3","2.0","1","29","40","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","all","WAEC","Polytechnic","115","113","81","32","29","3","2.0","2","32","49","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","disabled","NABTEB","Polytechnic","10","10","7","7","7","0","2.0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","disabled","NECO","Polytechnic","11","11","6","5","6","0","2.0","0","5","1","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Female","disabled","WAEC","Polytechnic","13","13","8","5","5","0","2.0","0","5","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","all","NABTEB","Polytechnic","54","53","39","13","14","0","2.0","1","14","25","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","all","NECO","Polytechnic","97","96","67","22","18","4","2.0","1","29","46","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","all","WAEC","Polytechnic","138","136","94","36","34","3","2.0","2","42","57","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","disabled","NABTEB","Polytechnic","10","10","7","0","0","0","2.0","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","disabled","NECO","Polytechnic","11","11","6","0","0","0","2.0","0","5","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Community Secondary School, Bingi South","Male","disabled","WAEC","Polytechnic","13","13","7","5","5","0","2.0","0","6","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","all","NABTEB","Polytechnic","125","123","87","47","43","4","2.0","2","36","39","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","all","NECO","Polytechnic","279","275","212","84","80","4","2.0","4","63","129","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","all","WAEC","Polytechnic","336","331","243","97","83","14","2.0","5","88","147","14"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","disabled","NABTEB","Polytechnic","16","16","10","7","7","0","2.0","0","6","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","disabled","NECO","Polytechnic","37","36","27","11","12","0","2.0","1","9","17","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Female","disabled","WAEC","Polytechnic","43","42","32","9","10","0","2.0","1","10","23","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","all","NABTEB","Polytechnic","120","118","87","34","29","5","2.0","2","31","54","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","all","NECO","Polytechnic","276","272","191","79","74","5","2.0","4","81","113","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","all","WAEC","Polytechnic","331","326","250","87","78","9","2.0","5","76","163","9"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","disabled","NABTEB","Polytechnic","15","15","9","7","7","0","2.0","0","6","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","disabled","NECO","Polytechnic","30","30","21","5","6","0","2.0","0","9","16","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Comprehensive High School, Bingi South","Male","disabled","WAEC","Polytechnic","37","36","26","9","9","0","2.0","1","10","17","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","all","NABTEB","College of Education","51","50","36","13","14","0","2.1","1","14","22","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","all","NECO","College of Education","111","109","76","33","30","3","2.0","2","33","42","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","all","WAEC","College of Education","115","113","84","32","29","3","2.0","2","29","52","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","disabled","NABTEB","College of Education","10","10","7","0","0","0","2.1","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","disabled","NECO","College of Education","11","11","6","5","6","0","2.0","0","5","1","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Female","disabled","WAEC","College of Education","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","all","NABTEB","College of Education","51","50","36","13","14","0","2.1","1","14","22","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","all","NECO","College of Education","99","98","64","22","18","4","2.0","1","34","42","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","all","WAEC","College of Education","106","104","75","28","24","4","2.0","2","29","48","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","2.1","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","disabled","NECO","College of Education","11","11","6","0","0","0","2.0","0","5","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Government Secondary School, Bingi South","Male","disabled","WAEC","College of Education","10","10","5","5","5","0","2.0","0","5","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","all","NABTEB","Polytechnic","61","60","45","20","21","0","2.0","1","15","25","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","all","NECO","Polytechnic","141","139","104","45","43","2","2.0","2","35","60","2"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","all","WAEC","Polytechnic","170","167","119","51","44","7","2.0","3","48","68","7"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","disabled","NABTEB","Polytechnic","10","10","6","6","6","0","2.0","0","4","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","disabled","NECO","Polytechnic","11","11","9","5","6","0","2.0","0","2","4","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Female","disabled","WAEC","Polytechnic","13","13","8","5","5","0","2.0","0","5","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","all","NABTEB","Polytechnic","70","69","49","21","22","0","2.0","1","20","29","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","all","NECO","Polytechnic","132","130","95","34","31","3","2.0","2","35","62","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","all","WAEC","Polytechnic","157","155","107","41","34","7","2.0","2","48","67","7"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","disabled","NABTEB","Polytechnic","10","10","7","7","7","0","2.0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","disabled","NECO","Polytechnic","11","11","9","5","6","0","2.0","0","2","4","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi South","Unity College, Bungudu","Male","disabled","WAEC","Polytechnic","13","13","8","5","5","0","2.0","0","5","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","all","NABTEB","College of Education","72","71","49","14","15","0","2.1","1","22","35","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","all","NECO","College of Education","153","151","106","33","30","3","2.0","2","45","73","3"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","all","WAEC","College of Education","181","178","119","37","34","3","2.0","3","59","82","3"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","disabled","NECO","College of Education","19","19","11","6","6","0","2.0","0","8","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Female","disabled","WAEC","College of Education","21","21","13","0","0","0","2.0","0","8","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","all","NABTEB","College of Education","94","93","65","20","15","6","2.1","1","28","45","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","all","NECO","College of Education","199","196","139","51","49","2","2.0","3","57","88","2"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","all","WAEC","College of Education","248","244","162","55","49","6","2.0","4","82","108","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","2.1","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","disabled","NECO","College of Education","22","22","14","6","6","0","2.0","0","8","9","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Community Secondary School, Bungudu","Male","disabled","WAEC","College of Education","26","26","18","5","5","0","2.0","0","8","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","all","NABTEB","College of Education","101","99","75","33","28","5","2.1","2","24","42","5"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","all","NECO","College of Education","192","189","143","55","48","7","2.0","3","46","88","7"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","all","WAEC","College of Education","276","272","201","78","68","10","2.0","4","71","123","10"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","disabled","NABTEB","College of Education","10","10","7","7","7","0","2.1","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","disabled","NECO","College of Education","22","22","14","6","6","0","2.0","0","8","9","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Female","disabled","WAEC","College of Education","29","29","21","9","10","0","2.0","0","8","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","all","NABTEB","College of Education","99","98","66","28","22","6","2.1","1","32","39","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","all","NECO","College of Education","221","218","154","51","43","8","2.0","3","64","104","8"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","all","WAEC","College of Education","307","302","217","74","63","11","2.0","5","85","143","11"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","disabled","NABTEB","College of Education","10","10","6","6","6","0","2.1","0","4","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","disabled","NECO","College of Education","22","22","15","6","6","0","2.0","0","7","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Comprehensive High School, Bungudu","Male","disabled","WAEC","College of Education","31","31","21","4","5","0","2.0","0","10","17","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","all","NABTEB","College of Education","112","110","82","33","28","5","2.1","2","28","49","5"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","all","NECO","College of Education","225","222","161","51","43","8","2.0","3","61","110","8"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","all","WAEC","College of Education","314","309","224","78","68","10","2.0","5","85","147","10"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","disabled","NABTEB","College of Education","13","13","10","0","0","0","2.1","0","3","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","disabled","NECO","College of Education","25","25","18","6","6","0","2.0","0","7","12","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Female","disabled","WAEC","College of Education","31","31","21","4","5","0","2.0","0","10","17","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","all","NABTEB","College of Education","118","116","87","21","15","6","2.1","2","29","66","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","all","NECO","College of Education","207","204","144","45","43","2","2.0","3","60","100","2"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","all","WAEC","College of Education","286","282","200","60","53","7","2.0","4","82","141","7"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","2.1","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","disabled","NECO","College of Education","22","22","14","6","6","0","2.0","0","8","9","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Government Secondary School, Bungudu","Male","disabled","WAEC","College of Education","28","28","18","4","5","0","2.0","0","10","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","all","NABTEB","Polytechnic","106","104","70","21","22","0","2.0","2","34","49","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","all","NECO","Polytechnic","192","189","126","39","37","2","2.0","3","63","87","2"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","all","WAEC","Polytechnic","307","302","217","69","63","6","2.0","5","85","148","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","disabled","NABTEB","Polytechnic","10","10","7","0","0","0","2.0","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","disabled","NECO","Polytechnic","19","19","11","0","0","0","2.0","0","8","11","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Female","disabled","WAEC","Polytechnic","30","30","21","5","5","0","2.0","0","9","16","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","all","NABTEB","Polytechnic","130","128","83","28","22","6","2.0","2","45","55","6"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","all","NECO","Polytechnic","256","252","172","51","49","2","2.0","4","80","122","2"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","all","WAEC","Polytechnic","375","369","265","97","88","9","2.0","6","104","169","9"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","2.0","0","6","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","disabled","NECO","Polytechnic","27","27","18","5","6","0","2.0","0","9","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bungudu","Unity College, Bungudu","Male","disabled","WAEC","Polytechnic","38","37","23","9","10","0","2.0","1","14","15","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","all","NABTEB","Polytechnic","112","110","80","33","28","5","2.0","2","30","46","5"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","all","NECO","Polytechnic","184","181","135","56","49","7","2.0","3","46","80","7"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","all","WAEC","Polytechnic","231","228","164","64","53","11","2.0","3","64","101","11"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","disabled","NABTEB","Polytechnic","10","10","6","6","6","0","2.0","0","4","0","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","disabled","NECO","Polytechnic","19","19","15","6","6","0","2.0","0","4","10","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Female","disabled","WAEC","Polytechnic","23","23","15","5","5","0","2.0","0","8","11","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","all","NABTEB","Polytechnic","128","126","97","41","37","4","2.0","2","29","57","4"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","all","NECO","Polytechnic","242","238","181","73","67","6","2.0","4","57","109","6"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","all","WAEC","Polytechnic","300","296","219","87","78","9","2.0","4","77","133","9"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","disabled","NABTEB","Polytechnic","15","15","9","7","7","0","2.0","0","6","3","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","disabled","NECO","Polytechnic","25","25","18","6","6","0","2.0","0","7","12","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Community Secondary School, Galadima","Male","disabled","WAEC","Polytechnic","35","34","26","9","10","0","2.0","1","8","17","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","all","NABTEB","University","70","69","50","14","15","0","1.8","1","19","36","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","all","NECO","University","135","133","101","39","37","2","1.8","2","32","63","2"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","all","WAEC","University","160","158","107","41","34","7","1.8","2","51","67","7"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","disabled","NECO","University","11","11","9","6","6","0","1.8","0","2","3","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Female","disabled","WAEC","University","13","13","8","5","5","0","1.8","0","5","3","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Male","all","NABTEB","University","70","69","50","14","15","0","1.8","1","19","36","0"
"2019/2020","North West","Zamfara","Gusau","Galadima","Comprehensive High School, Galadima","Male","all","NECO","University","134","132","95","33","31","3","1.8","2","37","61","3"
