session,zone,state,lga,ward,school,gender,disability_scope,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Female,all,WAEC,College of Education,173,170,110,48,42,6,2.0,3,60,62,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Female,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Female,disabled,NECO,College of Education,15,15,8,5,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Female,disabled,WAEC,College of Education,17,17,10,4,5,0,2.0,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,all,NABTEB,College of Education,82,81,51,19,19,0,2.1,1,30,32,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,all,NECO,College of Education,179,176,109,38,34,4,2.0,3,67,71,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,all,WAEC,College of Education,185,182,117,39,38,1,2.0,3,65,78,1
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,disabled,NECO,College of Education,18,18,11,5,5,0,2.0,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Comprehensive High School, City Centre",Male,disabled,WAEC,College of Education,20,20,12,4,5,0,2.0,0,8,8,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,all,NABTEB,Polytechnic,140,138,88,31,26,5,2.0,2,50,57,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,all,NECO,Polytechnic,229,226,149,52,43,9,2.0,3,77,97,9
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,all,WAEC,Polytechnic,282,278,171,74,66,8,2.0,4,107,97,8
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,disabled,NABTEB,Polytechnic,11,11,6,6,6,0,2.0,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,disabled,NECO,Polytechnic,18,18,11,5,5,0,2.0,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Female,disabled,WAEC,Polytechnic,23,23,12,4,5,0,2.0,0,11,8,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,all,NABTEB,Polytechnic,153,151,91,37,32,5,2.0,2,60,54,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,all,NECO,Polytechnic,223,220,133,43,39,4,2.0,3,87,90,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,all,WAEC,Polytechnic,345,340,203,70,66,4,2.0,5,137,133,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,disabled,NABTEB,Polytechnic,13,13,9,6,6,0,2.0,0,4,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,disabled,NECO,Polytechnic,21,21,11,5,5,0,2.0,0,10,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,disabled,WAEC,Polytechnic,26,26,15,5,5,0,2.0,0,11,10,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,all,NABTEB,College of Education,60,59,39,19,19,0,2.1,1,20,20,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,all,NECO,College of Education,131,129,81,29,24,5,2.0,2,48,52,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,all,WAEC,College of Education,170,167,110,44,42,2,2.0,3,57,66,2
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,disabled,NECO,College of Education,15,15,8,5,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,disabled,WAEC,College of Education,20,20,12,4,5,0,2.0,0,8,8,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,all,NABTEB,College of Education,68,67,39,19,19,0,2.1,1,28,20,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,all,NECO,College of Education,149,147,92,33,29,4,2.0,2,55,59,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,all,WAEC,College of Education,182,179,117,44,42,2,2.0,3,62,73,2
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,disabled,NECO,College of Education,18,18,11,5,5,0,2.0,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,disabled,WAEC,College of Education,20,20,12,5,5,0,2.0,0,8,7,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,all,NABTEB,College of Education,63,62,36,12,13,0,2.1,1,26,24,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,all,NECO,College of Education,116,114,68,24,19,5,2.0,2,46,44,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,all,WAEC,College of Education,135,133,76,31,28,3,2.0,2,57,45,3
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,disabled,NABTEB,College of Education,11,11,6,0,0,0,2.1,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,disabled,NECO,College of Education,15,15,8,5,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,disabled,WAEC,College of Education,14,14,7,4,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,all,NABTEB,College of Education,60,59,36,12,13,0,2.1,1,23,24,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,all,NECO,College of Education,116,114,68,19,14,5,2.0,2,46,49,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,all,WAEC,College of Education,121,119,71,22,19,3,2.0,2,48,49,3
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,disabled,NABTEB,College of Education,11,11,6,0,0,0,2.1,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,disabled,NECO,College of Education,12,12,8,5,5,0,2.0,0,4,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,disabled,WAEC,College of Education,14,14,7,4,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,all,NABTEB,Polytechnic,134,132,82,31,26,5,2.0,2,50,51,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,all,NECO,Polytechnic,242,238,136,43,34,9,2.0,4,102,93,9
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,all,WAEC,Polytechnic,306,301,178,66,61,5,2.0,5,123,112,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,disabled,NABTEB,Polytechnic,16,16,9,6,6,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,disabled,NECO,Polytechnic,29,29,16,5,5,0,2.0,0,13,11,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,disabled,WAEC,Polytechnic,38,37,22,9,9,0,2.0,1,15,13,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,all,NABTEB,Polytechnic,126,124,76,25,19,6,2.0,2,48,51,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,all,NECO,Polytechnic,226,223,125,33,29,4,2.0,3,98,92,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,all,WAEC,Polytechnic,311,306,181,48,42,6,2.0,5,125,133,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,disabled,NABTEB,Polytechnic,16,16,9,6,6,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,disabled,NECO,Polytechnic,29,29,16,5,5,0,2.0,0,13,11,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,disabled,WAEC,Polytechnic,35,34,20,4,5,0,2.0,1,14,16,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,all,NABTEB,College of Education,82,81,54,25,26,0,2.1,1,27,29,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,all,NECO,College of Education,137,135,90,38,34,4,2.0,2,45,52,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,all,WAEC,College of Education,207,204,134,53,47,6,2.0,3,70,81,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,disabled,NECO,College of Education,12,12,5,5,5,0,2.0,0,7,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,disabled,WAEC,College of Education,20,20,12,4,5,0,2.0,0,8,8,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,all,NABTEB,College of Education,95,94,57,25,19,6,2.1,1,37,32,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,all,NECO,College of Education,166,164,103,33,29,4,2.0,2,61,70,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,all,WAEC,College of Education,236,233,151,61,57,4,2.0,3,82,90,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,disabled,NECO,College of Education,15,15,8,5,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,disabled,WAEC,College of Education,20,20,12,5,5,0,2.0,0,8,7,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,all,NABTEB,College of Education,115,113,70,19,13,6,2.1,2,43,51,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,all,NECO,College of Education,256,252,141,43,39,4,2.0,4,111,98,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,all,WAEC,College of Education,299,295,176,53,47,6,2.0,4,119,123,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,disabled,NABTEB,College of Education,13,13,6,0,0,0,2.1,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,disabled,NECO,College of Education,26,26,14,5,5,0,2.0,0,12,9,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,disabled,WAEC,College of Education,31,31,17,4,5,0,2.0,0,14,13,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,all,NABTEB,College of Education,140,138,79,19,19,0,2.1,2,59,60,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,all,NECO,College of Education,289,285,160,43,34,9,2.0,4,125,117,9
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,all,WAEC,College of Education,365,360,208,66,61,5,2.0,5,152,142,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,disabled,NABTEB,College of Education,16,16,9,0,0,0,2.1,0,7,9,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,disabled,NECO,College of Education,32,32,19,5,5,0,2.0,0,13,14,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,disabled,WAEC,College of Education,41,40,22,4,5,0,2.0,1,18,18,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,all,NABTEB,College of Education,66,65,42,19,19,0,2.1,1,23,23,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,all,NECO,College of Education,137,135,81,29,24,5,2.0,2,54,52,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,all,WAEC,College of Education,158,156,95,39,38,1,2.0,2,61,56,1
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,disabled,NABTEB,College of Education,11,11,6,6,6,0,2.1,0,5,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,disabled,NECO,College of Education,12,12,5,5,5,0,2.0,0,7,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,disabled,WAEC,College of Education,11,11,7,5,5,0,2.0,0,4,2,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,all,NABTEB,College of Education,66,65,39,12,13,0,2.1,1,26,27,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,all,NECO,College of Education,128,126,76,24,19,5,2.0,2,50,52,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,all,WAEC,College of Education,164,162,95,39,38,1,2.0,2,67,56,1
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,disabled,NABTEB,College of Education,11,11,6,0,0,0,2.1,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,disabled,NECO,College of Education,12,12,5,0,0,0,2.0,0,7,5,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,disabled,WAEC,College of Education,11,11,7,5,5,0,2.0,0,4,2,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,all,NABTEB,University,58,57,33,12,13,0,1.8,1,24,21,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,all,NECO,University,114,112,71,28,24,4,1.8,2,41,43,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,all,WAEC,University,147,145,86,35,33,2,1.8,2,59,51,2
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,disabled,NABTEB,University,11,11,6,0,0,0,1.8,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,disabled,NECO,University,12,12,5,5,5,0,1.8,0,7,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,disabled,WAEC,University,17,17,10,4,5,0,1.8,0,7,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,all,NABTEB,University,55,54,33,12,13,0,1.8,1,21,21,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,all,NECO,University,108,106,65,19,19,0,1.8,2,41,46,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,all,WAEC,University,147,145,90,31,28,3,1.8,2,55,59,3
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,disabled,NABTEB,University,11,11,6,0,0,0,1.8,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,disabled,NECO,University,12,12,5,5,5,0,1.8,0,7,0,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,disabled,WAEC,University,17,17,10,5,5,0,1.8,0,7,5,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,all,NABTEB,College of Education,98,97,63,25,19,6,2.1,1,34,38,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,all,NECO,College of Education,166,164,103,38,34,4,2.0,2,61,65,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,all,WAEC,College of Education,230,227,132,57,52,5,2.0,3,95,75,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,disabled,NABTEB,College of Education,11,11,6,0,0,0,2.1,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,disabled,NECO,College of Education,15,15,8,5,5,0,2.0,0,7,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,disabled,WAEC,College of Education,23,23,12,5,5,0,2.0,0,11,7,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,all,NABTEB,College of Education,101,100,63,19,13,6,2.1,1,37,44,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,all,NECO,College of Education,209,206,128,38,34,4,2.0,3,78,90,4
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,all,WAEC,College of Education,248,244,149,53,47,6,2.0,4,95,96,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,disabled,NABTEB,College of Education,11,11,6,0,0,0,2.1,0,5,6,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,disabled,NECO,College of Education,18,18,11,0,0,0,2.0,0,7,11,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,disabled,WAEC,College of Education,23,23,12,5,5,0,2.0,0,11,7,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,all,NABTEB,College of Education,153,151,88,31,26,5,2.1,2,63,57,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,all,NECO,College of Education,268,264,160,52,43,9,2.0,4,104,108,9
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,all,WAEC,College of Education,354,349,208,74,66,8,2.0,5,141,134,8
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,disabled,NABTEB,College of Education,19,19,9,6,6,0,2.1,0,10,3,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,disabled,NECO,College of Education,36,35,19,5,5,0,2.0,1,16,14,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,disabled,WAEC,College of Education,44,43,24,9,9,0,2.0,1,19,15,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,all,NABTEB,College of Education,150,148,85,25,19,6,2.1,2,63,60,6
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,all,NECO,College of Education,289,285,158,48,39,9,2.0,4,127,110,9
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,all,WAEC,College of Education,340,335,200,66,61,5,2.0,5,135,134,5
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,disabled,NABTEB,College of Education,22,22,12,0,0,0,2.1,0,10,12,0
2019/2020,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,disabled,NECO,College of Education,39,38,19,5,5,0,2.0,1,19,14,0
