"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Female","disabled","WAEC","College of Education","7","7","5","3","3","0","2.0","0","2","3","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","all","NABTEB","College of Education","46","45","28","6","7","0","2.1","1","17","22","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","all","NECO","College of Education","75","74","45","10","7","3","2.0","1","29","36","3"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","all","WAEC","College of Education","102","100","60","20","19","1","2.0","2","40","41","1"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","disabled","NECO","College of Education","7","7","5","0","0","0","2.0","0","2","5","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Community Secondary School, Akwanga West","Male","disabled","WAEC","College of Education","9","9","5","3","3","0","2.0","0","4","3","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","all","NABTEB","College of Education","83","82","49","16","14","2","2.1","1","33","34","2"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","all","NECO","College of Education","167","165","110","41","36","5","2.0","2","55","69","5"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","all","WAEC","College of Education","206","203","133","49","43","6","2.0","3","70","85","6"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","disabled","NABTEB","College of Education","7","7","4","3","3","0","2.1","0","3","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","disabled","NECO","College of Education","14","14","7","4","4","0","2.0","0","7","4","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Female","disabled","WAEC","College of Education","17","17","10","3","3","0","2.0","0","7","7","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","all","NABTEB","College of Education","75","74","44","16","14","2","2.1","1","30","29","2"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","all","NECO","College of Education","160","158","101","37","33","4","2.0","2","57","64","4"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","all","WAEC","College of Education","198","195","127","46","40","6","2.0","3","68","81","6"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","disabled","NABTEB","College of Education","7","7","4","3","3","0","2.1","0","3","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","disabled","NECO","College of Education","12","12","7","4","4","0","2.0","0","5","4","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Comprehensive High School, Akwanga West","Male","disabled","WAEC","College of Education","13","13","8","3","3","0","2.0","0","5","5","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","all","NABTEB","University","52","51","33","13","10","3","1.8","1","18","20","3"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","all","NECO","University","88","87","57","24","22","2","1.8","1","30","34","2"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","all","WAEC","University","128","126","83","37","34","3","1.8","2","43","46","3"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","disabled","NABTEB","University","7","7","4","3","3","0","1.8","0","3","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","disabled","NECO","University","9","9","5","3","3","0","1.8","0","4","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Female","disabled","WAEC","University","13","13","8","3","3","0","1.8","0","5","5","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","all","NABTEB","University","50","49","33","12","10","3","1.8","1","16","20","3"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","all","NECO","University","81","80","51","24","22","2","1.8","1","29","28","2"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","all","WAEC","University","120","118","74","26","25","1","1.8","2","44","48","1"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","disabled","NABTEB","University","7","7","4","3","3","0","1.8","0","3","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","disabled","NECO","University","9","9","5","3","3","0","1.8","0","4","2","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Government Secondary School, Akwanga West","Male","disabled","WAEC","University","13","13","8","3","3","0","1.8","0","5","5","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","all","NABTEB","Polytechnic","40","39","24","9","10","0","2.0","1","15","16","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","all","NECO","Polytechnic","71","70","43","14","14","0","2.0","1","27","29","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","all","WAEC","Polytechnic","88","87","56","23","22","1","2.0","1","31","34","1"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","disabled","NABTEB","Polytechnic","7","7","4","3","3","0","2.0","0","4","1","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","disabled","NECO","Polytechnic","8","8","4","3","3","0","2.0","0","4","1","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Female","disabled","WAEC","Polytechnic","9","9","5","3","3","0","2.0","0","4","3","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","all","NABTEB","Polytechnic","40","39","24","6","7","0","2.0","1","15","19","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","all","NECO","Polytechnic","73","72","45","17","14","3","2.0","1","27","29","3"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","all","WAEC","Polytechnic","99","98","62","20","19","1","2.0","1","36","43","1"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","disabled","NABTEB","Polytechnic","7","7","4","0","0","0","2.0","0","4","4","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","disabled","NECO","Polytechnic","8","8","5","3","3","0","2.0","0","3","3","0"
"2019/2020","North Central","Nasarawa","Akwanga","Akwanga West","Unity College, Akwanga","Male","disabled","WAEC","Polytechnic","11","11","6","3","3","0","2.0","0","5","3","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","all","NABTEB","College of Education","71","70","44","16","14","2","2.1","1","26","29","2"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","all","NECO","College of Education","131","129","84","34","29","5","2.0","2","45","51","5"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","all","WAEC","College of Education","156","154","98","34","31","3","2.0","2","56","65","3"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","disabled","NABTEB","College of Education","7","7","4","3","3","0","2.1","0","4","1","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","disabled","NECO","College of Education","10","10","5","4","4","0","2.0","0","5","2","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Female","disabled","WAEC","College of Education","11","11","6","3","3","0","2.0","0","5","3","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","all","NABTEB","College of Education","75","74","44","13","10","3","2.1","1","30","32","3"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","all","NECO","College of Education","178","175","111","34","33","1","2.0","3","64","78","1"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","all","WAEC","College of Education","198","195","123","43","40","3","2.0","3","72","80","3"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","disabled","NABTEB","College of Education","7","7","4","3","3","0","2.1","0","4","1","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","disabled","NECO","College of Education","13","13","8","4","4","0","2.0","0","5","4","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Community Secondary School, Agbashi","Male","disabled","WAEC","College of Education","13","13","8","3","3","0","2.0","0","5","5","0"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Comprehensive High School, Agbashi","Female","all","NABTEB","Polytechnic","81","80","55","22","20","2","2.0","1","25","34","2"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Comprehensive High School, Agbashi","Female","all","NECO","Polytechnic","157","155","107","44","40","4","2.0","2","48","64","4"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Comprehensive High School, Agbashi","Female","all","WAEC","Polytechnic","227","224","154","69","62","7","2.0","3","70","86","7"
"2019/2020","North Central","Nasarawa","Doma","Agbashi","Comprehensive High School, Agbashi","Female","disabled","NABTEB","Polytechnic","7","7","4","3","3","0","2.0","0","4","1","0"
